# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = posterior_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = posterior_model_4.data.R
# init = 2 (Default)
# random
#   seed = 3284628033
# output
#   file = posterior_model_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,p.1,p.2,p.3,p.4,p.5,p.6,p.7
-174.951,0.947276,0.661164,3,7,0,176.285,0.104279,0.357872,0.196335,0.180636,0.0135564,0.0928049,0.0545175
-174.573,0.994817,0.661164,3,7,0,176.247,0.168337,0.479937,0.143091,0.0514506,0.00719691,0.0975244,0.0524624
-173.178,0.803681,0.661164,3,7,0,179.125,0.160888,0.439367,0.146364,0.111107,0.00285795,0.0715809,0.0678353
-175.341,0.856826,0.661164,3,7,0,176.905,0.129778,0.485144,0.161991,0.0593673,0.0112455,0.0605647,0.0919104
-175.757,0.777563,0.661164,3,7,0,180.41,0.124175,0.435858,0.158451,0.10774,0.000254757,0.143628,0.0298931
-174.33,0.984295,0.661164,2,3,0,176.972,0.131714,0.44155,0.167169,0.109066,0.000229445,0.106114,0.0441569
-173.531,0.788994,0.661164,3,7,0,176.615,0.150926,0.492019,0.137517,0.0891205,0.00335627,0.0701142,0.0569468
-173.842,0.934319,0.661164,3,7,0,176.605,0.105142,0.372988,0.21095,0.112533,0.0033889,0.144978,0.0500213
-175.183,0.885498,0.661164,3,7,0,178.635,0.117695,0.348842,0.23456,0.151925,0.0166733,0.0930524,0.037252
-178.15,0.728314,0.661164,3,7,0,180.013,0.150639,0.479622,0.0800051,0.0752908,0.00144371,0.128342,0.0846579
-174.613,0.939512,0.661164,3,7,0,181.563,0.166624,0.368185,0.180066,0.16052,0.00352546,0.0794266,0.0416545
-172.38,0.765836,0.661164,2,7,0,180.593,0.125501,0.413309,0.200815,0.0935516,0.00622731,0.0843616,0.0762349
-173.156,0.943735,0.661164,2,3,0,173.835,0.130164,0.37756,0.175443,0.106704,0.00711259,0.100962,0.102054
-173.049,0.956832,0.661164,3,7,0,175.397,0.135952,0.432489,0.173541,0.122323,0.00776014,0.102293,0.0256423
-174.554,0.865074,0.661164,3,7,0,176.358,0.133296,0.45918,0.218246,0.0616413,0.00407336,0.0666847,0.0568786
-173.635,1,0.661164,3,7,0,175.418,0.155739,0.434046,0.20151,0.0764804,0.00257764,0.0705826,0.0590648
-172.726,0.822076,0.661164,2,3,0,177.5,0.128098,0.475645,0.177702,0.0918715,0.00577134,0.0887166,0.032195
-173.185,0.978099,0.661164,3,7,0,173.987,0.115057,0.388708,0.16023,0.110199,0.00572197,0.122385,0.0976996
-173.571,0.93823,0.661164,3,7,0,175.531,0.155724,0.462611,0.179958,0.0816242,0.0146343,0.0744945,0.0309538
-172.992,0.851662,0.661164,2,3,0,176.667,0.106261,0.485164,0.172825,0.076323,0.0198199,0.0921145,0.0474931
-173.332,0.982843,0.661164,3,7,0,174.415,0.164649,0.370797,0.159799,0.135752,0.00269236,0.104344,0.0619662
-173.507,0.957449,0.661164,3,7,0,175.654,0.100495,0.52026,0.145883,0.0810041,0.0127365,0.0979578,0.0416642
-173.658,0.928851,0.661164,3,7,0,175.741,0.171003,0.34176,0.183521,0.124029,0.00703007,0.0982999,0.074357
-173.219,0.945776,0.661164,3,7,0,176.016,0.0946136,0.509885,0.164555,0.0886255,0.0107322,0.0892238,0.042365
-173.419,0.8975,0.661164,2,7,0,175.909,0.110603,0.489513,0.132165,0.0904438,0.0072551,0.132726,0.0372949
-173.405,0.988952,0.661164,3,7,0,175.293,0.129496,0.401571,0.235298,0.0999889,0.00318385,0.088332,0.0421297
-173.035,0.889299,0.661164,3,7,0,176.543,0.164509,0.428669,0.165406,0.0977128,0.00282791,0.107885,0.0329897
-173.455,0.739932,0.661164,2,3,0,176.66,0.166833,0.45186,0.173202,0.0852361,0.0156822,0.0728532,0.0343342
-173.948,0.962216,0.661164,3,7,0,174.854,0.0984383,0.40644,0.150555,0.124583,0.00217776,0.143973,0.0738334
-172.897,0.974737,0.661164,3,7,0,175.698,0.142135,0.456049,0.197868,0.0817127,0.00553794,0.0749353,0.0417611
-173.368,0.868934,0.661164,3,7,0,175.817,0.108989,0.470243,0.158417,0.113536,0.0277976,0.0762016,0.0448155
-176.765,0.81343,0.661164,2,3,0,178.437,0.080628,0.492133,0.19023,0.0538749,0.00372892,0.143364,0.0360412
-173.094,0.966747,0.661164,2,7,0,179.14,0.117171,0.444522,0.171788,0.0633918,0.0108254,0.135921,0.0563807
-175.682,0.843786,0.661164,3,7,0,178.652,0.138217,0.33484,0.200791,0.184674,0.00699586,0.0923881,0.0420937
-175.366,0.984024,0.661164,3,7,0,178.463,0.121804,0.47207,0.165517,0.0427452,0.00569707,0.116224,0.0759431
-176.296,0.92282,0.661164,3,7,0,179.12,0.144628,0.416671,0.11496,0.178474,0.00163747,0.110161,0.0334683
-173.312,0.988328,0.661164,2,7,0,177.264,0.127034,0.437621,0.200492,0.0688295,0.00497754,0.124135,0.0369109
-174.101,0.973129,0.661164,3,7,0,175.783,0.100176,0.528999,0.130926,0.0877361,0.012033,0.0762799,0.06385
-173.655,0.934734,0.661164,3,7,0,175.931,0.170786,0.374744,0.178684,0.0978386,0.0018275,0.12976,0.0463607
-172.49,0.984456,0.661164,3,7,0,174.597,0.132669,0.474938,0.153022,0.0908053,0.0102217,0.0723183,0.0660265
-173.489,0.823629,0.661164,2,3,0,175.453,0.185905,0.415106,0.158729,0.0903026,0.00273286,0.1097,0.0375245
-176.73,0.781911,0.661164,2,3,0,178.545,0.199038,0.356587,0.171382,0.1211,0.00776419,0.126074,0.0180561
-173.371,0.918025,0.661164,2,7,0,179.719,0.109464,0.482708,0.162254,0.08345,0.0166026,0.0700868,0.0754351
-172.673,0.910264,0.661164,3,7,0,177.036,0.132335,0.400633,0.17314,0.108687,0.00389593,0.140138,0.0411698
-172.909,0.875729,0.661164,3,7,0,176.995,0.137459,0.474792,0.146391,0.0964303,0.0050641,0.0694039,0.0704597
-174.577,0.813866,0.661164,3,7,0,177.695,0.178731,0.341095,0.180447,0.125634,0.00160833,0.109152,0.0633322
-173.062,0.980505,0.661164,3,7,0,176.259,0.132337,0.423103,0.20684,0.0843922,0.0248514,0.0815473,0.0469295
-172.614,0.970302,0.661164,3,7,0,175.13,0.115054,0.436919,0.153099,0.11708,0.00182943,0.116134,0.0598852
-172.708,0.956675,0.661164,3,7,0,174.137,0.119153,0.43018,0.188917,0.0937638,0.028328,0.0869063,0.0527519
-172.708,0.180636,0.661164,2,7,0,177.299,0.119153,0.43018,0.188917,0.0937638,0.028328,0.0869063,0.0527519
-174.255,0.98354,0.661164,3,7,0,174.846,0.177423,0.445402,0.126922,0.0736748,0.00226433,0.124253,0.0500607
-174.272,0.981651,0.661164,3,7,0,176.835,0.0891437,0.459609,0.200044,0.121273,0.002218,0.069659,0.0580543
-178.387,0.650225,0.661164,2,3,0,181.648,0.0657643,0.426048,0.279365,0.116778,0.00338135,0.0696095,0.039053
-174.342,0.9887,0.661164,3,7,0,180.518,0.200676,0.395327,0.129265,0.0906824,0.0137591,0.0893531,0.0809376
-174.654,0.981775,0.661164,3,7,0,177.52,0.119916,0.339414,0.188934,0.0974545,0.0204888,0.156403,0.0773886
-178.469,0.804744,0.661164,2,7,0,179.697,0.202043,0.282342,0.17664,0.0929804,0.00468631,0.158172,0.083136
-176.863,1,0.661164,2,3,0,180.035,0.211319,0.308235,0.201661,0.0795066,0.00433395,0.130403,0.0645419
-177.685,1,0.661164,3,7,0,180.343,0.0851722,0.542253,0.176609,0.103466,0.0146333,0.0441205,0.0337464
-176.454,0.911763,0.661164,2,3,0,179.169,0.0919531,0.522696,0.17802,0.0932668,0.0261656,0.0547023,0.0331969
-173.17,1,0.661164,2,3,0,176.778,0.0977175,0.476215,0.173368,0.109116,0.0208771,0.080006,0.0427007
-173.172,0.895324,0.661164,3,7,0,175.167,0.117596,0.470392,0.113228,0.10055,0.0117656,0.11918,0.0672872
-172.397,1,0.661164,2,3,0,173.576,0.116612,0.442541,0.132672,0.102471,0.00887245,0.128075,0.0687577
-172.183,0.980398,0.661164,3,7,0,173.596,0.122209,0.433675,0.201778,0.103321,0.0113979,0.0864084,0.0412101
-172.042,0.996143,0.661164,3,7,0,172.837,0.163884,0.42517,0.156515,0.0856928,0.00700077,0.104155,0.0575811
-173.079,0.836755,0.661164,2,3,0,174.725,0.179023,0.391783,0.189358,0.0880419,0.00878623,0.106112,0.0368968
-175.431,0.754539,0.661164,2,3,0,178.426,0.173582,0.354883,0.18351,0.0771,0.0313624,0.0877919,0.0917718
-172.552,1,0.661164,2,3,0,176.587,0.113479,0.40359,0.174433,0.149238,0.00831822,0.101168,0.0497739
-173.125,0.931597,0.661164,3,7,0,174.866,0.171428,0.386287,0.192389,0.11319,0.00515177,0.095635,0.0359192
-173.041,0.921524,0.661164,3,7,0,176.159,0.0976514,0.480704,0.147113,0.0866672,0.00402087,0.124148,0.0596959
-172.687,0.983763,0.661164,3,7,0,174.616,0.178691,0.377176,0.176048,0.110271,0.0110115,0.0898979,0.0569054
-173.529,0.959269,0.661164,3,7,0,174.519,0.104144,0.459093,0.126149,0.0909302,0.0147002,0.14751,0.0574732
-178.19,0.702398,0.661164,2,3,0,179.505,0.135371,0.405402,0.0812178,0.17026,0.013785,0.151468,0.042495
-172.078,0.957566,0.661164,2,3,0,179.301,0.14261,0.420446,0.157522,0.10563,0.00271717,0.110671,0.0604028
-173.781,0.835756,0.661164,2,7,0,175.28,0.160398,0.415493,0.122373,0.11008,0.00314599,0.14262,0.0458908
-174.416,0.877448,0.661164,3,7,0,178.247,0.0858611,0.501094,0.179076,0.0839936,0.0122565,0.0666799,0.0710385
-175.244,0.943402,0.661164,3,7,0,176.06,0.184576,0.369108,0.149594,0.125181,0.00286115,0.139169,0.0295108
-175.103,0.895276,0.661164,3,7,0,179.229,0.211157,0.444682,0.1214,0.0999284,0.00933815,0.0778133,0.0356808
-174.819,0.97364,0.661164,3,7,0,177.88,0.119559,0.501897,0.15755,0.0860451,0.00191767,0.0578983,0.0751326
-174.257,0.993908,0.661164,3,7,0,176.196,0.120664,0.405024,0.188221,0.133267,0.0220501,0.107062,0.023711
-175.077,0.996667,0.661164,2,3,0,175.892,0.102111,0.396293,0.219917,0.13262,0.0172514,0.108671,0.0231361
-173.061,1,0.661164,2,7,0,175.725,0.0940229,0.426758,0.172499,0.109823,0.0105915,0.144283,0.0420232
-172.23,0.931866,0.661164,3,7,0,175.772,0.125857,0.460353,0.160384,0.10484,0.0106505,0.0723891,0.0655271
-175.257,0.835874,0.661164,3,7,0,175.972,0.183951,0.401142,0.212005,0.10305,0.00736914,0.0529457,0.0395377
-174.787,0.963829,0.661164,3,7,0,177.846,0.115982,0.37749,0.160496,0.0785497,0.0117418,0.184972,0.0707684
-174.308,0.961253,0.661164,3,7,0,177.776,0.0709405,0.460587,0.212802,0.0991701,0.00647201,0.0988406,0.0511879
-173.825,0.920485,0.661164,3,7,0,177.174,0.18729,0.421706,0.14536,0.12017,0.00771457,0.0641345,0.0536238
-173.026,0.80392,0.661164,2,7,0,179.058,0.151798,0.405086,0.193729,0.106597,0.00134978,0.0923279,0.0491126
-173.485,0.936706,0.661164,2,7,0,174.934,0.146052,0.455167,0.132012,0.110492,0.000954872,0.103907,0.0514149
-176.164,0.939394,0.661164,3,7,0,177.618,0.120763,0.37485,0.21942,0.0954604,0.000146395,0.133589,0.0557712
-174.508,0.921867,0.661164,3,7,0,178.556,0.132083,0.493783,0.135659,0.103807,0.0290282,0.0719748,0.0336649
-172.531,1,0.661164,2,3,0,174.928,0.133146,0.459957,0.146744,0.101001,0.0240215,0.0839704,0.0511597
-173.742,0.788513,0.661164,3,7,0,174.664,0.126015,0.418528,0.186871,0.0847827,0.000681659,0.129844,0.0532768
-174.453,0.961278,0.661164,2,7,0,175.281,0.151295,0.392123,0.19133,0.0939938,0.000528849,0.129682,0.0410471
-173.752,0.784707,0.661164,2,3,0,177.97,0.107776,0.432352,0.149962,0.102727,0.0013384,0.150342,0.0555027
-181.425,0.682777,0.661164,2,3,0,181.789,0.0876674,0.387061,0.111946,0.108426,0.00185654,0.258415,0.0446288
-174.496,0.901686,0.661164,2,3,0,186.871,0.119099,0.420636,0.13128,0.118503,0.000724107,0.142876,0.0668814
-174.025,0.970265,0.661164,3,7,0,176.276,0.11004,0.42721,0.223853,0.0954595,0.0260563,0.0691241,0.0482571
-173.707,1,0.661164,3,7,0,175.561,0.117355,0.403624,0.175075,0.132207,0.00150698,0.131966,0.0382653
-176.199,0.891466,0.661164,2,7,0,177.86,0.172549,0.439959,0.107422,0.122538,0.000581571,0.0806897,0.0762595
-179.626,0.805659,0.661164,2,3,0,180.211,0.219199,0.41452,0.0937618,0.137881,0.000601324,0.0656784,0.0683589
-174.363,0.887999,0.661164,2,3,0,182.232,0.139384,0.454484,0.130331,0.109251,0.00108383,0.0785745,0.0868909
-175.195,0.879169,0.661164,3,7,0,178.216,0.0758902,0.419829,0.251207,0.107602,0.0126028,0.0805794,0.0522896
-177.795,0.837569,0.661164,3,7,0,180.546,0.114996,0.466834,0.186231,0.0338221,0.0268095,0.094547,0.0767612
-180.863,0.322925,0.661164,3,7,0,182.798,0.146474,0.398226,0.156443,0.198338,3.82605e-05,0.0713799,0.0291009
-178.638,0.988902,0.661164,3,7,0,183.659,0.119146,0.490195,0.159808,0.0335901,0.00155516,0.10343,0.0922765
-178.153,0.930101,0.661164,2,3,0,181.499,0.167334,0.455373,0.144593,0.0367694,0.0035187,0.0902125,0.102199
-177.665,0.975711,0.661164,3,7,0,180.85,0.084542,0.402113,0.196834,0.187518,0.00355771,0.103467,0.021969
-175.313,0.959481,0.661164,2,7,0,181.946,0.106941,0.488246,0.154133,0.0908515,0.00125352,0.0646962,0.0938787
-175.275,0.962364,0.661164,3,7,0,177.727,0.145508,0.465216,0.131131,0.117002,0.0337916,0.0817074,0.0256442
-173.966,1,0.661164,3,7,0,178.342,0.155033,0.420291,0.184473,0.0738254,0.000672546,0.105563,0.0601421
-178.868,0.674478,0.661164,2,3,0,180.038,0.123166,0.473898,0.235535,0.0846162,0.000302919,0.0440115,0.03847
-177.721,1,0.661164,2,3,0,179.687,0.140931,0.464737,0.20839,0.0953098,0.000268813,0.0444766,0.0458862
-177.437,0.96843,0.661164,3,7,0,180.444,0.103968,0.39616,0.132397,0.0732831,0.00296149,0.207924,0.0833067
-176.852,0.940389,0.661164,3,7,0,182.265,0.0908519,0.498039,0.199432,0.123664,0.00220557,0.0476671,0.03814
-177.664,0.893584,0.661164,2,3,0,180.008,0.0908012,0.521218,0.176337,0.125463,0.0130613,0.0419164,0.0312027
-180.489,0.960134,0.661164,3,7,0,183.841,0.184786,0.281132,0.17597,0.072128,0.00328847,0.193085,0.0896108
-172.931,1,0.661164,2,3,0,180.43,0.113326,0.403869,0.163245,0.0870393,0.00977023,0.134712,0.0880386
-173.033,0.950674,0.661164,3,7,0,174.74,0.169156,0.419221,0.17386,0.108233,0.0107885,0.0637039,0.0550372
-177.856,0.633703,0.661164,2,7,0,180.235,0.192437,0.346104,0.0981382,0.13211,0.00533975,0.167354,0.058517
-173.847,1,0.661164,2,7,0,178.442,0.10244,0.452787,0.21237,0.061244,0.0140932,0.0924575,0.0646078
-174.096,0.710787,0.661164,3,7,0,179.772,0.149943,0.408938,0.203833,0.0863435,0.000780137,0.0810768,0.0690853
-173.235,0.994871,0.661164,3,7,0,175.019,0.113339,0.421502,0.142647,0.137266,0.01725,0.129858,0.0381391
-172.96,0.914482,0.661164,3,7,0,176.658,0.135979,0.450664,0.198918,0.0670331,0.00414115,0.0901678,0.0530963
-173.98,0.974138,0.661164,3,7,0,175.144,0.101679,0.517287,0.117076,0.116761,0.00632022,0.0896964,0.0511806
-173.887,0.997497,0.661164,3,7,0,175.113,0.172203,0.341935,0.212697,0.0877675,0.0123982,0.115604,0.0573951
-174.627,0.886464,0.661164,3,7,0,176.696,0.0900405,0.516977,0.132606,0.114614,0.00178393,0.0870444,0.0569345
-172.14,0.910547,0.661164,3,7,0,178.667,0.138007,0.383378,0.170819,0.103013,0.00844622,0.130952,0.0653839
-174.161,0.863129,0.661164,2,3,0,174.371,0.161933,0.352168,0.154834,0.102008,0.0062534,0.122164,0.100639
-174.794,0.858159,0.661164,2,7,0,178.888,0.104991,0.523757,0.185919,0.0647116,0.00405766,0.0737256,0.0428382
-175.381,0.989423,0.661164,3,7,0,176.603,0.159815,0.332245,0.138345,0.151516,0.0158361,0.148345,0.0538981
-176.488,0.862993,0.661164,3,7,0,178.936,0.0992088,0.490881,0.211482,0.070084,0.000535575,0.0649977,0.0628109
-175.782,1,0.661164,3,7,0,179.47,0.072403,0.441945,0.17801,0.103468,0.00262798,0.0922023,0.109344
-174.577,1,0.661164,3,7,0,177.42,0.155096,0.370044,0.174099,0.126611,0.00157222,0.139308,0.0332693
-175.598,0.932597,0.661164,3,7,0,178.017,0.165808,0.325288,0.193771,0.103673,0.00393852,0.165083,0.0424388
-175.431,0.97757,0.661164,3,7,0,179.01,0.148898,0.383643,0.140078,0.142446,0.00137311,0.0812548,0.102306
-175.792,0.869515,0.661164,3,7,0,180.495,0.0826451,0.420179,0.226889,0.0988531,0.0137192,0.133994,0.0237203
-172.957,0.8027,0.661164,3,7,0,183.09,0.188742,0.387696,0.156909,0.0920231,0.00590506,0.113613,0.0551114
-172.722,0.987418,0.661164,3,7,0,173.941,0.166703,0.435662,0.138816,0.095306,0.0057449,0.0845696,0.073199
-173.181,0.902845,0.661164,2,7,0,174.784,0.0940313,0.472646,0.186845,0.100811,0.00648737,0.106211,0.0329683
-171.864,0.948166,0.661164,2,7,0,174.778,0.110916,0.433697,0.192732,0.0904928,0.00798585,0.107725,0.0564511
-174.223,0.787134,0.661164,3,7,0,175.796,0.131695,0.460558,0.0966996,0.127193,0.0105156,0.105151,0.0681883
-175.975,0.738189,0.661164,3,7,0,180.755,0.0972985,0.484196,0.23825,0.075237,0.00310092,0.0705803,0.0313376
-176.028,0.96209,0.661164,3,7,0,180.308,0.15694,0.38406,0.0952523,0.124031,0.010611,0.13256,0.096544
-172.233,1,0.661164,2,3,0,175.914,0.118182,0.467726,0.180876,0.0904014,0.00792583,0.0975192,0.0373694
-172.258,0.991772,0.661164,3,7,0,173.06,0.148328,0.41548,0.163769,0.083292,0.0138651,0.128683,0.0465825
-172.88,0.8627,0.661164,3,7,0,174.502,0.176067,0.41,0.182836,0.0749946,0.00531865,0.102123,0.0486599
-173.022,0.976328,0.661164,3,7,0,174.563,0.127826,0.458878,0.173041,0.12127,0.00973201,0.0800178,0.029235
-173.642,0.977657,0.661164,3,7,0,174.264,0.12963,0.409694,0.167083,0.0664362,0.0068278,0.125231,0.0950987
-173.162,0.959254,0.661164,3,7,0,176.41,0.140029,0.434428,0.166275,0.133405,0.0134058,0.0829638,0.0294941
-178.482,0.526566,0.661164,3,7,0,180.214,0.135177,0.463682,0.135886,0.118668,0.000887704,0.133797,0.0119018
-174.866,0.965939,0.661164,3,7,0,180.264,0.0929926,0.506589,0.149799,0.0831246,0.0132217,0.0659258,0.0883474
-180.611,0.769175,0.661164,2,3,0,181.852,0.0937602,0.536672,0.132507,0.0561071,0.0477946,0.0509495,0.0822099
-177.437,1,0.661164,2,3,0,180.581,0.102819,0.508654,0.129349,0.0652702,0.0203736,0.0618534,0.111682
-174.324,1,0.661164,3,7,0,179.201,0.107087,0.513528,0.144865,0.113532,0.004587,0.0587749,0.0576259
