# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = posterior_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = posterior_model_3.data.R
# init = 2 (Default)
# random
#   seed = 3284628023
# output
#   file = posterior_model_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,p.1,p.2,p.3,p.4,p.5,p.6,p.7
# Adaptation terminated
# Step size = 0.66802
# Diagonal elements of inverse mass matrix:
# 0.0775894, 0.0419018, 0.117084, 0.16983, 1.47057, 0.281274
-171.869,1,0.66802,2,3,0,174.733,0.114831,0.452346,0.167967,0.107044,0.00407168,0.0966512,0.0570887
-172.247,0.882756,0.66802,2,7,0,174.477,0.161181,0.416898,0.182488,0.0879414,0.00553627,0.0853835,0.0605712
-173.416,0.71247,0.66802,2,3,0,176.388,0.141274,0.408899,0.159016,0.0697743,0.0130003,0.111648,0.0963877
-173.947,0.979594,0.66802,3,7,0,175.341,0.113677,0.474696,0.164966,0.13459,0.00589432,0.0795626,0.0266139
-174.732,0.920194,0.66802,3,7,0,177.203,0.0932378,0.477444,0.199991,0.0640942,0.0263352,0.0962933,0.0426042
-172.851,0.963482,0.66802,2,3,0,175.502,0.098285,0.453505,0.165614,0.108181,0.00204653,0.104997,0.0673708
-171.807,0.98104,0.66802,3,7,0,173.541,0.134541,0.433325,0.154665,0.110566,0.0102072,0.114906,0.0417891
-172.201,0.945503,0.66802,3,7,0,172.822,0.141787,0.436845,0.141029,0.102847,0.00710482,0.0917691,0.0786181
-172.866,0.949632,0.66802,3,7,0,173.651,0.0977153,0.46036,0.185675,0.0790594,0.0186712,0.0954972,0.0630218
-174.963,0.837098,0.66802,3,7,0,176.755,0.0933658,0.460313,0.188667,0.123655,0.00252134,0.108566,0.0229115
-174.016,0.991972,0.66802,3,7,0,177.729,0.190685,0.389529,0.143741,0.0771953,0.0228726,0.115821,0.0601567
-171.946,0.950397,0.66802,2,3,0,174.88,0.160112,0.407969,0.151704,0.103553,0.00837939,0.115143,0.0531394
-174.86,0.798699,0.66802,2,3,0,175.332,0.156896,0.381979,0.228083,0.067297,0.0245419,0.0773149,0.0638877
-174.392,0.892462,0.66802,3,7,0,178.334,0.120258,0.471156,0.11331,0.139166,0.00180892,0.107915,0.0463853
-176.332,0.87333,0.66802,2,7,0,179.838,0.189046,0.397813,0.179836,0.104493,0.00026275,0.0997196,0.0288305
-175.017,0.983684,0.66802,3,7,0,178.799,0.0754292,0.497992,0.191104,0.0721391,0.00526921,0.117944,0.0401225
-175.519,0.967919,0.66802,3,7,0,178.195,0.11926,0.499759,0.136184,0.0924947,0.00585563,0.128238,0.0182086
-172.075,0.991113,0.66802,2,7,0,175.946,0.117588,0.425176,0.166732,0.136732,0.00798928,0.0984751,0.0473067
-177.677,0.540518,0.66802,2,3,0,180.339,0.190603,0.309185,0.260499,0.0697211,0.0118077,0.111851,0.0463333
-182.563,0.760709,0.66802,3,7,0,184.825,0.0621285,0.574355,0.0938563,0.113839,0.000122162,0.100151,0.0555479
-176.715,0.904241,0.66802,3,7,0,185.157,0.199802,0.308765,0.199743,0.107323,0.00938019,0.0801221,0.0948647
-175.22,0.964482,0.66802,3,7,0,179.028,0.0779403,0.479913,0.194135,0.100543,0.00467752,0.117257,0.0255339
-175.81,0.919571,0.66802,3,7,0,178.537,0.193511,0.390542,0.123593,0.087405,0.006223,0.08655,0.112176
-177.721,0.809174,0.66802,3,7,0,182.346,0.0685809,0.465263,0.220515,0.114836,0.00060649,0.102552,0.027647
-174.867,0.998549,0.66802,3,7,0,179.594,0.098378,0.394417,0.183166,0.112001,0.0397367,0.0850058,0.0872945
-173.171,1,0.66802,3,7,0,176.261,0.160668,0.456185,0.154121,0.0882923,0.00182132,0.0791836,0.0597291
-175.293,0.701813,0.66802,3,7,0,178.758,0.119094,0.390886,0.123436,0.162245,0.0069429,0.09336,0.104036
-175.395,0.912719,0.66802,3,7,0,179.294,0.129285,0.489178,0.213632,0.0693972,0.00530798,0.0653695,0.0278306
-172.706,0.995899,0.66802,3,7,0,176.469,0.124543,0.389718,0.20439,0.0895743,0.0137896,0.132855,0.0451305
-173.106,0.909598,0.66802,2,7,0,174.979,0.164527,0.379859,0.153353,0.126576,0.00625431,0.128637,0.0407934
-174.292,0.881631,0.66802,3,7,0,176.233,0.0981395,0.482585,0.203925,0.081082,0.0118748,0.0600482,0.0623452
-173.949,0.878251,0.66802,3,7,0,177.383,0.166723,0.372168,0.156164,0.0920587,0.0038636,0.158697,0.0503248
-175.091,0.887895,0.66802,3,7,0,177.382,0.0733528,0.531413,0.134681,0.110921,0.00862705,0.0970803,0.0439246
-172.794,0.84112,0.66802,2,3,0,179.525,0.121519,0.471348,0.134045,0.108193,0.0206918,0.0820341,0.0621682
-174.757,0.752661,0.66802,2,7,0,177.474,0.170772,0.460314,0.0985533,0.0960427,0.00807359,0.0879649,0.0782789
-173.933,1,0.66802,3,7,0,176.037,0.104071,0.472126,0.208051,0.0733489,0.00883934,0.103809,0.0297553
-175.894,0.892199,0.66802,3,7,0,180.068,0.110015,0.394307,0.139647,0.155108,0.000975662,0.0967658,0.103182
-174.169,0.940837,0.66802,2,7,0,178.554,0.181225,0.452325,0.118261,0.105884,0.00334367,0.102648,0.0363131
-176.887,0.835063,0.66802,2,3,0,178.846,0.168747,0.483344,0.0920316,0.103477,0.00842075,0.120953,0.0230275
-176.004,1,0.66802,3,7,0,178.18,0.0944069,0.361619,0.267918,0.0934804,0.00888113,0.0846862,0.0890083
-174.365,0.956924,0.66802,2,3,0,178.043,0.129044,0.370473,0.229933,0.137121,0.00446966,0.0689694,0.0599899
-174.618,0.910072,0.66802,3,7,0,177.614,0.105113,0.484444,0.214692,0.0858899,0.00336138,0.0771113,0.0293883
-176.475,0.780968,0.66802,2,7,0,179.784,0.11943,0.390875,0.114012,0.0857036,0.0281243,0.174494,0.0873613
-173.995,0.828309,0.66802,3,7,0,178.952,0.115954,0.442955,0.182658,0.0934832,0.000419836,0.118346,0.0461841
-173.481,0.833305,0.66802,3,7,0,177.329,0.139457,0.45881,0.141282,0.106078,0.0265071,0.0670403,0.060826
-173.584,0.997047,0.66802,3,7,0,174.985,0.102558,0.465018,0.162963,0.0960698,0.00261259,0.136092,0.0346863
-174.038,0.98536,0.66802,3,7,0,175.301,0.132777,0.431919,0.178082,0.0894231,0.00707851,0.138495,0.0222256
-173.113,0.992827,0.66802,3,7,0,174.866,0.143453,0.421645,0.189601,0.0786581,0.00498868,0.128432,0.0332232
-176.027,0.854949,0.66802,3,7,0,177.13,0.146741,0.42627,0.101174,0.142665,0.00120709,0.0947202,0.087223
-175.102,0.969204,0.66802,3,7,0,178.884,0.101252,0.354747,0.21566,0.107164,0.00203449,0.155103,0.0640387
-176.222,0.931462,0.66802,3,7,0,179.233,0.182224,0.496648,0.116112,0.0880819,0.0196533,0.0570541,0.0402268
-173.927,0.525865,0.66802,3,7,0,180.585,0.154325,0.467803,0.127403,0.100164,0.00294075,0.0701974,0.0771677
-173.947,0.8771,0.66802,3,7,0,177.753,0.08622,0.423838,0.207741,0.0998939,0.0095317,0.137228,0.0355478
-173.044,0.97673,0.66802,3,7,0,175.442,0.155499,0.44425,0.133585,0.100425,0.00944327,0.0753712,0.0814274
-172.382,0.99164,0.66802,3,7,0,174.08,0.134052,0.425354,0.16939,0.11115,0.0166532,0.110372,0.0330292
-175.109,0.482932,0.66802,2,7,0,178.509,0.11632,0.422735,0.151607,0.122115,0.00263961,0.159806,0.0247765
-174.986,0.998188,0.66802,2,3,0,175.557,0.115364,0.420286,0.153304,0.136088,0.00252868,0.147492,0.0249373
-174.6,0.989156,0.66802,3,7,0,176.471,0.152069,0.46674,0.166779,0.0704414,0.0111717,0.0546963,0.0781021
-172.09,0.964957,0.66802,3,7,0,176.488,0.141594,0.383203,0.178432,0.114951,0.00651526,0.122648,0.0526581
-175.753,0.773271,0.66802,2,3,0,176.237,0.090545,0.55491,0.109732,0.0943268,0.0127786,0.0791014,0.0586067
-177.339,0.857459,0.66802,2,3,0,180.266,0.153408,0.552299,0.0998457,0.0791862,0.00244148,0.0631207,0.0496996
-174.426,0.994842,0.66802,3,7,0,180.2,0.147289,0.451063,0.106634,0.138976,0.0100271,0.0746101,0.0714005
-174.511,0.756947,0.66802,3,7,0,181.914,0.103564,0.489674,0.208071,0.0622395,0.00551111,0.0962509,0.0346889
-174.923,0.917755,0.66802,2,3,0,177.495,0.129725,0.464713,0.198238,0.0498408,0.0193513,0.076028,0.062104
-177.365,0.602817,0.66802,3,7,0,180.81,0.147765,0.369994,0.137274,0.175486,0.000806091,0.139308,0.0293668
-175.628,1,0.66802,3,7,0,178.753,0.100457,0.430527,0.218909,0.0755538,0.00112389,0.0781975,0.0952324
-175.222,0.912159,0.66802,3,7,0,178.984,0.0973957,0.486147,0.219523,0.0797647,0.0108746,0.0540336,0.0522609
-179.527,0.713415,0.66802,3,7,0,181.88,0.0900983,0.460006,0.281501,0.0633556,0.0205573,0.0562433,0.0282387
-176.489,1,0.66802,3,7,0,182.427,0.144907,0.316856,0.263003,0.0881486,0.00378622,0.135803,0.0474972
-175.441,1,0.66802,3,7,0,178.766,0.149712,0.498531,0.160511,0.0545382,0.00103386,0.0921176,0.0435567
-173.632,0.953962,0.66802,3,7,0,177.632,0.0910981,0.424041,0.228872,0.0896133,0.00405882,0.0966924,0.0656245
-173.965,0.823529,0.66802,3,7,0,177.577,0.178627,0.449223,0.109269,0.105871,0.00484021,0.106615,0.0455554
-173.365,0.929261,0.66802,3,7,0,176.961,0.128585,0.478023,0.171746,0.101612,0.00168685,0.0833786,0.03497
-177.405,0.675697,0.66802,2,3,0,179.347,0.0830306,0.434467,0.112718,0.0893831,0.00443805,0.185127,0.0908356
-173.768,0.938073,0.66802,2,3,0,179.269,0.116469,0.457681,0.210768,0.0940638,0.00480345,0.0584061,0.0578081
-172.925,0.965725,0.66802,2,3,0,174.985,0.112801,0.437844,0.142009,0.11548,0.0281987,0.115344,0.0483229
-174.246,0.925031,0.66802,3,7,0,175.406,0.14955,0.419469,0.166625,0.116851,0.00172423,0.0621665,0.0836132
-173.874,0.925062,0.66802,2,7,0,177.036,0.16556,0.405763,0.170126,0.117065,0.0108619,0.107939,0.0226834
-174.763,0.804914,0.66802,3,7,0,178.633,0.101881,0.463818,0.142789,0.107672,0.00253125,0.0752617,0.106047
-174.531,0.814268,0.66802,3,7,0,180.217,0.181287,0.415814,0.17339,0.0918906,0.0177127,0.097682,0.0222231
-171.973,1,0.66802,2,3,0,174.559,0.119978,0.425648,0.181921,0.106411,0.00718365,0.118834,0.0400238
-172.864,0.795345,0.66802,2,3,0,174.741,0.102272,0.451029,0.201957,0.0828625,0.00900799,0.114721,0.03815
-175.744,0.799312,0.66802,2,7,0,176.979,0.102127,0.432489,0.239775,0.0556947,0.00342026,0.086167,0.0803269
-172.675,0.999673,0.66802,2,7,0,176.021,0.110765,0.432033,0.178846,0.0772883,0.0151313,0.10335,0.0825872
-178.374,0.608154,0.66802,3,7,0,179.702,0.143716,0.457468,0.23647,0.0863939,0.000712339,0.0450403,0.0301994
-175.135,0.986153,0.66802,3,7,0,178.796,0.113908,0.410239,0.118642,0.0941479,0.0250762,0.172574,0.0654137
-172.498,1,0.66802,2,3,0,175.673,0.148172,0.453101,0.146333,0.0722606,0.00736095,0.118523,0.0542494
-175.719,0.82731,0.66802,3,7,0,176.659,0.197909,0.395554,0.147359,0.100722,0.00991763,0.12857,0.0199682
-175.601,0.914233,0.66802,3,7,0,179.555,0.0680152,0.418183,0.203475,0.110336,0.00957131,0.0895116,0.100907
-172.732,0.978528,0.66802,3,7,0,177.597,0.142736,0.450549,0.147751,0.104727,0.00459378,0.117491,0.0321532
-172.354,0.939493,0.66802,3,7,0,174.253,0.119277,0.430167,0.179428,0.0963919,0.0158425,0.0806884,0.0782052
-174.837,0.621398,0.66802,2,3,0,178.145,0.0881477,0.411149,0.227475,0.132496,0.0049301,0.0675459,0.0682561
-174.798,0.986293,0.66802,3,7,0,177.925,0.182715,0.450746,0.114199,0.076097,0.0178392,0.120726,0.0376778
-173.606,0.856153,0.66802,2,3,0,177.1,0.159839,0.456856,0.132703,0.119352,0.0120714,0.090622,0.0285563
-174.717,0.956411,0.66802,3,7,0,175.278,0.163868,0.433465,0.137548,0.126958,0.0198426,0.096123,0.0221953
-173.127,0.962353,0.66802,2,7,0,175.581,0.125038,0.403992,0.178069,0.096217,0.0036537,0.0936704,0.0993602
-173.705,0.955297,0.66802,3,7,0,175.195,0.12781,0.456154,0.169611,0.0898664,0.019982,0.112841,0.0237355
-174.188,0.925721,0.66802,3,7,0,177.293,0.19362,0.424249,0.149269,0.0915425,0.0149293,0.0989496,0.02744
-174.071,0.875566,0.66802,3,7,0,177.872,0.08161,0.468543,0.168874,0.0891912,0.00284627,0.105156,0.0837803
-174.213,0.985751,0.66802,3,7,0,176.622,0.151663,0.374128,0.145468,0.0941963,0.0025083,0.142886,0.08915
-174.815,0.974973,0.66802,3,7,0,176.643,0.112528,0.518405,0.169562,0.0983257,0.0119814,0.0586859,0.0305124
-173.815,0.859022,0.66802,3,7,0,179.404,0.123583,0.370539,0.157003,0.107623,0.00474853,0.166586,0.0699176
-174.323,0.967175,0.66802,3,7,0,176.596,0.19481,0.384005,0.207784,0.0880828,0.00802537,0.0698815,0.047411
-174.982,0.988534,0.66802,3,7,0,176.21,0.0797891,0.478309,0.124184,0.0986864,0.0100836,0.155375,0.0535732
-175.016,1,0.66802,2,7,0,175.746,0.0768971,0.487314,0.137102,0.0957389,0.00903743,0.151985,0.041925
-176.855,0.87408,0.66802,3,7,0,180.269,0.123466,0.328633,0.203338,0.167531,0.0043289,0.143937,0.0287657
-172.996,0.888088,0.66802,3,7,0,181.95,0.146854,0.486166,0.141044,0.0680227,0.00947193,0.0990801,0.0493612
-172.136,0.972453,0.66802,3,7,0,174.202,0.100752,0.461379,0.156503,0.101969,0.0100088,0.100746,0.0686427
-178.975,0.541599,0.66802,2,3,0,179.574,0.0635865,0.489541,0.224262,0.0764754,0.000579918,0.0681009,0.0774548
-179.247,0.996354,0.66802,2,7,0,181.013,0.0570316,0.509215,0.184893,0.0745479,0.00104091,0.0764331,0.096838
-177.286,0.966179,0.66802,3,7,0,183.495,0.152145,0.383629,0.156727,0.0783123,0.000215019,0.110416,0.118555
-174.66,0.910641,0.66802,3,7,0,177.853,0.119568,0.477119,0.173253,0.120366,0.00158226,0.0839801,0.0241316
-171.706,1,0.66802,3,7,0,174.895,0.122327,0.412917,0.174086,0.102972,0.0147779,0.117765,0.0551552
-171.853,0.943948,0.66802,2,7,0,172.546,0.111632,0.438737,0.180597,0.0882257,0.00861696,0.105039,0.0671525
-171.982,0.807195,0.66802,1,3,0,174.922,0.141345,0.449403,0.14715,0.113144,0.009963,0.0982586,0.0407356
-173.411,0.865247,0.66802,3,7,0,174.137,0.115303,0.436051,0.178304,0.0784573,0.00190085,0.14192,0.0480639
-173.183,0.960109,0.66802,3,7,0,175.155,0.138497,0.408544,0.166978,0.138567,0.0151836,0.0660457,0.0661843
-175.578,0.828121,0.66802,3,7,0,177.275,0.106891,0.515799,0.0967512,0.0827298,0.00476285,0.129579,0.0634873
-175.29,0.997788,0.66802,2,7,0,176.468,0.116606,0.507181,0.0925426,0.0941024,0.00501993,0.110789,0.0737592
-175.53,0.998102,0.66802,3,7,0,177.699,0.162127,0.339779,0.258686,0.10519,0.0125711,0.0837482,0.0378994
-176.178,0.97057,0.66802,3,7,0,177.912,0.103727,0.513353,0.0973435,0.0756202,0.00391886,0.137306,0.0687311
-174.742,0.994744,0.66802,3,7,0,177.223,0.162386,0.360274,0.232388,0.120315,0.014301,0.0735028,0.0368339
-172.74,0.996565,0.66802,2,3,0,175.712,0.145928,0.41924,0.138264,0.103137,0.00272557,0.113741,0.0769646
-172.685,0.987089,0.66802,3,7,0,173.705,0.122132,0.461463,0.186637,0.0928573,0.0180161,0.0816056,0.0372884
-172.282,0.981592,0.66802,2,3,0,173.578,0.149127,0.387427,0.169721,0.120976,0.0040942,0.116295,0.0523608
-173.007,0.929479,0.66802,2,7,0,173.991,0.151921,0.470706,0.131186,0.093137,0.0155792,0.0750039,0.0624679
-172.827,0.92903,0.66802,3,7,0,175.013,0.1187,0.449375,0.145158,0.138021,0.00364201,0.104253,0.0408504
-180.243,0.641349,0.66802,3,7,0,181.189,0.114263,0.505893,0.177201,0.0258393,0.00259994,0.0925241,0.0816789
-176.476,0.983474,0.66802,3,7,0,182.115,0.134545,0.428099,0.214355,0.0400157,0.00227079,0.111455,0.0692602
-175.199,0.975511,0.66802,3,7,0,178.397,0.0857584,0.462576,0.161183,0.163134,0.0155347,0.0663934,0.0454203
-174.359,0.779986,0.66802,3,7,0,178.125,0.128024,0.51211,0.118808,0.094651,0.00126642,0.0940904,0.0510505
-175.958,0.896044,0.66802,2,3,0,177.07,0.119994,0.54897,0.12708,0.09517,0.00120175,0.0671612,0.040423
-175.696,0.896687,0.66802,2,3,0,178.828,0.129194,0.509432,0.188936,0.0849365,0.0026871,0.0553896,0.0294246
-172.277,1,0.66802,3,7,0,175.985,0.137513,0.444644,0.179936,0.091211,0.0105248,0.10316,0.0330121
-171.78,0.999277,0.66802,3,7,0,172.543,0.141487,0.39884,0.166207,0.120019,0.00735143,0.102809,0.0632849
-172.488,0.943145,0.66802,3,7,0,172.936,0.108897,0.433557,0.141808,0.114109,0.00835322,0.138762,0.0545137
-175.517,0.662153,0.66802,2,3,0,178.159,0.0896702,0.364688,0.178464,0.149039,0.00428037,0.108354,0.105503
-178.846,0.84014,0.66802,2,7,0,181.092,0.102634,0.302122,0.261946,0.0961321,0.00248193,0.173787,0.0608975
-177.827,0.937477,0.66802,3,7,0,183.564,0.165979,0.52883,0.0980314,0.101941,0.0167311,0.0618574,0.0266302
-174.277,1,0.66802,2,7,0,178.629,0.112452,0.403444,0.192065,0.067615,0.00282773,0.153064,0.0685321
-173.731,0.988907,0.66802,3,7,0,177.213,0.136113,0.463472,0.165056,0.129956,0.00335233,0.0688729,0.0331787
-174.211,0.910154,0.66802,3,7,0,177.385,0.14063,0.473299,0.182574,0.0534552,0.00529269,0.10742,0.0373284
-179.221,0.837361,0.66802,3,7,0,182.218,0.180092,0.441209,0.109081,0.141271,3.92995e-05,0.0890037,0.0393036
-178.093,0.937687,0.66802,3,7,0,181.293,0.0914846,0.403661,0.215503,0.0731511,0.0699055,0.102498,0.043797
-176.988,0.609039,0.66802,2,3,0,180.151,0.107556,0.417679,0.210624,0.0685431,0.0613493,0.0944317,0.039816
-172.438,1,0.66802,3,7,0,176.821,0.097483,0.444425,0.186945,0.0947531,0.00409059,0.109815,0.0624892
-172.816,0.914518,0.66802,3,7,0,174.515,0.181037,0.39692,0.150966,0.1063,0.0179675,0.091328,0.0554821
-175.189,0.771733,0.66802,3,7,0,176.398,0.0744698,0.488808,0.178503,0.0868676,0.00103265,0.1114,0.0589182
-175.541,0.965109,0.66802,3,7,0,177.573,0.229474,0.403261,0.123612,0.101354,0.00472987,0.0778198,0.0597496
-175.412,0.993152,0.66802,3,7,0,179.07,0.09389,0.381265,0.17417,0.0815982,0.0279989,0.169013,0.0720653
-175.259,1,0.66802,3,7,0,176.817,0.0925406,0.396679,0.208856,0.0634689,0.0223533,0.14192,0.0741823
-176.996,0.889572,0.66802,3,7,0,180.699,0.212658,0.466491,0.106046,0.110287,0.00689641,0.0662713,0.0313515
-172.941,1,0.66802,2,3,0,177.508,0.166775,0.449807,0.126873,0.0870868,0.00479375,0.113015,0.0516489
-174.48,0.854003,0.66802,3,7,0,176.227,0.0817254,0.478274,0.174269,0.0786307,0.00222977,0.133517,0.0513535
-173.766,0.953634,0.66802,3,7,0,177.031,0.120915,0.505786,0.148194,0.115312,0.00485177,0.0656741,0.0392674
-172.479,0.947402,0.66802,2,3,0,175.477,0.146993,0.4373,0.13809,0.100685,0.0111483,0.127045,0.0387386
-172.384,0.874947,0.66802,3,7,0,175.095,0.167182,0.446802,0.152514,0.0809992,0.00772762,0.0892953,0.05548
-172.771,0.881983,0.66802,3,7,0,174.753,0.0978024,0.413022,0.198008,0.135179,0.0113334,0.0933045,0.0513504
-174.971,0.851172,0.66802,2,7,0,176.685,0.0740586,0.41937,0.212461,0.124963,0.0139592,0.0765463,0.0786416
-174.687,0.956687,0.66802,3,7,0,177.981,0.21238,0.386302,0.135945,0.0912782,0.00573205,0.127317,0.041045
-174.52,0.972563,0.66802,3,7,0,177.67,0.0787998,0.475755,0.190673,0.111491,0.0103241,0.0644848,0.0684723
-174.749,0.849575,0.66802,3,7,0,178.63,0.110211,0.4058,0.118084,0.168597,0.0102815,0.13527,0.0517573
-173.869,0.999835,0.66802,3,7,0,176.578,0.131041,0.479826,0.134987,0.0956022,0.0179663,0.0630011,0.0775761
-176.471,0.885295,0.66802,3,7,0,177.616,0.104765,0.375031,0.154605,0.193015,0.00447396,0.136798,0.0313122
-176.369,0.973372,0.66802,3,7,0,181.038,0.158377,0.470506,0.204392,0.0463785,0.00358393,0.0638525,0.0529097
-172.882,0.989945,0.66802,3,7,0,177.966,0.13123,0.379946,0.181571,0.111281,0.0222456,0.130847,0.0428787
-173.53,0.986509,0.66802,3,7,0,174.003,0.121322,0.365812,0.171222,0.114179,0.0210846,0.153304,0.0530769
-172.789,0.942784,0.66802,3,7,0,175.528,0.13157,0.43796,0.16898,0.136495,0.00457235,0.0838706,0.0365521
-172.509,0.9558,0.66802,3,7,0,174.301,0.139799,0.418425,0.163975,0.0728797,0.00792181,0.12094,0.0760593
-172.878,0.922153,0.66802,3,7,0,174.552,0.0931949,0.456357,0.177802,0.131416,0.00963386,0.0862418,0.0453545
-173.28,0.956425,0.66802,3,7,0,174.296,0.103973,0.435898,0.202519,0.123491,0.00518397,0.0976705,0.0312642
-174.389,0.963529,0.66802,3,7,0,175.397,0.195479,0.368792,0.129391,0.106138,0.0184289,0.105687,0.0760841
-175.488,0.865837,0.66802,2,3,0,177.84,0.146063,0.37319,0.125407,0.0825968,0.0219128,0.170759,0.0800712
-177.767,0.905474,0.66802,3,7,0,179.343,0.0773211,0.500799,0.217531,0.106733,0.000697185,0.0584937,0.0384246
-176.819,0.99812,0.66802,3,7,0,179.298,0.152627,0.362731,0.124533,0.0897087,0.051039,0.14826,0.0711016
-176.232,1,0.66802,3,7,0,179.842,0.125539,0.486141,0.202758,0.0950528,0.000645507,0.0613597,0.0285035
-177.575,0.939934,0.66802,3,7,0,180.384,0.13582,0.335286,0.132656,0.109272,0.0524005,0.155184,0.0793822
-177.881,0.996414,0.66802,3,7,0,181.564,0.101053,0.531362,0.194776,0.074972,0.000491452,0.0736133,0.0237327
-176.135,0.950275,0.66802,3,7,0,183.774,0.164699,0.333369,0.15735,0.098852,0.0477196,0.127924,0.0700872
-175.266,0.97574,0.66802,3,7,0,178.525,0.135109,0.509535,0.176868,0.0645542,0.00119369,0.0760474,0.0366923
-174.841,0.924662,0.66802,3,7,0,179.536,0.10342,0.486339,0.127872,0.0652808,0.0179458,0.148005,0.0511373
-175.825,0.828327,0.66802,3,7,0,179.498,0.159923,0.488876,0.125978,0.0744226,0.0208866,0.0545615,0.0753513
-172.635,0.834073,0.66802,2,3,0,180.554,0.141042,0.397173,0.183393,0.108769,0.0202305,0.0779238,0.0714685
-172.801,0.924757,0.66802,3,7,0,174.476,0.120585,0.46367,0.170168,0.0752589,0.00410836,0.124905,0.0413039
-174.855,0.889337,0.66802,2,7,0,175.659,0.114814,0.420995,0.158521,0.0970565,0.0107442,0.172706,0.0251631
-171.834,1,0.66802,2,3,0,174.762,0.13679,0.427685,0.184415,0.0905271,0.00934069,0.0854381,0.0658034
-174.06,0.841213,0.66802,2,3,0,174.425,0.174879,0.365257,0.208887,0.102679,0.0133362,0.0682038,0.0667587
-174.366,0.721921,0.66802,3,7,0,179.271,0.101766,0.49222,0.12633,0.108217,0.00276652,0.132906,0.0357945
-175.313,0.885975,0.66802,3,7,0,179.577,0.180066,0.371908,0.20543,0.085144,0.0118777,0.0591666,0.0864067
-179.924,0.628646,0.66802,3,7,0,182.072,0.0871199,0.497138,0.104392,0.105089,0.000177654,0.170908,0.0351761
-174.944,1,0.66802,2,3,0,180.469,0.14198,0.443501,0.18047,0.101295,0.000336487,0.0654691,0.0669474
-175.534,0.808513,0.66802,3,7,0,179.713,0.0931519,0.433358,0.213922,0.124216,0.0277265,0.0825492,0.0250759
-174.728,0.968666,0.66802,2,7,0,179.434,0.101572,0.408321,0.155396,0.15183,0.00181153,0.142279,0.0387897
-174.577,0.992298,0.66802,3,7,0,176.586,0.144355,0.382358,0.133297,0.16532,0.00264651,0.0956716,0.0763525
-174.843,0.997318,0.66802,3,7,0,176.504,0.15688,0.476078,0.17623,0.0594317,0.0212721,0.076149,0.0339597
-174.507,0.978176,0.66802,3,7,0,177.536,0.0977883,0.412308,0.1419,0.152958,0.00205521,0.109987,0.0830037
-174.177,0.962517,0.66802,3,7,0,176.768,0.144219,0.498703,0.141065,0.0982094,0.00322839,0.0884385,0.0261368
-176.719,0.905862,0.66802,3,7,0,177.697,0.126458,0.321735,0.261612,0.129118,0.00305315,0.0788464,0.0791769
-175.368,0.9058,0.66802,3,7,0,181.971,0.148019,0.494608,0.106223,0.0859327,0.00270157,0.129694,0.032821
-173.916,0.988986,0.66802,2,3,0,176.377,0.123844,0.50323,0.140246,0.0911261,0.00173958,0.106172,0.0336418
-173.714,0.892613,0.66802,2,3,0,177.054,0.12744,0.386187,0.211708,0.135271,0.0199591,0.0826655,0.0367689
-174.733,0.965908,0.66802,3,7,0,176.227,0.132529,0.462791,0.137962,0.0560773,0.00294757,0.125281,0.0824124
-173.174,0.962493,0.66802,3,7,0,176.766,0.130593,0.411737,0.178106,0.139047,0.020991,0.0828778,0.0366477
-173.84,0.92914,0.66802,3,7,0,175.243,0.127255,0.440173,0.163009,0.0656277,0.00170981,0.137227,0.0649975
-172.78,0.959831,0.66802,3,7,0,175.303,0.13597,0.412077,0.174836,0.144394,0.010203,0.0846149,0.0379053
-172.787,0.976799,0.66802,3,7,0,173.729,0.119025,0.438796,0.166514,0.0720113,0.00534252,0.117026,0.0812854
-171.995,0.846694,0.66802,3,7,0,176.237,0.115579,0.44864,0.167838,0.122778,0.011049,0.0900344,0.044081
-173.078,0.906339,0.66802,2,3,0,173.489,0.0969012,0.439541,0.136841,0.136189,0.00658875,0.122382,0.061557
-173.149,0.987559,0.66802,3,7,0,174.421,0.142162,0.413557,0.218431,0.102092,0.012338,0.0724718,0.038949
-173.414,0.770343,0.66802,2,3,0,176.034,0.143643,0.431105,0.180824,0.130296,0.0105709,0.0744264,0.0291345
-176.237,0.776888,0.66802,3,7,0,178.173,0.131659,0.439589,0.119957,0.063786,0.0191416,0.183776,0.0420917
-175.12,0.892596,0.66802,3,7,0,180.991,0.172313,0.422637,0.197265,0.0473087,0.00826603,0.0851409,0.0670694
-172.115,1,0.66802,2,3,0,175.589,0.118548,0.476668,0.142839,0.105023,0.00666133,0.104414,0.0458484
