# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = posterior_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = posterior_model_2.data.R
# init = 2 (Default)
# random
#   seed = 3284628013
# output
#   file = posterior_model_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,p.1,p.2,p.3,p.4,p.5,p.6,p.7
-173.007,0.941491,0.531561,3,7,0,177.284,0.128282,0.467955,0.116031,0.096416,0.0082529,0.10755,0.0755135
-172.859,0.973327,0.531561,3,7,0,175.183,0.1169,0.405722,0.223563,0.107538,0.0140967,0.0927876,0.0393929
-173.684,0.978958,0.531561,3,7,0,174.986,0.142316,0.417609,0.23177,0.0665181,0.00760199,0.0905292,0.0436559
-173.786,0.978875,0.531561,3,7,0,176.313,0.102171,0.479971,0.184946,0.118638,0.00726246,0.0784677,0.0285438
-177.812,0.70009,0.531561,3,7,0,181.895,0.0932955,0.441593,0.0919714,0.178097,0.0265786,0.118677,0.0497869
-174.738,1,0.531561,3,7,0,178.644,0.188792,0.371986,0.208079,0.0723607,0.00216292,0.0941981,0.0624206
-174.499,0.986539,0.531561,3,7,0,177.949,0.0930555,0.423118,0.171166,0.067525,0.0179157,0.141798,0.0854224
-173.469,0.97511,0.531561,3,7,0,176.115,0.141408,0.408248,0.188013,0.143081,0.00326634,0.0724806,0.0435022
-172.138,0.9978,0.531561,3,7,0,174.425,0.112889,0.433281,0.179672,0.0997752,0.0177243,0.114584,0.0420752
-173.301,0.956309,0.531561,2,7,0,173.854,0.0863994,0.405677,0.186957,0.119246,0.00797728,0.138077,0.0556657
-174.436,0.893421,0.531561,2,3,0,175.859,0.0949873,0.381242,0.170916,0.108349,0.00370033,0.163163,0.0776418
-174.964,0.974013,0.531561,3,7,0,178.161,0.0817251,0.443321,0.129728,0.168039,0.0100301,0.114349,0.0528073
-176.145,0.939003,0.531561,3,7,0,178.277,0.195074,0.385775,0.186985,0.0741174,0.000673407,0.0768323,0.0805429
-177.291,0.96524,0.531561,3,7,0,180.683,0.094002,0.415349,0.161592,0.174844,0.032416,0.100403,0.0213933
-172.713,1,0.531561,2,7,0,177.319,0.148838,0.424766,0.162117,0.0979826,0.00151623,0.0950854,0.0696943
-172.578,0.948813,0.531561,3,7,0,174.674,0.113009,0.442832,0.171559,0.107249,0.0254246,0.0992219,0.0407047
-172.275,0.991817,0.531561,2,7,0,174.115,0.161747,0.446899,0.153427,0.0805844,0.0084211,0.088936,0.0599858
-175.96,0.794659,0.531561,2,3,0,176.86,0.221826,0.373866,0.115887,0.0849137,0.0114231,0.11207,0.0800141
-173.074,0.859255,0.531561,2,3,0,179.46,0.15405,0.41981,0.122348,0.0929081,0.00778549,0.135669,0.0674281
-173.359,0.994222,0.531561,3,7,0,173.591,0.109518,0.443603,0.219386,0.10449,0.0119434,0.0686807,0.0423783
-174.393,0.94859,0.531561,2,3,0,174.585,0.110991,0.432889,0.227315,0.110922,0.0178232,0.0610179,0.0390422
-173.076,0.955996,0.531561,3,7,0,175.825,0.100221,0.438787,0.217385,0.111836,0.00659942,0.0842435,0.0409278
-172.718,0.941993,0.531561,3,7,0,175.025,0.167557,0.442889,0.127147,0.100231,0.0149958,0.0933437,0.0538365
-173.2,0.946294,0.531561,3,7,0,175.358,0.0923322,0.461678,0.189665,0.0765411,0.00415712,0.110799,0.0648274
-173.523,0.904959,0.531561,3,7,0,177.393,0.183804,0.367643,0.168064,0.128576,0.0153073,0.0830064,0.0535983
-173.404,1,0.531561,3,7,0,174.491,0.0899645,0.503423,0.165536,0.0816685,0.00420661,0.10239,0.0528119
-172.789,0.992966,0.531561,3,7,0,174.836,0.121015,0.387592,0.208671,0.135075,0.00564687,0.091426,0.0505746
-172.56,0.975889,0.531561,3,7,0,174.654,0.146209,0.444673,0.153366,0.0746254,0.00352431,0.116036,0.0615653
-174.163,0.940956,0.531561,3,7,0,175.287,0.151637,0.414701,0.112607,0.116362,0.0023428,0.137465,0.0648847
-174.924,0.98919,0.531561,2,3,0,175.226,0.156236,0.413219,0.110546,0.118442,0.00133996,0.142934,0.0572836
-174.013,0.954693,0.531561,3,7,0,178.682,0.106945,0.436977,0.244389,0.0776825,0.010353,0.0768564,0.0467974
-172.52,0.989668,0.531561,3,7,0,175.005,0.14104,0.455665,0.124449,0.10702,0.00538013,0.0986436,0.0678032
-173.673,0.872535,0.531561,3,7,0,176.126,0.136734,0.409014,0.18069,0.121135,0.00261586,0.122737,0.0270747
-172.851,0.993999,0.531561,3,7,0,174.793,0.163094,0.438492,0.155426,0.101342,0.00218832,0.100028,0.0394302
-176.198,0.831258,0.531561,2,7,0,178.888,0.181562,0.319652,0.208473,0.128975,0.0255843,0.101813,0.0339405
-173.621,0.959481,0.531561,3,7,0,180.263,0.0967875,0.488047,0.152935,0.106162,0.00138631,0.108396,0.0462859
-172.725,0.974561,0.531561,3,7,0,174.974,0.106262,0.456748,0.191983,0.110726,0.0127224,0.0861693,0.0353894
-172.442,1,0.531561,2,3,0,172.728,0.106187,0.456037,0.187104,0.111571,0.0120345,0.0887959,0.0382708
-173.185,0.932297,0.531561,3,7,0,175.253,0.0824488,0.447728,0.183412,0.122815,0.0131061,0.105664,0.0448263
-174.299,0.941228,0.531561,3,7,0,175.939,0.0799298,0.475658,0.182791,0.0700856,0.00525019,0.128065,0.0582205
-174.547,0.981356,0.531561,3,7,0,177.045,0.133355,0.498746,0.106833,0.0964769,0.0227919,0.104541,0.0372561
-174.551,0.935948,0.531561,3,7,0,178.328,0.0898712,0.492517,0.17933,0.116258,0.00321238,0.0913705,0.0274404
-177.324,0.915103,0.531561,3,7,0,180.083,0.0655693,0.435719,0.222344,0.131883,0.0285748,0.0627554,0.0531544
-175.764,0.593056,0.531561,3,7,0,181.185,0.138741,0.360542,0.192347,0.134356,0.000218916,0.125338,0.0484574
-172.715,0.963562,0.531561,3,7,0,177.519,0.15754,0.378878,0.16339,0.132005,0.00596589,0.117359,0.0448623
-172.822,0.94281,0.531561,3,7,0,175.281,0.148536,0.37716,0.221865,0.0928035,0.0129238,0.093271,0.0534397
-173.307,0.93004,0.531561,3,7,0,176.165,0.0996737,0.513804,0.143871,0.100347,0.00472763,0.0820913,0.0554856
-172.329,0.938769,0.531561,3,7,0,176.925,0.133943,0.432576,0.16305,0.0724082,0.0112278,0.128354,0.0584409
-175.772,0.761208,0.531561,2,7,0,179.368,0.108789,0.401301,0.222777,0.134284,0.00216786,0.109546,0.0211339
-176.022,0.976354,0.531561,3,7,0,178.196,0.15521,0.450492,0.112534,0.0722463,0.0241983,0.0796959,0.105623
-177.055,0.879661,0.531561,2,7,0,180.8,0.13135,0.449869,0.220037,0.0891058,0.000873398,0.0928996,0.0158659
-174.481,0.997559,0.531561,3,7,0,179.507,0.106525,0.415971,0.167854,0.0769767,0.0423951,0.116395,0.0738822
-173.397,1,0.531561,3,7,0,175.551,0.0922585,0.424433,0.213442,0.110132,0.00251992,0.108492,0.0487225
-172.707,0.96718,0.531561,3,7,0,175.057,0.1714,0.431917,0.132401,0.0931821,0.0168155,0.0989105,0.0553742
-172.957,0.885267,0.531561,3,7,0,174.888,0.127429,0.43061,0.153536,0.0971266,0.00133886,0.132047,0.057913
-175.566,0.904903,0.531561,3,7,0,175.98,0.132417,0.429583,0.160113,0.129133,0.000353289,0.0651645,0.0832345
-173.689,0.951688,0.531561,3,7,0,178.011,0.143751,0.441531,0.149337,0.0796126,0.00158533,0.141239,0.0429441
-173.398,0.995994,0.531561,3,7,0,175.336,0.141102,0.438002,0.14305,0.145637,0.0165136,0.0733487,0.0423467
-174.848,0.915821,0.531561,3,7,0,177.105,0.104441,0.404541,0.168072,0.078677,0.00864354,0.189734,0.045891
-175.301,0.894258,0.531561,3,7,0,180.563,0.181429,0.404498,0.18712,0.105779,0.00966999,0.0458112,0.0656924
-177.281,0.838356,0.531561,3,7,0,180.058,0.0834378,0.450761,0.141733,0.0884703,0.00285811,0.199491,0.033249
-175.816,1,0.531561,2,3,0,177.823,0.0903167,0.45222,0.156307,0.0793471,0.00236614,0.180675,0.0387677
-176.465,0.975061,0.531561,3,7,0,179.67,0.0794599,0.42552,0.196084,0.147128,0.0381103,0.0701787,0.0435187
-175.486,1,0.531561,3,7,0,178.5,0.129109,0.47085,0.156922,0.0617487,0.000468275,0.0967001,0.0842021
-175.583,0.958868,0.531561,3,7,0,178.956,0.147205,0.464934,0.16952,0.116253,0.00152355,0.0819736,0.0185911
-174.584,0.997486,0.531561,3,7,0,177.516,0.167547,0.445902,0.147504,0.113884,0.00125626,0.0973309,0.0265765
-173.635,1,0.531561,3,7,0,175.442,0.0979717,0.406142,0.188716,0.0897664,0.0307446,0.112029,0.0746303
-175.409,0.858911,0.531561,3,7,0,177.85,0.0857195,0.478569,0.227371,0.0645451,0.012218,0.0712497,0.060327
-180.858,0.783702,0.531561,2,3,0,182.702,0.0674735,0.514654,0.236112,0.0605283,0.0320486,0.0517751,0.0374083
-175.245,1,0.531561,3,7,0,182.966,0.162427,0.40646,0.124215,0.0996106,0.00198538,0.166887,0.0384152
-183.558,0.837835,0.531561,3,7,0,186.058,0.118438,0.557829,0.090776,0.139439,0.0157932,0.0689489,0.00877584
-176.553,0.992718,0.531561,3,7,0,189.558,0.107418,0.525049,0.154647,0.0536008,0.00175084,0.12621,0.0313243
-173.49,0.986346,0.531561,3,7,0,178.134,0.0889996,0.445079,0.173722,0.138813,0.00282023,0.103521,0.0470449
-175.18,0.919109,0.531561,3,7,0,178.177,0.155812,0.412395,0.177403,0.120506,0.000853955,0.0573102,0.0757197
-173.457,1,0.531561,3,7,0,176.37,0.116077,0.411707,0.16539,0.0934681,0.00746496,0.166517,0.0393754
-177.829,0.904089,0.531561,3,7,0,178.078,0.0904164,0.402967,0.181103,0.0902093,0.0019755,0.205701,0.0276281
-176.524,0.999062,0.531561,3,7,0,179.553,0.19899,0.411724,0.158972,0.101469,0.0106423,0.0421622,0.0760407
-174.861,0.996891,0.531561,3,7,0,177.911,0.155729,0.394846,0.189755,0.108683,0.00638017,0.0526962,0.0919114
-175.799,0.946821,0.531561,3,7,0,179.389,0.163527,0.492542,0.118505,0.0860588,0.00142954,0.111671,0.0262658
-175.012,0.980365,0.531561,3,7,0,178.133,0.144185,0.445248,0.196718,0.0697505,0.0330245,0.0613573,0.0497165
-175.97,1,0.531561,3,7,0,177.767,0.0785999,0.439973,0.174988,0.0991653,0.000708602,0.159786,0.0467789
-173.952,0.959554,0.531561,3,7,0,177.859,0.113456,0.408883,0.213621,0.110389,0.013795,0.0607231,0.0791337
-176.373,0.910077,0.531561,3,7,0,178.793,0.128929,0.308366,0.255495,0.104321,0.00687267,0.105009,0.0910072
-173.057,0.999,0.531561,3,7,0,177.888,0.144256,0.432273,0.150851,0.0837485,0.0128292,0.141352,0.0346911
-173.402,0.926124,0.531561,3,7,0,175.671,0.128728,0.431963,0.131358,0.161023,0.0107013,0.0882581,0.0479692
-173.454,0.947256,0.531561,3,7,0,176.413,0.132244,0.419626,0.211499,0.0588328,0.0102745,0.115484,0.0520396
-175.389,0.900063,0.531561,3,7,0,177.898,0.123145,0.477506,0.0959983,0.153179,0.00674932,0.0820883,0.0613349
-175.674,0.992567,0.531561,3,7,0,177.112,0.136139,0.410854,0.257029,0.0565302,0.00973214,0.0965113,0.0332049
-173.724,0.972503,0.531561,2,3,0,176.83,0.1249,0.411162,0.231587,0.0666963,0.00528105,0.115323,0.0450512
-173.491,0.99854,0.531561,3,7,0,175.27,0.113864,0.508131,0.118013,0.111101,0.0107117,0.095458,0.0427224
-173.598,0.912044,0.531561,3,7,0,176.212,0.160585,0.434231,0.175525,0.0866534,0.00956515,0.0587295,0.0747117
-175.619,0.800911,0.531561,3,7,0,180.083,0.198499,0.412248,0.106983,0.11799,0.0117591,0.121606,0.0309145
-174.837,1,0.531561,3,7,0,178.321,0.166376,0.411824,0.0987675,0.12469,0.0144816,0.134321,0.0495398
-175.005,0.983219,0.531561,3,7,0,176.348,0.0840026,0.461675,0.231478,0.0828391,0.0121699,0.0655908,0.0622447
-177.108,0.685767,0.531561,3,7,0,183.194,0.173878,0.421386,0.107548,0.113188,0.000276717,0.142536,0.0411876
-178.755,0.857291,0.531561,3,7,0,183.194,0.118163,0.427599,0.107601,0.0959247,0.042115,0.18312,0.0254779
-177.708,0.943614,0.531561,3,7,0,184.176,0.0627796,0.399937,0.260035,0.13338,0.00323204,0.078594,0.0620424
-173.565,0.993481,0.531561,3,7,0,179.364,0.111114,0.373863,0.214434,0.0931143,0.00476249,0.115839,0.0868734
-173.132,0.972494,0.531561,3,7,0,176.398,0.158344,0.406645,0.15434,0.13848,0.012413,0.0969414,0.0328372
-173.417,0.945633,0.531561,3,7,0,174.964,0.139089,0.382754,0.220044,0.0784788,0.00278516,0.116719,0.0601298
-173.672,0.975681,0.531561,3,7,0,175.482,0.110707,0.385035,0.218548,0.0805802,0.0101075,0.103793,0.0912304
-175.285,0.878581,0.531561,3,7,0,178.301,0.159068,0.46231,0.127169,0.0869116,0.00365872,0.138027,0.0228547
-174.023,0.97192,0.531561,2,7,0,177.273,0.129892,0.452084,0.129885,0.0991849,0.00337403,0.15194,0.0336401
-171.757,0.97876,0.531561,2,7,0,175.513,0.113173,0.427362,0.191675,0.109281,0.00934886,0.0948857,0.0542739
-174.238,0.84298,0.531561,2,3,0,174.703,0.124607,0.41284,0.201132,0.0829898,0.00242563,0.0765429,0.0994623
-173.022,0.98429,0.531561,3,7,0,176.779,0.150931,0.44079,0.150551,0.101495,0.0205361,0.105437,0.03026
-173.745,0.926718,0.531561,3,7,0,176.115,0.11466,0.481857,0.106561,0.106834,0.00715762,0.109641,0.0732886
-172.571,0.988208,0.531561,3,7,0,175.003,0.108504,0.41657,0.202034,0.102678,0.0054897,0.123943,0.0407822
-171.876,0.996027,0.531561,3,7,0,173.341,0.139845,0.392993,0.180821,0.107465,0.0162358,0.101613,0.0610278
-182.833,0.546256,0.531561,2,3,0,183.311,0.105678,0.414037,0.185398,0.160788,0.00186351,0.0247177,0.107518
-180.123,1,0.531561,2,3,0,184.378,0.0998471,0.400983,0.218047,0.13602,0.00222899,0.0345163,0.108357
-176.038,1,0.531561,3,7,0,183.308,0.130488,0.376677,0.157337,0.163631,0.0135693,0.137744,0.0205537
-175.853,0.907767,0.531561,2,3,0,178.236,0.137037,0.359852,0.152315,0.16891,0.0283183,0.123334,0.0302332
-177.889,0.972318,0.531561,2,3,0,179.23,0.151195,0.326197,0.152838,0.195919,0.0155086,0.131342,0.0270002
-175.354,1,0.531561,3,7,0,180.566,0.0907377,0.517465,0.190245,0.0546229,0.00427725,0.0907183,0.0519337
-176.737,0.95829,0.531561,3,7,0,178.939,0.17448,0.398669,0.0837888,0.140587,0.0173941,0.116359,0.0687228
-176.063,0.921988,0.531561,3,7,0,183.235,0.102978,0.344184,0.17612,0.120478,0.0265361,0.182152,0.0475513
-176.206,0.947461,0.531561,3,7,0,179.552,0.114845,0.327914,0.216758,0.118356,0.00875907,0.176523,0.0368445
-172.886,0.976266,0.531561,3,7,0,178.978,0.120966,0.507834,0.131843,0.0862865,0.0108275,0.090106,0.0521364
-172.913,0.996267,0.531561,3,7,0,174.036,0.126176,0.365016,0.183158,0.13792,0.00661323,0.127371,0.0537449
-173.509,0.926231,0.531561,3,7,0,176.723,0.124928,0.507265,0.151223,0.100286,0.00792632,0.061633,0.0467385
-174.174,0.874113,0.531561,3,7,0,178.591,0.116877,0.422902,0.137943,0.082433,0.0070689,0.179188,0.0535878
-174.206,1,0.531561,3,7,0,175.729,0.150541,0.459183,0.171681,0.109445,0.0095489,0.0479838,0.0516166
-177.565,0.857862,0.531561,3,7,0,180.451,0.089717,0.315453,0.244794,0.11236,0.00560414,0.17018,0.0618913
-173.703,1,0.531561,3,7,0,179.273,0.166678,0.450368,0.130538,0.0815785,0.0192675,0.116596,0.0349743
-175.143,0.913933,0.531561,3,7,0,176.619,0.110513,0.354645,0.22929,0.120535,0.00244576,0.0890103,0.0935613
-172.961,0.985038,0.531561,3,7,0,176.477,0.104952,0.384445,0.207754,0.118088,0.0069831,0.0992097,0.0785681
-173.232,0.886672,0.531561,3,7,0,176.271,0.168906,0.458766,0.144227,0.0708238,0.00361535,0.0966234,0.0570376
-173.736,0.90832,0.531561,3,7,0,177.136,0.0838683,0.411276,0.187438,0.14229,0.0190615,0.10294,0.0531257
-172.666,0.948631,0.531561,3,7,0,175.162,0.119104,0.423587,0.172096,0.104161,0.00173043,0.102665,0.0766575
-177.196,0.844226,0.531561,3,7,0,178.382,0.101236,0.50862,0.0804036,0.146371,0.00815658,0.102419,0.052794
-177.723,0.996031,0.531561,3,7,0,181.107,0.183481,0.358388,0.247589,0.0437979,0.00662881,0.0977511,0.0623638
-175.088,0.969508,0.531561,3,7,0,181.062,0.174644,0.400401,0.20894,0.0549743,0.00215623,0.10573,0.053154
-173.348,0.942942,0.531561,3,7,0,181.279,0.102807,0.471599,0.177776,0.096175,0.00615093,0.0671846,0.0783076
-173.583,0.934876,0.531561,3,7,0,176.15,0.109206,0.470757,0.145887,0.117336,0.00261117,0.074326,0.0798771
-172.949,0.995276,0.531561,3,7,0,174.651,0.160144,0.38814,0.155021,0.0987463,0.0268349,0.118538,0.0525765
-173.434,0.998686,0.531561,3,7,0,173.986,0.115926,0.4808,0.18301,0.0862911,0.00230996,0.0696145,0.0620484
-173.614,0.981051,0.531561,3,7,0,175.604,0.140295,0.391171,0.135914,0.144908,0.024314,0.117792,0.0456056
-174.688,0.98724,0.531561,3,7,0,176.511,0.136408,0.321496,0.1848,0.152165,0.00777755,0.123677,0.0736765
-173.267,0.993368,0.531561,3,7,0,177.111,0.182781,0.440949,0.165933,0.0851322,0.00992631,0.0753257,0.0399531
-172.938,0.916145,0.531561,3,7,0,176.939,0.0987089,0.437036,0.16535,0.102302,0.0051699,0.145851,0.0455827
-172.435,0.973906,0.531561,3,7,0,175.142,0.1683,0.428196,0.169618,0.0980839,0.00599604,0.0761168,0.0536893
-172.809,0.985883,0.531561,3,7,0,173.435,0.0977998,0.426449,0.161194,0.102324,0.0068207,0.14733,0.0580827
-175.941,0.845019,0.531561,2,3,0,176.466,0.100471,0.395447,0.12345,0.100644,0.0260134,0.18214,0.0718338
-174.223,0.994302,0.531561,3,7,0,180.112,0.150834,0.456815,0.204353,0.0834815,0.00437537,0.0569889,0.0431522
-173.762,0.999284,0.531561,3,7,0,176.241,0.154661,0.475277,0.113404,0.110023,0.0157609,0.0749515,0.0559219
-173.691,0.850189,0.531561,2,3,0,175.901,0.125564,0.466979,0.110769,0.120711,0.0229611,0.094859,0.0581574
-173.652,0.973782,0.531561,3,7,0,175.173,0.146808,0.390425,0.223597,0.0800051,0.00183418,0.100051,0.0572802
-174.097,0.930797,0.531561,3,7,0,177.879,0.13251,0.499333,0.111728,0.115315,0.0146557,0.0913741,0.0350838
-173.985,1,0.531561,3,7,0,175.396,0.13414,0.352528,0.239946,0.0927252,0.00393128,0.117104,0.0596245
-174.398,0.959983,0.531561,3,7,0,177.385,0.12915,0.412419,0.155503,0.17054,0.00176784,0.078933,0.0516879
-174.387,0.943694,0.531561,3,7,0,178.739,0.14039,0.391718,0.21901,0.0605056,0.025967,0.107761,0.0546475
-173.877,0.970063,0.531561,2,7,0,176.273,0.116141,0.432049,0.127919,0.154864,0.00220755,0.10923,0.0575898
-174.34,0.977086,0.531561,3,7,0,176.593,0.107666,0.436969,0.235788,0.0723129,0.0217481,0.0794311,0.0460845
-172.786,1,0.531561,3,7,0,174.821,0.163172,0.417445,0.126751,0.125138,0.00642554,0.0980848,0.0629839
-174.086,0.935684,0.531561,3,7,0,175.406,0.105526,0.398959,0.204083,0.0864452,0.00799504,0.160288,0.0367049
-171.69,0.956442,0.531561,3,7,0,175.956,0.138849,0.428072,0.154489,0.113032,0.0120413,0.0909285,0.0625886
-173.702,0.643226,0.531561,2,3,0,179.248,0.189066,0.401306,0.171488,0.113153,0.00276652,0.0815634,0.0406569
-172.514,0.977723,0.531561,2,3,0,174.797,0.14916,0.436656,0.146857,0.130458,0.0065627,0.0914776,0.0388285
-173.957,0.957466,0.531561,3,7,0,174.853,0.121894,0.407298,0.230785,0.0717353,0.00955005,0.0781843,0.0805543
-172.916,0.975183,0.531561,3,7,0,175.7,0.103414,0.401713,0.221949,0.106116,0.0112641,0.0870629,0.0684801
-175.727,0.729087,0.531561,3,7,0,182.644,0.124837,0.464727,0.116937,0.101001,0.000311396,0.142003,0.0501843
-177.56,0.870962,0.531561,3,7,0,181.558,0.255727,0.367796,0.140409,0.082307,0.0189498,0.0697712,0.06504
-177.421,1,0.531561,3,7,0,180.435,0.0667747,0.426486,0.201947,0.172489,0.00247333,0.0975598,0.0322701
-178.425,0.979984,0.531561,3,7,0,181.049,0.0797243,0.463964,0.196456,0.157783,0.023417,0.054252,0.0244037
-174.965,1,0.531561,3,7,0,180.496,0.150499,0.377639,0.166534,0.15523,0.000698138,0.108943,0.0404565
-173.397,0.991714,0.531561,3,7,0,176.675,0.132378,0.476538,0.164432,0.101631,0.00831754,0.0555884,0.0611151
-174.321,0.912161,0.531561,3,7,0,176.25,0.128774,0.389637,0.161043,0.102899,0.00185898,0.171496,0.0442915
-174.366,0.909874,0.531561,3,7,0,180.006,0.125419,0.479121,0.171881,0.0694628,0.023063,0.0617073,0.0693456
-173.89,1,0.531561,3,7,0,176.336,0.10838,0.49342,0.153348,0.129323,0.00273629,0.0729388,0.0398548
-175.415,0.903062,0.531561,3,7,0,180.666,0.182493,0.469446,0.103551,0.0784369,0.00761554,0.0789649,0.0794927
-174.237,1,0.531561,3,7,0,177.11,0.176465,0.460277,0.129567,0.103137,0.0191094,0.0639513,0.0474936
-175.087,0.914851,0.531561,3,7,0,178.867,0.193061,0.463857,0.114766,0.0926396,0.015631,0.088782,0.031263
-174.022,0.980589,0.531561,3,7,0,177.087,0.0965004,0.389076,0.229369,0.100125,0.00358024,0.0991793,0.0821704
-175.531,0.904669,0.531561,3,7,0,178.14,0.103815,0.422354,0.221575,0.108875,0.000245971,0.104003,0.0391318
-172.489,0.94454,0.531561,3,7,0,176.794,0.121663,0.435426,0.133618,0.107159,0.00670603,0.113386,0.0820425
-173.583,0.907038,0.531561,3,7,0,176.251,0.149105,0.434334,0.154914,0.11214,0.00675582,0.119547,0.0232043
-173.957,0.881654,0.531561,2,3,0,176.743,0.17736,0.438131,0.152966,0.0964985,0.0132168,0.0977646,0.0240638
-172.587,0.962012,0.531561,2,7,0,176.834,0.134865,0.361377,0.192244,0.110394,0.00928235,0.127146,0.0646913
-173.714,0.927607,0.531561,3,7,0,174.986,0.168926,0.441783,0.1245,0.114313,0.00241947,0.109344,0.0387145
-176.5,0.913776,0.531561,3,7,0,179.065,0.0919029,0.336695,0.205543,0.143543,0.0284499,0.14984,0.0440265
-175.367,0.697949,0.531561,3,7,0,180.514,0.150139,0.490279,0.140395,0.0567269,0.000830978,0.107932,0.0536975
-173.775,0.946056,0.531561,3,7,0,178.388,0.154197,0.394974,0.177208,0.132653,0.00559979,0.0614096,0.0739586
-174.971,0.884516,0.531561,3,7,0,178.419,0.215424,0.424165,0.15501,0.0805326,0.0127165,0.0797826,0.0323694
-176.297,0.984079,0.531561,3,7,0,179.269,0.169483,0.492872,0.149986,0.104998,0.00494435,0.0447029,0.0330137
-173.124,0.988365,0.531561,3,7,0,178.141,0.114061,0.496782,0.152076,0.100949,0.00817915,0.0981929,0.0297601
-174.483,0.885183,0.531561,3,7,0,177.102,0.11588,0.462317,0.132956,0.153227,0.0109187,0.0602808,0.06442
-171.629,0.983902,0.531561,2,7,0,175.72,0.121798,0.417212,0.165741,0.105861,0.00904292,0.121398,0.0589469
-173.95,0.867676,0.531561,2,3,0,174.462,0.117549,0.372459,0.211207,0.0824304,0.0030157,0.138379,0.0749599
-176.626,0.960781,0.531561,3,7,0,178.144,0.0837956,0.421826,0.175066,0.0879986,0.0495481,0.0853929,0.0963726
