# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = posterior_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = posterior_model_1.data.R
# init = 2 (Default)
# random
#   seed = 3284628006
# output
#   file = posterior_model_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,p.1,p.2,p.3,p.4,p.5,p.6,p.7
-172.897,1,0.781229,3,7,0,178.027,0.126548,0.400764,0.212134,0.119831,0.00296968,0.0958044,0.0419489
-172.897,0.623012,0.781229,2,3,0,179.467,0.126548,0.400764,0.212134,0.119831,0.00296968,0.0958044,0.0419489
-172.307,0.96185,0.781229,3,7,0,174.303,0.164108,0.421059,0.16172,0.117492,0.00691169,0.0843024,0.0444076
-172.719,0.959842,0.781229,3,11,0,173.492,0.165536,0.387362,0.177661,0.120329,0.0043816,0.0830123,0.0617169
-173.17,0.927993,0.781229,3,7,0,174.635,0.0910788,0.480183,0.163416,0.0861419,0.017278,0.11764,0.0442619
-173.075,0.900795,0.781229,3,7,0,175.582,0.176551,0.3796,0.175173,0.119171,0.00422815,0.0834627,0.061814
-175.617,0.738819,0.781229,3,7,0,177.499,0.201399,0.318664,0.200763,0.124292,0.00831671,0.106711,0.0398546
-174.091,1,0.781229,2,3,0,176.496,0.178743,0.355049,0.189817,0.126251,0.0207134,0.0822437,0.0471822
-176.249,0.352377,0.781229,3,7,0,181.414,0.180617,0.386348,0.247656,0.0765233,0.00254171,0.0655848,0.0407294
-175.706,0.992014,0.781229,3,7,0,178.564,0.107146,0.442189,0.0990639,0.172185,0.0151103,0.106516,0.0577902
-174.96,0.937334,0.781229,2,3,0,177.977,0.151301,0.4343,0.107666,0.149459,0.00242437,0.114667,0.0401842
-174.752,0.996992,0.781229,3,7,0,176.512,0.122604,0.414938,0.24227,0.0875692,0.0182051,0.0577422,0.0566708
-176.223,0.848722,0.781229,3,7,0,178.938,0.134523,0.460902,0.122985,0.152343,0.00950801,0.10255,0.0171899
-179.948,0.570943,0.781229,3,7,0,181.984,0.117922,0.405274,0.225721,0.0577738,0.000110542,0.0760383,0.11716
-178.842,0.858791,0.781229,3,7,0,182.796,0.144206,0.460253,0.155631,0.0626389,1.11707e-05,0.100537,0.0767238
-176.957,0.985288,0.781229,3,7,0,180.316,0.119164,0.404668,0.221017,0.130305,8.53706e-05,0.0891655,0.0355948
-173.482,0.987933,0.781229,3,7,0,178.063,0.133071,0.403446,0.153756,0.0892821,0.0018614,0.148404,0.0701796
-173.174,0.935102,0.781229,3,7,0,175.6,0.142979,0.382521,0.1378,0.107479,0.0107509,0.129861,0.0886089
-172.601,0.924616,0.781229,3,7,0,175.407,0.11691,0.470825,0.186674,0.0997364,0.00862873,0.081809,0.0354177
-172.921,0.832085,0.781229,2,3,0,174.979,0.1516,0.445667,0.187328,0.0672104,0.014516,0.088305,0.0453725
-172.69,0.99878,0.781229,3,15,0,173.501,0.111317,0.415243,0.148587,0.145434,0.0052438,0.11303,0.0611459
-174.095,0.633078,0.781229,3,7,0,180.487,0.18079,0.417292,0.134736,0.0893412,0.00131659,0.124926,0.051598
-174.156,0.991485,0.781229,3,7,0,175.646,0.0920533,0.412509,0.20105,0.125185,0.0294598,0.101957,0.037786
-172.683,1,0.781229,3,7,0,174.763,0.137858,0.440897,0.16003,0.0786293,0.00278245,0.10207,0.0777328
-174.191,0.905787,0.781229,2,3,0,174.685,0.139164,0.413992,0.150156,0.0816625,0.00170586,0.108723,0.104596
-175.082,0.825148,0.781229,3,7,0,178.657,0.106431,0.381956,0.269683,0.104484,0.00727729,0.096804,0.0333656
-171.829,0.988866,0.781229,3,7,0,175.803,0.141618,0.4149,0.178939,0.113939,0.0056664,0.0866667,0.0582714
-175.031,0.656749,0.781229,3,7,0,177.737,0.0972693,0.414229,0.14817,0.134875,0.0171119,0.0768093,0.111536
-177.121,0.722185,0.781229,3,7,0,180.23,0.132966,0.432467,0.220993,0.0584344,0.000474494,0.127185,0.0274796
-177.148,0.913808,0.781229,3,7,0,179.453,0.133563,0.455381,0.128279,0.153608,0.00021299,0.0626334,0.0663231
-175.639,0.725541,0.781229,3,7,0,181.599,0.136908,0.497371,0.1584,0.0409239,0.0100654,0.111225,0.045107
-179.481,0.656653,0.781229,3,7,0,184.237,0.0962504,0.476718,0.265569,0.0465924,0.00662722,0.0499307,0.0583125
-174.95,0.989874,0.781229,3,7,0,181.612,0.110472,0.426955,0.148416,0.123091,0.0224522,0.145349,0.0232642
-173.731,0.99218,0.781229,3,7,0,177.079,0.188846,0.407184,0.116711,0.0998307,0.0109442,0.117574,0.0589101
-174.816,0.94176,0.781229,3,7,0,176.381,0.0948938,0.473543,0.215636,0.0811732,0.00152495,0.0713584,0.0618701
-173.508,0.919324,0.781229,3,7,0,177.586,0.153853,0.396626,0.141943,0.126696,0.0258633,0.0814573,0.0735625
-177.086,0.634914,0.781229,2,3,0,179.528,0.0655604,0.48452,0.130921,0.139884,0.00291229,0.139954,0.0362472
-176.099,0.971977,0.781229,3,7,0,179.957,0.205115,0.364747,0.205262,0.0746884,0.0190369,0.0630235,0.0681274
-176.275,1,0.781229,3,7,0,178.569,0.0729524,0.500858,0.126925,0.11223,0.00310662,0.146371,0.0375566
-174.568,0.97862,0.781229,2,7,0,177.895,0.0743806,0.442207,0.179201,0.131477,0.00468189,0.129575,0.0384769
-173.119,0.963021,0.781229,2,7,0,176.079,0.0892508,0.48722,0.152791,0.120198,0.00507783,0.0936064,0.0518559
-173.355,0.928752,0.781229,3,7,0,175.289,0.159245,0.424161,0.174667,0.0901989,0.0296614,0.0783249,0.043741
-173.355,0.354509,0.781229,3,7,0,175.971,0.159245,0.424161,0.174667,0.0901989,0.0296614,0.0783249,0.043741
-173.732,0.659363,0.781229,3,7,0,176.371,0.13199,0.518226,0.137614,0.0721629,0.00461854,0.0950359,0.0403529
-175.536,0.858882,0.781229,3,7,0,177.871,0.123638,0.383778,0.213049,0.138993,0.00921641,0.0501232,0.0812025
-172.914,0.996177,0.781229,3,7,0,177.045,0.0958368,0.468893,0.137983,0.117551,0.0183085,0.105343,0.0560855
-175.858,0.816282,0.781229,2,3,0,176.745,0.095935,0.491558,0.101841,0.0789463,0.00837537,0.149909,0.0734358
-175.52,0.85227,0.781229,3,7,0,182.56,0.161832,0.368813,0.22864,0.103348,0.000424961,0.0860779,0.0508653
-176.213,1,0.781229,2,7,0,177.996,0.173198,0.371335,0.197384,0.106193,0.000109873,0.0948179,0.0569622
-173.178,0.862421,0.781229,3,7,0,177.043,0.16958,0.405709,0.151559,0.113107,0.00144736,0.0985719,0.060025
-175.158,0.682818,0.781229,2,3,0,177.989,0.120389,0.513175,0.158789,0.0942172,0.0234119,0.0587678,0.0312497
-176.678,0.870761,0.781229,3,7,0,179.466,0.163121,0.383819,0.0989227,0.117331,0.00169197,0.150253,0.084861
-172.484,0.988048,0.781229,3,7,0,177.083,0.112561,0.433405,0.161051,0.127769,0.00234993,0.105764,0.0571003
-171.991,0.773035,0.781229,3,7,0,176.572,0.11619,0.436259,0.192784,0.0846351,0.0146835,0.100201,0.0552476
-175.775,0.645642,0.781229,2,3,0,176.426,0.136038,0.353888,0.215398,0.161004,0.00160843,0.0991644,0.0328986
-175.272,0.995409,0.781229,3,7,0,177.618,0.106063,0.481069,0.156752,0.0507103,0.00945445,0.100139,0.0958117
-174.808,0.99906,0.781229,3,7,0,177.027,0.196544,0.388748,0.154473,0.139423,0.00837814,0.0824753,0.0299577
-174.501,0.815461,0.781229,3,7,0,178.67,0.144621,0.391966,0.126503,0.104626,0.0297957,0.154938,0.0475506
-174.036,0.990662,0.781229,3,7,0,176.647,0.11493,0.463953,0.206897,0.0996595,0.00163497,0.0653675,0.047557
-174.435,0.997424,0.781229,3,7,0,175.995,0.130569,0.485196,0.173848,0.0999774,0.000767516,0.0750324,0.0346088
-173.593,0.803926,0.781229,3,7,0,178.471,0.148774,0.47849,0.118727,0.079274,0.00769413,0.0892093,0.0778308
-174.005,0.900366,0.781229,3,7,0,176.601,0.1536,0.354634,0.243551,0.0943004,0.00970352,0.100622,0.0435884
-175.437,0.9111,0.781229,4,19,0,177.034,0.0947367,0.536682,0.102897,0.0922032,0.00584184,0.0987231,0.0689164
-175.389,0.998544,0.781229,3,7,0,176.308,0.173614,0.332576,0.248604,0.103824,0.00969132,0.0927131,0.0389779
-174.146,0.804396,0.781229,3,7,0,179.022,0.0759685,0.496417,0.184488,0.0827736,0.014823,0.0946852,0.0508446
-175.019,0.823144,0.781229,3,7,0,177.038,0.0769319,0.529662,0.149715,0.0891447,0.0038876,0.0826529,0.0680055
-173.599,0.996959,0.781229,3,7,0,176.13,0.174405,0.373321,0.207844,0.104219,0.0159491,0.0847634,0.039499
-174.35,0.940609,0.781229,3,7,0,175.9,0.0978653,0.488022,0.119878,0.0906474,0.00777358,0.100799,0.0950149
-174.108,0.968495,0.781229,3,7,0,177.586,0.148324,0.380574,0.224275,0.119547,0.0102556,0.0894404,0.0275843
-174.11,0.865098,0.781229,3,7,0,177.283,0.110754,0.474578,0.129627,0.0828261,0.00297245,0.10358,0.0956624
-173.661,0.72994,0.781229,2,3,0,179.859,0.118985,0.426698,0.205007,0.0891285,0.000691529,0.108332,0.0511577
-178.218,0.722108,0.781229,2,3,0,178.978,0.196164,0.414713,0.11177,0.0901725,0.000443419,0.0789303,0.107807
-174.329,0.901988,0.781229,3,7,0,180.077,0.0961707,0.522558,0.15679,0.0691405,0.0025563,0.0966774,0.0561066
-172.819,0.940018,0.781229,2,3,0,176.216,0.103159,0.421975,0.193206,0.128686,0.0186909,0.0828465,0.0514364
-172.859,0.997909,0.781229,4,23,0,173.62,0.10911,0.414099,0.203611,0.0883502,0.0241689,0.0952352,0.0654259
-172.292,0.937953,0.781229,2,3,0,173.56,0.103326,0.429234,0.186822,0.0922726,0.00725369,0.104031,0.0770606
-174.183,0.814,0.781229,2,3,0,174.95,0.144846,0.448822,0.153664,0.0838198,0.0216368,0.0610579,0.0861536
-174.346,1,0.781229,3,7,0,175.624,0.114061,0.407106,0.192109,0.117932,0.00286832,0.140045,0.0258781
-174.593,0.984942,0.781229,3,7,0,176.969,0.161929,0.396082,0.117155,0.15127,0.00226054,0.113207,0.058097
-174.544,0.828762,0.781229,3,7,0,179.097,0.151344,0.359726,0.153315,0.0795448,0.0150118,0.165129,0.0759286
-173.635,1,0.781229,2,3,0,175.767,0.110913,0.453324,0.160006,0.0600351,0.00969705,0.133025,0.0729996
-172.652,0.954697,0.781229,2,7,0,174.972,0.14591,0.454742,0.171605,0.110778,0.0068476,0.071755,0.0383622
-173.018,0.926242,0.781229,3,15,0,174.515,0.132128,0.396774,0.217554,0.124125,0.00635473,0.0754192,0.0476445
-171.948,0.959849,0.781229,3,7,0,174.266,0.144418,0.431087,0.168593,0.0888473,0.00369071,0.110837,0.0525272
-172.064,0.918834,0.781229,3,7,0,173.283,0.123868,0.456521,0.145593,0.105684,0.0190691,0.0998164,0.0494489
-172.401,0.881165,0.781229,2,3,0,173.889,0.0950156,0.422259,0.174419,0.121956,0.0120927,0.119458,0.0548001
-174.591,0.84117,0.781229,3,7,0,175.582,0.19099,0.424023,0.112893,0.125511,0.00355122,0.0843827,0.0586491
-172.745,1,0.781229,2,3,0,175.718,0.0993477,0.443399,0.179757,0.104668,0.00611554,0.128967,0.0377454
-172.398,0.951322,0.781229,3,15,0,174.177,0.139096,0.467174,0.172225,0.0803915,0.0117621,0.0757652,0.0535868
-172.487,0.90305,0.781229,2,3,0,174.237,0.161076,0.407817,0.16241,0.0878867,0.0127803,0.0889585,0.0790706
-173.059,0.906412,0.781229,3,7,0,174.197,0.167825,0.439479,0.133096,0.0999496,0.0133766,0.111754,0.0345197
-173.95,0.885888,0.781229,3,7,0,175.552,0.124141,0.412239,0.218787,0.115037,0.00441826,0.0589155,0.0664615
-173.71,0.998466,0.781229,3,7,0,175.19,0.117869,0.384397,0.203235,0.127243,0.00833793,0.0713959,0.0875209
-173.764,0.982613,0.781229,3,7,0,175.953,0.143548,0.498247,0.108223,0.102456,0.00925912,0.0965031,0.0417641
-172.101,0.828954,0.781229,2,3,0,176.837,0.128418,0.447347,0.158777,0.0810311,0.00642888,0.10284,0.0751585
-176.874,0.659328,0.781229,2,3,0,177.278,0.10258,0.336961,0.202245,0.097318,0.0346239,0.1784,0.0478717
-174.433,0.514708,0.781229,3,7,0,180.697,0.145018,0.340094,0.167032,0.107845,0.00442703,0.160374,0.0752095
-172.458,1,0.781229,2,3,0,174.913,0.107694,0.492913,0.150631,0.0998603,0.00498229,0.091007,0.0529127
-172.914,0.978996,0.781229,3,15,0,173.743,0.0992408,0.448173,0.155594,0.0895558,0.0137013,0.104822,0.0889137
-174.342,0.860965,0.781229,3,7,0,175.934,0.130283,0.399086,0.140796,0.105541,0.0191772,0.169925,0.0351924
-174.787,0.93932,0.781229,3,7,0,177.129,0.131939,0.45804,0.197234,0.100025,0.0036532,0.0466429,0.0624657
-173.953,0.811281,0.781229,3,7,0,180.034,0.130491,0.40899,0.142931,0.10295,0.00707555,0.171587,0.0359766
-173.98,0.942372,0.781229,3,7,0,176.386,0.123592,0.460567,0.192411,0.0980312,0.00214103,0.0581187,0.0651392
-174.17,0.98204,0.781229,3,7,0,176.086,0.139095,0.400962,0.128531,0.101756,0.0168059,0.169615,0.0432349
-175.498,0.895117,0.781229,3,7,0,177.411,0.123467,0.51072,0.144221,0.103388,0.0048272,0.0453547,0.0680216
-174.293,1,0.781229,3,7,0,177.121,0.100257,0.397356,0.197372,0.0807699,0.00526458,0.168499,0.050481
-173.956,0.996425,0.781229,3,7,0,175.759,0.171282,0.369329,0.156682,0.123144,0.00185238,0.0976002,0.0801108
-173.663,1,0.781229,3,7,0,174.475,0.0952853,0.491462,0.175911,0.0781926,0.0193207,0.103009,0.0368186
-174.431,0.907005,0.781229,3,7,0,177.348,0.142623,0.37228,0.233977,0.0641831,0.0106233,0.128578,0.0477364
-178.42,0.843996,0.781229,3,7,0,180.056,0.109588,0.548647,0.0906119,0.119764,0.000540489,0.0927739,0.0380746
-175.925,0.858009,0.781229,3,7,0,186.975,0.151461,0.352958,0.16303,0.0969563,0.0580423,0.111885,0.0656683
-173.942,1,0.781229,3,7,0,177.492,0.183887,0.397355,0.14436,0.0807187,0.0184449,0.0899651,0.0852689
-178.184,0.670273,0.781229,2,7,0,180.253,0.104262,0.503195,0.098497,0.0911552,0.00449889,0.0708902,0.127502
-177.382,1,0.781229,3,7,0,178.742,0.160447,0.359503,0.249077,0.10032,0.00942792,0.105764,0.0154617
-177.818,0.983653,0.781229,3,7,0,179.365,0.104778,0.509017,0.0983034,0.0980769,0.00767914,0.064384,0.117762
-172.179,1,0.781229,2,3,0,177.582,0.130484,0.441073,0.139815,0.126276,0.00550431,0.0928925,0.0639554
-175.723,0.724986,0.781229,2,3,0,176.299,0.103286,0.47521,0.176532,0.147465,0.00137368,0.0615886,0.0345451
-173.137,0.993159,0.781229,2,7,0,177.228,0.148459,0.419775,0.170735,0.0684578,0.0115395,0.092602,0.0884314
-172.934,0.807101,0.781229,3,7,0,178.352,0.0912172,0.458907,0.15601,0.0982853,0.0102939,0.136918,0.0483687
-173.61,0.916769,0.781229,3,7,0,175.229,0.121098,0.499959,0.112467,0.0954392,0.0139187,0.0893366,0.0677816
-174.011,0.964629,0.781229,3,7,0,175.153,0.148082,0.341543,0.238144,0.10392,0.00526755,0.103818,0.0592245
-173.957,0.995624,0.781229,3,7,0,176.206,0.106367,0.523681,0.118212,0.0881964,0.0153015,0.0989179,0.0493246
-172.127,1,0.781229,2,3,0,174.336,0.126344,0.458323,0.161341,0.104842,0.00427341,0.0804068,0.0644693
-174.428,0.810691,0.781229,2,3,0,174.951,0.100109,0.524269,0.128568,0.102781,0.0017138,0.0962346,0.0463246
-174.118,0.986002,0.781229,3,7,0,176.684,0.089852,0.382206,0.199759,0.109692,0.0189258,0.106789,0.0927769
-174.644,0.955553,0.781229,3,7,0,176.4,0.181387,0.467285,0.135129,0.0952488,0.00226197,0.0896365,0.0290518
-178.225,0.756099,0.781229,2,3,0,180.362,0.101151,0.323081,0.258312,0.0652622,0.0200532,0.15476,0.0773813
-173.413,0.999018,0.781229,3,7,0,178.885,0.154477,0.449559,0.135177,0.12477,0.0117206,0.095578,0.0287185
-173.358,0.455218,0.781229,2,3,0,177.871,0.134094,0.453451,0.137459,0.132651,0.00161012,0.0834402,0.057294
-174.318,0.894406,0.781229,3,7,0,175.824,0.139914,0.359536,0.236607,0.0786117,0.0032564,0.12642,0.0556557
-174.114,0.955145,0.781229,3,7,0,176.617,0.121816,0.501087,0.109765,0.113519,0.0027311,0.090485,0.0605971
-172.25,1,0.781229,2,3,0,174.305,0.128738,0.410635,0.178729,0.118656,0.00236688,0.108041,0.0528337
-176.142,0.667424,0.781229,2,3,0,178.697,0.135654,0.435327,0.213604,0.115128,0.000566079,0.0767307,0.0229899
-174.574,0.954178,0.781229,2,7,0,177.881,0.130192,0.367655,0.163619,0.148441,0.00156753,0.143831,0.0446935
-183.426,0.512435,0.781229,2,3,0,185.37,0.219271,0.330778,0.1878,0.182586,0.000331473,0.0435447,0.0356893
-173.684,1,0.781229,2,3,0,184.534,0.149715,0.504451,0.129119,0.0731277,0.0130115,0.0871135,0.0434624
-175.66,0.876546,0.781229,2,7,0,175.995,0.0915645,0.351237,0.238053,0.117823,0.00201919,0.122385,0.0769197
-174.316,0.95121,0.781229,2,3,0,177.845,0.0919762,0.406747,0.184208,0.0858301,0.0163803,0.106758,0.108101
-172.603,1,0.781229,3,7,0,175.128,0.107995,0.471087,0.139428,0.129176,0.00717213,0.0994966,0.0456448
-174.781,0.880843,0.781229,3,7,0,175.802,0.107252,0.412059,0.243017,0.0568133,0.00787925,0.116131,0.0568472
-175.939,0.566536,0.781229,2,7,0,183.747,0.171103,0.405246,0.221765,0.0984219,0.00762671,0.0778003,0.0180367
-176.354,0.982959,0.781229,3,7,0,179.397,0.0956387,0.451983,0.136856,0.074066,0.0165557,0.0909541,0.133946
-177.207,0.988924,0.781229,3,7,0,178.998,0.195267,0.405648,0.18905,0.119174,0.00587294,0.069407,0.0155804
-172.975,0.89832,0.781229,2,3,0,180.043,0.132278,0.415708,0.174414,0.149381,0.0050985,0.0812455,0.0418745
-175.365,0.762272,0.781229,2,3,0,177.746,0.175907,0.43426,0.150834,0.0499391,0.0155064,0.088014,0.0855391
-176.228,0.526128,0.781229,3,7,0,182.59,0.0769493,0.44451,0.188333,0.110781,0.000866735,0.0795221,0.0990378
-175.307,0.770397,0.781229,3,7,0,181.013,0.20093,0.393721,0.145568,0.100269,0.00312978,0.129693,0.0266891
-174.571,0.780036,0.781229,2,3,0,181.526,0.153549,0.44124,0.196635,0.0929392,0.000578188,0.0782519,0.0368066
-175.183,0.879689,0.781229,3,7,0,178.017,0.129205,0.378703,0.158854,0.0971843,0.0541788,0.129938,0.0519365
-173.233,1,0.781229,2,3,0,175.609,0.145829,0.358945,0.181421,0.0930009,0.0126652,0.149639,0.0585001
-174.355,0.94246,0.781229,2,3,0,175.316,0.128787,0.368424,0.170702,0.0877324,0.0380633,0.133123,0.0731682
-175.834,0.814445,0.781229,3,7,0,179.382,0.137344,0.35293,0.172776,0.0739954,0.014946,0.119413,0.128596
-177.063,0.714994,0.781229,3,7,0,183.499,0.11123,0.526234,0.152276,0.123926,0.00493668,0.0644578,0.0169395
-174.119,0.918886,0.781229,2,3,0,180.474,0.0977201,0.422426,0.195883,0.158571,0.00898512,0.0770814,0.0393338
-172.612,0.994755,0.781229,3,7,0,174.947,0.105169,0.485824,0.143003,0.0856954,0.00665846,0.107555,0.0660947
-175.649,0.796307,0.781229,2,3,0,176.708,0.17312,0.440019,0.137003,0.0652903,0.0303714,0.124703,0.0294934
-174.449,0.97278,0.781229,2,7,0,178.129,0.100882,0.38871,0.253878,0.117495,0.00392347,0.0834217,0.0516905
-176.858,0.880371,0.781229,2,3,0,177.488,0.0997336,0.366417,0.270035,0.128958,0.00331711,0.0618431,0.0696961
-172.982,0.750499,0.781229,2,3,0,182.104,0.105674,0.424916,0.161028,0.13323,0.00200099,0.117782,0.05537
-172.421,0.846305,0.781229,3,7,0,176.589,0.140747,0.437607,0.170299,0.0813929,0.0237403,0.0901778,0.056036
-173.724,0.749486,0.781229,3,7,0,177.008,0.119244,0.419781,0.164274,0.128824,0.00243974,0.134765,0.0306723
-173.678,0.968104,0.781229,3,7,0,176.143,0.144949,0.413445,0.200336,0.0911278,0.0263516,0.0647889,0.0590018
-174.938,0.540018,0.781229,3,7,0,178.285,0.162095,0.449397,0.180351,0.0653843,0.0294528,0.0823371,0.0309822
-174.177,1,0.781229,3,7,0,176.586,0.140679,0.387621,0.141425,0.153341,0.00126287,0.116896,0.0587749
-173.193,0.830902,0.781229,2,3,0,177.36,0.125993,0.397473,0.228599,0.0751017,0.0168709,0.101532,0.0544295
-173.143,0.840897,0.781229,3,7,0,175.76,0.11958,0.420949,0.202048,0.11176,0.0240719,0.0857258,0.0358648
-176.626,0.166672,0.781229,3,7,0,178.699,0.0778012,0.484442,0.168213,0.0893842,0.000451136,0.142553,0.0371551
-176.359,0.911273,0.781229,3,7,0,180.439,0.194172,0.413895,0.212722,0.0650093,0.00173606,0.0833764,0.0290889
-178.437,0.948709,0.781229,3,7,0,180.285,0.0702306,0.509015,0.0917905,0.14136,0.00257858,0.119574,0.0654517
-177.312,0.996718,0.781229,3,7,0,180.971,0.213612,0.344652,0.238248,0.0609892,0.00448302,0.0905094,0.0475061
-175.043,0.983619,0.781229,3,7,0,179.702,0.0736889,0.44659,0.138001,0.156877,0.0112408,0.101676,0.0719265
-175.23,0.95706,0.781229,3,7,0,177.859,0.219655,0.352815,0.185895,0.0720562,0.00741812,0.10464,0.0575201
-176.043,0.981132,0.781229,3,7,0,178.531,0.0685525,0.507229,0.122275,0.140791,0.00498939,0.101466,0.0546972
