# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = bernoulli_2.data.R
# init = 2 (Default)
# random
#   seed = 2961180733
# output
#   file = bernoulli_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.85382,1,0.946715,2,3,0,8.21733,0.425901
-8.44875,0.848157,0.946715,1,1,0,8.45163,0.515634
-7.65214,0.985872,0.946715,1,3,0,8.52944,0.310855
-7.65625,0.905438,0.946715,2,3,0,8.27708,0.307808
-7.64096,0.967975,0.946715,2,3,0,7.86234,0.343548
-7.70357,0.98604,0.946715,2,3,0,7.74117,0.383628
-7.8706,0.956217,0.946715,1,1,0,7.87141,0.429527
-7.64047,0.996119,0.946715,1,3,0,7.88918,0.324154
-8.08294,0.897187,0.946715,1,3,0,8.19967,0.215251
-7.80557,1,0.946715,2,3,0,8.02692,0.258182
-7.96261,0.967889,0.946715,1,1,0,7.97153,0.231008
-7.66064,0.843198,0.946715,2,3,0,9.30036,0.304924
-7.89415,0.955247,0.946715,1,3,0,7.91187,0.241615
-7.78401,0.950433,0.946715,2,7,0,8.27824,0.409088
-7.64148,1,0.946715,1,3,0,7.76276,0.344472
-7.67776,0.992549,0.946715,1,3,0,7.67931,0.3723
-7.67776,0.836287,0.946715,1,3,0,8.31506,0.3723
-7.80513,0.966831,0.946715,1,1,0,7.80515,0.414521
-8.13943,0.837577,0.946715,2,7,0,8.81352,0.208769
-7.7223,1,0.946715,2,3,0,8.03767,0.39052
-7.97292,0.934512,0.946715,1,1,0,7.97333,0.449326
-9.76974,0.739523,0.946715,2,7,0,9.78757,0.109695
-9.26135,1,0.946715,1,1,0,9.83113,0.130634
-9.0524,1,0.946715,1,1,0,9.41264,0.140972
-7.68677,1,0.946715,2,3,0,8.95358,0.291884
-9.88069,0.577894,0.946715,1,3,0,10.6682,0.635084
-7.94564,0.874787,0.946715,1,3,0,11.0453,0.233503
-9.00227,0.865396,0.946715,1,3,0,9.04233,0.143642
-7.87783,0.979846,0.946715,1,3,0,8.85994,0.244384
-7.72077,1,0.946715,1,1,0,7.84382,0.279727
-7.68788,0.959407,0.946715,2,3,0,8.0588,0.377076
-7.70086,0.978096,0.946715,2,3,0,7.849,0.286424
-7.91774,0.966603,0.946715,1,3,0,7.91973,0.237789
-7.91986,0.931923,0.946715,1,3,0,8.54853,0.439497
-7.64132,0.995043,0.946715,1,3,0,7.94375,0.322594
-7.89945,0.934558,0.946715,1,3,0,7.98609,0.435479
-7.81803,1,0.946715,2,3,0,7.90967,0.417677
-7.6407,1,0.946715,1,3,0,7.79507,0.34305
-7.82054,0.973662,0.946715,2,3,0,7.83721,0.255079
-7.72697,0.909866,0.946715,2,3,0,8.65158,0.392119
-9.26211,0.712598,0.946715,1,3,0,9.33406,0.591471
-7.9682,1,0.946715,1,1,0,8.9023,0.448483
-8.82847,0.63821,0.946715,1,3,0,10.4479,0.153555
-8.94894,0.982966,0.946715,1,1,0,9.12546,0.14657
-10.7514,0.873759,0.946715,2,7,0,10.8429,0.684824
-9.7256,1,0.946715,2,3,0,10.8549,0.62493
-8.81475,1,0.946715,1,1,0,9.64839,0.553336
-8.24989,1,0.946715,1,1,0,8.7364,0.491288
-7.79356,1,0.946715,1,1,0,8.12572,0.41159
-8.07234,0.926447,0.946715,1,1,0,8.08001,0.465873
-7.67192,0.974379,0.946715,1,3,0,8.22087,0.298648
-8.28247,0.879998,0.946715,1,3,0,8.37189,0.194233
-8.33111,0.9972,0.946715,2,3,0,8.44568,0.189784
-7.76778,0.991726,0.946715,1,3,0,8.23369,0.266785
-7.89439,0.961719,0.946715,2,3,0,8.14316,0.241575
-8.03452,0.910936,0.946715,1,3,0,8.69282,0.459822
-7.8163,1,0.946715,1,1,0,7.99079,0.417262
-10.7728,0.577656,0.946715,2,7,0,10.7767,0.0799326
-9.73763,1,0.946715,1,1,0,10.7271,0.110872
-7.66595,0.954908,0.946715,1,3,0,9.9822,0.301807
-7.66595,0.292569,0.946715,1,3,0,13.4639,0.301807
-7.64861,0.976389,0.946715,2,3,0,7.82616,0.353182
-7.84606,0.957975,0.946715,1,3,0,7.85853,0.424177
-7.76092,1,0.946715,2,3,0,7.84058,0.402693
-8.4004,0.907272,0.946715,2,7,0,8.40045,0.1838
-9.33254,0.867777,0.946715,1,1,0,9.3335,0.127372
-8.83955,1,0.946715,1,1,0,9.34818,0.15289
-7.85258,0.909398,0.946715,1,3,0,9.80525,0.425628
-8.04216,0.983047,0.946715,2,3,0,8.06915,0.461067
-9.50078,0.798299,0.946715,2,7,0,9.53152,0.120121
-7.63828,0.90832,0.946715,2,3,0,10.816,0.335395
-7.6484,0.997268,0.946715,1,3,0,7.65235,0.314063
-7.8111,0.979785,0.946715,2,3,0,7.82623,0.415997
-7.657,0.984033,0.946715,2,3,0,7.92128,0.36007
-8.00361,0.927214,0.946715,1,3,0,8.0236,0.454664
-8.05256,0.838775,0.946715,1,3,0,8.98686,0.218953
-7.8211,1,0.946715,2,3,0,8.00949,0.254967
-8.05546,0.95325,0.946715,1,1,0,8.0595,0.218591
-7.87947,1,0.946715,1,1,0,8.03739,0.244102
-7.73926,0.812811,0.946715,2,3,0,9.49679,0.27425
-7.69411,1,0.946715,1,1,0,7.73376,0.288949
-9.46967,0.790341,0.946715,2,3,0,9.7924,0.607087
-8.68829,1,0.946715,1,1,0,9.41267,0.54113
-7.63837,0.997871,0.946715,1,3,0,8.64095,0.330605
-8.57816,0.843027,0.946715,2,3,0,8.91278,0.529838
-8.74883,0.984569,0.946715,2,3,0,8.97266,0.547068
-8.11224,1,0.946715,2,3,0,8.61318,0.471979
-8.09526,1,0.946715,1,1,0,8.22797,0.469412
-9.42284,0.874108,0.946715,2,3,0,9.42783,0.60366
-8.27451,1,0.946715,2,3,0,9.13991,0.494503
-10.1478,0.597756,0.946715,1,1,0,10.1532,0.651555
-7.63829,0.970462,0.946715,2,3,0,10.3365,0.331257
-7.63829,0.851876,0.946715,1,3,0,8.2639,0.331257
-9.95037,0.571928,0.946715,1,3,0,10.4199,0.6395
-9.2159,1,0.946715,1,1,0,10.0472,0.587836
-8.86146,1,0.946715,1,1,0,9.38532,0.557662
-8.36257,1,0.946715,1,1,0,8.8369,0.505509
-7.66886,1,0.946715,2,3,0,8.29425,0.300228
-7.75946,0.967217,0.946715,1,3,0,7.87717,0.402271
-7.8049,0.987812,0.946715,1,1,0,7.82788,0.414464
-7.76235,1,0.946715,1,1,0,7.81763,0.403108
-7.9373,0.906392,0.946715,1,3,0,8.37156,0.234759
-7.76907,1,0.946715,1,1,0,7.9052,0.26647
-9.61559,0.620557,0.946715,1,3,0,10.5999,0.617436
-10.4922,0.798654,0.946715,1,1,0,10.8556,0.671147
-7.6892,0.997554,0.946715,1,3,0,10.7481,0.29089
-8.23932,0.898818,0.946715,1,3,0,8.29507,0.198373
-7.9626,1,0.946715,1,1,0,8.20229,0.231009
-7.84194,1,0.946715,1,1,0,7.95717,0.250887
-7.93,0.982006,0.946715,1,1,0,7.95493,0.235876
-8.11964,0.963704,0.946715,1,1,0,8.14228,0.210984
-7.98534,1,0.946715,1,1,0,8.13512,0.227787
-8.09477,0.979144,0.946715,1,1,0,8.14122,0.213852
-7.81606,1,0.946715,1,1,0,8.0393,0.255992
-7.76434,0.959285,0.946715,2,3,0,8.20294,0.403676
-7.68379,1,0.946715,2,3,0,7.74489,0.375207
-7.64676,0.995524,0.946715,1,3,0,7.71431,0.315664
-8.91363,0.819022,0.946715,2,3,0,9.26425,0.562388
-7.64874,1,0.946715,1,3,0,8.73606,0.353311
-7.7463,0.65561,0.946715,2,3,0,10.0612,0.272311
-7.69257,1,0.946715,1,1,0,7.73763,0.289545
-7.70743,0.996609,0.946715,1,1,0,7.71677,0.284101
-8.2148,0.916837,0.946715,2,3,0,8.42947,0.200814
-8.14152,0.960035,0.946715,2,3,0,8.84728,0.208539
-7.63947,1,0.946715,2,3,0,8.06722,0.340291
-7.81325,0.953433,0.946715,1,3,0,7.88445,0.256572
-7.73959,1,0.946715,1,1,0,7.80604,0.274156
-8.3933,0.877224,0.946715,2,3,0,8.90489,0.509187
-7.64365,0.972132,0.946715,2,3,0,8.57632,0.347676
-8.11128,0.896798,0.946715,1,3,0,8.16876,0.471835
-8.5308,0.666525,0.946715,1,3,0,10.1286,0.173496
-8.92248,0.942258,0.946715,1,1,0,8.99057,0.148059
-8.25439,1,0.946715,1,1,0,8.81988,0.196906
-8.25439,0.956252,0.946715,1,1,0,8.53038,0.196906
-7.7686,0.992887,0.946715,1,3,0,8.16424,0.266584
-8.35871,0.95411,0.946715,2,3,0,8.36866,0.505041
-7.79995,0.916697,0.946715,1,3,0,8.89702,0.259387
-7.95333,0.968519,0.946715,1,1,0,7.96188,0.232362
-7.66408,0.993843,0.946715,2,3,0,8.00409,0.302864
-7.89372,0.933262,0.946715,1,3,0,8.05233,0.434322
-7.99836,0.971557,0.946715,1,1,0,8.04702,0.453767
-7.65026,0.987435,0.946715,1,3,0,8.0662,0.312404
-7.71657,0.978365,0.946715,1,3,0,7.77689,0.3885
-7.71657,0.555411,0.946715,1,3,0,9.7788,0.3885
-7.71657,0.906213,0.946715,1,3,0,8.08031,0.3885
-8.53764,0.881359,0.946715,2,3,0,8.54157,0.172987
-8.39678,1,0.946715,1,1,0,8.62169,0.184103
-8.71634,0.950064,0.946715,1,1,0,8.78186,0.160571
-7.72892,0.987355,0.946715,1,3,0,8.63402,0.277239
-7.68304,0.97584,0.946715,2,3,0,7.93122,0.374855
-7.70791,0.993475,0.946715,1,1,0,7.71483,0.385305
-8.62759,0.865477,0.946715,2,3,0,8.63427,0.166529
-7.75812,0.930873,0.946715,1,3,0,9.26515,0.401881
-8.52413,0.857072,0.946715,1,3,0,8.53027,0.524041
-8.49671,1,0.946715,1,1,0,8.74672,0.521028
-8.42516,1,0.946715,1,1,0,8.67781,0.512921
-7.65281,1,0.946715,1,3,0,8.29793,0.356876
-8.7823,0.768851,0.946715,1,3,0,8.90788,0.550275
-9.02528,0.935319,0.946715,1,1,0,9.29097,0.57215
-8.16329,1,0.946715,1,1,0,8.82003,0.479432
-7.92329,1,0.946715,2,3,0,8.1348,0.440158
-8.35467,0.887092,0.946715,1,1,0,8.37529,0.504551
-9.09936,0.813328,0.946715,1,1,0,9.18308,0.578385
-7.81853,1,0.946715,2,3,0,8.87231,0.255488
-7.6671,0.984408,0.946715,1,3,0,7.93686,0.366565
-7.83342,0.968189,0.946715,1,3,0,7.83487,0.421302
-7.77226,0.941814,0.946715,2,3,0,8.24897,0.405901
-8.10868,0.912091,0.946715,1,1,0,8.11106,0.471446
-7.67671,1,0.946715,1,3,0,8.0072,0.371769
-7.69774,0.957472,0.946715,2,3,0,7.9522,0.28757
-7.64308,0.999802,0.946715,1,3,0,7.68808,0.319945
-7.65358,0.997464,0.946715,1,1,0,7.65362,0.30974
-8.54235,0.877787,0.946715,2,3,0,8.73684,0.526016
-8.09501,1,0.946715,1,1,0,8.47329,0.469375
-7.64921,0.975961,0.946715,2,3,0,8.25285,0.35375
-8.13816,0.861882,0.946715,1,3,0,8.41098,0.208909
-7.86234,1,0.946715,1,1,0,8.08815,0.247117
-8.46311,0.916944,0.946715,1,3,0,8.46888,0.178701
-8.07019,1,0.946715,1,1,0,8.40731,0.216784
-7.6382,0.995801,0.946715,1,3,0,8.10382,0.332282
-7.63819,0.999778,0.946715,2,3,0,7.63956,0.334214
-7.65482,0.884495,0.946715,2,3,0,8.39073,0.308825
-8.22618,0.858589,0.946715,1,3,0,8.4542,0.488131
-8.42574,0.659571,0.946715,2,3,0,10.9168,0.181705
-7.99697,0.88576,0.946715,2,7,0,9.47622,0.453528
-7.99697,0.705446,0.946715,1,1,0,8.90323,0.453528
-8.62306,0.839935,0.946715,1,1,0,8.64401,0.534523
-7.94189,1,0.946715,2,3,0,8.44329,0.443678
-7.66263,0.981437,0.946715,1,3,0,8.05002,0.303716
-7.77398,0.963271,0.946715,1,3,0,7.88489,0.406376
-8.61827,0.881653,0.946715,2,7,0,8.61827,0.167178
-8.32541,1,0.946715,1,1,0,8.63127,0.190294
-8.02739,0.899859,0.946715,1,3,0,9.3757,0.458651
-7.71724,0.948079,0.946715,2,3,0,8.41231,0.38874
-8.3215,0.915874,0.946715,2,3,0,8.32309,0.190646
-7.68519,0.912624,0.946715,2,3,0,9.20212,0.375857
-7.84935,0.957243,0.946715,1,1,0,7.84935,0.424912
-8.15663,0.972903,0.946715,2,3,0,8.17226,0.478481
-7.75848,1,0.946715,2,3,0,8.0481,0.401984
-7.81553,0.923169,0.946715,2,3,0,8.28839,0.256101
-7.67658,0.998814,0.946715,1,3,0,7.7851,0.296385
-7.80458,0.979824,0.946715,1,3,0,7.80524,0.258394
-8.86897,0.837993,0.946715,1,3,0,8.96261,0.151146
-8.27416,1,0.946715,1,1,0,8.78521,0.195016
-8.99287,0.890349,0.946715,1,1,0,8.99759,0.144151
-9.03706,0.985052,0.946715,2,7,0,9.04908,0.573154
-7.93157,1,0.946715,2,3,0,8.7982,0.235634
-7.64193,0.99127,0.946715,1,3,0,7.99114,0.345209
-7.65769,0.962769,0.946715,2,3,0,7.86203,0.306824
-7.87189,0.93878,0.946715,1,3,0,8.00655,0.429801
-7.87189,0.425262,0.946715,1,3,0,11.1244,0.429801
-7.93643,0.982423,0.946715,1,1,0,7.98594,0.442656
-7.82084,1,0.946715,2,3,0,7.93308,0.41835
-7.82084,0.869934,0.946715,1,1,0,8.18892,0.41835
-8.09293,0.927923,0.946715,1,1,0,8.10574,0.469056
-7.77442,0.934759,0.946715,1,3,0,8.51534,0.265181
-7.69722,0.969061,0.946715,2,3,0,8.04375,0.381082
-7.79107,0.819558,0.946715,2,3,0,8.84716,0.261341
-7.67309,0.98415,0.946715,1,3,0,7.91511,0.369893
-7.69596,0.951604,0.946715,2,3,0,7.98176,0.288242
-7.64003,0.807492,0.946715,2,3,0,9.16858,0.341674
-7.64003,0.656784,0.946715,2,3,0,9.60458,0.341674
-8.21972,0.870676,0.946715,1,3,0,8.31105,0.48726
-8.21972,0.793252,0.946715,1,1,0,8.86814,0.48726
-7.97728,1,0.946715,1,1,0,8.20322,0.450097
-7.81718,1,0.946715,1,1,0,7.95543,0.417474
-7.98919,0.953942,0.946715,1,1,0,8.00994,0.452184
-8.12399,0.963256,0.946715,1,1,0,8.19322,0.473728
-11.9946,0.469185,0.946715,2,7,0,12.0995,0.0559371
-10.7568,1,0.946715,1,1,0,11.977,0.0803188
-9.31107,1,0.946715,1,1,0,10.6015,0.128343
-10.2866,0.896133,0.946715,1,1,0,10.3272,0.092851
-9.33621,1,0.946715,1,1,0,10.2259,0.127207
-9.4382,0.988979,0.946715,2,7,0,9.43828,0.60479
-8.08258,1,0.946715,1,1,0,9.06514,0.467465
-7.63917,0.999635,0.946715,1,3,0,8.04389,0.339447
-7.63957,0.997728,0.946715,2,3,0,7.65336,0.326155
-7.8937,0.960545,0.946715,2,3,0,7.95555,0.434318
-7.85997,1,0.946715,1,1,0,7.93648,0.427246
-7.72736,1,0.946715,1,1,0,7.82994,0.392251
-7.65691,1,0.946715,2,3,0,7.71023,0.307352
-7.71758,0.978127,0.946715,1,3,0,7.79254,0.388861
-8.13209,0.945991,0.946715,2,3,0,8.13219,0.209584
-8.87596,0.880777,0.946715,1,1,0,8.87602,0.150737
-7.65579,1,0.946715,2,3,0,8.6256,0.359187
-7.65568,0.994915,0.946715,1,3,0,7.69607,0.308208
-8.47747,0.883259,0.946715,2,3,0,8.62116,0.177572
-9.21438,0.895437,0.946715,1,1,0,9.22918,0.132855
-9.36693,0.980971,0.946715,1,1,0,9.58324,0.125839
-8.46802,0.817003,0.946715,1,3,0,11.8925,0.517821
-7.68554,1,0.946715,2,3,0,8.37346,0.2924
-8.16387,0.948391,0.946715,2,3,0,8.19831,0.479515
-9.03068,0.785614,0.946715,1,1,0,9.06516,0.572611
-8.78295,1,0.946715,2,3,0,9.22748,0.550337
-7.9092,1,0.946715,1,1,0,8.54145,0.437416
-7.65677,0.979002,0.946715,2,3,0,8.05086,0.359906
-8.78066,0.726567,0.946715,2,3,0,9.46421,0.156481
-9.03881,0.987991,0.946715,2,3,0,9.16917,0.141688
-8.7978,1,0.946715,2,3,0,9.14184,0.155422
-9.75624,0.880861,0.946715,1,1,0,9.77037,0.110188
-7.6382,0.923544,0.946715,1,3,0,10.2621,0.334424
-7.648,0.918602,0.946715,2,3,0,8.15956,0.314437
-7.73844,0.982477,0.946715,1,3,0,7.74344,0.27448
-7.68017,0.919602,0.946715,2,3,0,8.38518,0.373483
-7.7542,0.980626,0.946715,1,1,0,7.75592,0.400727
-7.66671,1,0.946715,1,1,0,7.73126,0.366335
-8.72024,0.703471,0.946715,1,3,0,9.41841,0.160318
-7.9117,0.980291,0.946715,2,3,0,9.00023,0.23875
-7.77042,1,0.946715,1,1,0,7.88757,0.266142
-7.83172,0.9869,0.946715,1,1,0,7.84817,0.252855
-7.85895,0.994305,0.946715,1,1,0,7.89505,0.247729
-7.91458,0.98862,0.946715,1,1,0,7.94942,0.23829
-7.75791,0.846617,0.946715,2,3,0,9.44235,0.40182
-7.75335,1,0.946715,1,1,0,7.78588,0.400473
-7.9883,0.938098,0.946715,1,1,0,7.99225,0.452029
-7.96076,1,0.946715,1,1,0,8.06161,0.447144
-7.81751,1,0.946715,1,1,0,7.94554,0.417552
-8.03531,0.862692,0.946715,1,3,0,8.64777,0.22113
-8.33674,0.982023,0.946715,2,3,0,8.35818,0.189282
-8.254,1,0.946715,1,1,0,8.42221,0.196943
-8.0045,1,0.946715,1,1,0,8.23175,0.225169
-8.03908,0.993326,0.946715,1,1,0,8.10749,0.220648
-7.77915,1,0.946715,1,1,0,7.98516,0.264064
-7.64762,0.996523,0.946715,2,3,0,7.80577,0.314806
-7.64192,0.998674,0.946715,1,3,0,7.65845,0.345182
-7.66566,0.902169,0.946715,2,3,0,8.25909,0.301967
-7.69949,0.992155,0.946715,1,1,0,7.7008,0.286925
-7.6904,0.990524,0.946715,2,3,0,7.79795,0.290405
-8.60853,0.872747,0.946715,2,3,0,8.81602,0.167861
-7.80215,0.987118,0.946715,1,3,0,8.48945,0.258913
-7.63839,0.999935,0.946715,1,3,0,7.80473,0.330499
-7.63821,0.996545,0.946715,2,3,0,7.65931,0.334561
-11.4836,0.503655,0.946715,2,3,0,11.5067,0.0647654
-8.04518,0.92306,0.946715,1,3,0,11.7316,0.219877
-7.81731,1,0.946715,1,1,0,8.00263,0.255736
-7.63974,0.999817,0.946715,1,3,0,7.81147,0.325731
-7.88236,0.943423,0.946715,1,3,0,7.93872,0.243606
-7.74958,1,0.946715,1,1,0,7.85783,0.27143
-8.76694,0.829011,0.946715,1,3,0,8.88569,0.157339
-7.8991,0.906125,0.946715,1,3,0,9.80059,0.435408
-7.8991,0.874294,0.946715,1,1,0,8.26198,0.435408
-8.26798,0.902801,0.946715,1,1,0,8.28858,0.493657
-7.64472,1,0.946715,2,3,0,8.26403,0.31788
-7.82011,0.952623,0.946715,1,3,0,7.89979,0.418176
-7.65294,0.985427,0.946715,2,3,0,7.91905,0.356984
-8.61342,0.73837,0.946715,1,3,0,9.17056,0.167517
-7.64872,0.966708,0.946715,1,3,0,8.87066,0.35329
-7.77384,0.967704,0.946715,2,3,0,7.87447,0.406339
-8.29132,0.797753,0.946715,1,3,0,9.01877,0.193407
-8.07972,0.837873,0.946715,2,3,0,10.8571,0.467022
-7.93721,1,0.946715,1,1,0,8.09454,0.442803
-7.63821,0.999144,0.946715,1,3,0,7.92284,0.334602
-7.64738,0.997593,0.946715,1,3,0,7.65051,0.315043
-7.65568,0.995192,0.946715,1,3,0,7.68192,0.359107
-8.10354,0.90513,0.946715,1,3,0,8.13573,0.470671
-8.84074,0.814241,0.946715,1,1,0,8.87328,0.555754
-7.76805,0.924637,0.946715,1,3,0,9.3523,0.266719
-10.1136,0.595331,0.946715,1,3,0,10.7372,0.0980841
-11.4383,0.888795,0.946715,2,3,0,12.8538,0.0656229
-7.76897,1,0.946715,2,3,0,10.9064,0.266494
-8.25728,0.915352,0.946715,2,3,0,8.55148,0.196627
-7.64569,0.998132,0.946715,1,3,0,8.25894,0.31679
-8.22615,0.91403,0.946715,2,3,0,8.33238,0.199675
-8.82802,0.904939,0.946715,1,1,0,8.83733,0.153582
-7.80447,0.99333,0.946715,2,7,0,8.5823,0.414358
-7.66562,1,0.946715,1,3,0,7.76868,0.36569
-8.57794,0.790508,0.946715,2,3,0,9.18163,0.529815
-8.57794,0.759094,0.946715,1,1,0,9.41404,0.529815
-7.95651,1,0.946715,1,1,0,8.41963,0.446373
-8.65945,0.822306,0.946715,1,1,0,8.67017,0.538237
-8.02712,1,0.946715,1,1,0,8.50903,0.458606
-8.033,0.998371,0.946715,1,1,0,8.13692,0.459573
-7.83126,1,0.946715,1,1,0,7.99844,0.420802
-7.94198,0.886183,0.946715,2,3,0,8.59504,0.443694
-7.65008,0.981459,0.946715,2,3,0,8.06444,0.354545
-7.72389,0.978436,0.946715,2,3,0,7.8007,0.391068
-8.03168,0.968753,0.946715,2,3,0,8.03168,0.459357
-10.4164,0.657955,0.946715,2,7,0,10.4505,0.0891605
-9.33313,1,0.946715,1,1,0,10.3251,0.127345
-9.39622,0.989767,0.946715,2,7,0,9.41055,0.601687
-9.59913,0.947432,0.946715,1,1,0,10.0369,0.616292
-8.13296,1,0.946715,1,1,0,9.19728,0.475049
-9.90314,0.612858,0.946715,1,1,0,9.90355,0.636516
-8.32067,1,0.946715,1,1,0,9.48694,0.500362
-8.24108,0.779444,0.946715,2,3,0,10.0088,0.490123
-7.6556,0.982432,0.946715,1,3,0,8.33742,0.308264
-7.846,0.962986,0.946715,1,3,0,7.86045,0.250119
-8.67232,0.888371,0.946715,1,3,0,8.70456,0.163479
-8.45976,1,0.946715,1,1,0,8.73669,0.178966
-7.64237,0.9954,0.946715,1,3,0,8.50493,0.320947
-7.64045,0.993156,0.946715,2,3,0,7.68627,0.342557
-7.64332,0.988914,0.946715,2,3,0,7.70707,0.319626
-8.77564,0.831405,0.946715,2,3,0,9.10728,0.549641
-7.76137,1,0.946715,2,3,0,8.60177,0.268376
-7.65168,1,0.946715,2,3,0,7.73608,0.355936
-7.66473,0.996645,0.946715,1,1,0,7.66603,0.365158
-7.80814,0.878903,0.946715,2,3,0,8.3759,0.25764
-7.70206,1,0.946715,2,3,0,7.78538,0.28599
-8.86193,0.782562,0.946715,1,3,0,9.078,0.151561
-7.64244,0.972439,0.946715,2,3,0,9.1433,0.345992
-7.64244,0.606667,0.946715,1,3,0,9.6323,0.345992
-7.85837,0.951857,0.946715,1,3,0,7.88214,0.426897
-7.70679,1,0.946715,2,3,0,7.81935,0.384877
-7.72407,0.975058,0.946715,1,3,0,7.89795,0.278702
-8.4982,0.922808,0.946715,2,3,0,8.55088,0.521193
-7.70268,1,0.946715,1,3,0,8.30902,0.383282
-7.68625,1,0.946715,1,1,0,7.70742,0.376342
-7.92641,0.911473,0.946715,1,3,0,8.19903,0.236431
-9.83817,0.736603,0.946715,1,3,0,10.0999,0.107243
-10.2437,0.959661,0.946715,1,1,0,10.4473,0.0941159
-8.31629,0.958991,0.946715,1,3,0,10.0591,0.191116
-8.21864,1,0.946715,1,1,0,8.38894,0.200427
-7.64762,0.997918,0.946715,1,3,0,8.21003,0.314812
-7.64762,0.483829,0.946715,1,3,0,10.5768,0.314812
-7.64498,0.998081,0.946715,1,3,0,7.66431,0.349337
-8.99771,0.802549,0.946715,2,3,0,9.05107,0.143888
-7.78964,0.913376,0.946715,1,3,0,9.88407,0.410573
-7.78964,0.455897,0.946715,1,3,0,10.8425,0.410573
-8.44296,0.908198,0.946715,2,7,0,8.44416,0.180309
-7.64093,0.9795,0.946715,1,3,0,8.59657,0.343487
-8.44937,0.881204,0.946715,2,3,0,8.50473,0.179794
-8.51054,0.824275,0.946715,1,3,0,10.3958,0.522554
-7.83587,1,0.946715,1,1,0,8.32437,0.421867
-8.23561,0.796642,0.946715,1,3,0,9.04864,0.198738
-7.87445,1,0.946715,2,3,0,8.16603,0.244972
-7.8624,1,0.946715,1,1,0,7.91838,0.247106
-7.87064,0.999431,0.946715,2,3,0,7.91813,0.24564
-7.87064,0.846963,0.946715,1,3,0,8.85176,0.24564
-7.74208,0.966321,0.946715,1,3,0,8.16571,0.397031
-7.81074,0.981678,0.946715,1,1,0,7.8259,0.415908
-7.94654,0.803574,0.946715,2,3,0,9.12377,0.233368
-7.87333,0.941032,0.946715,1,3,0,8.51552,0.430105
-7.98517,0.865619,0.946715,2,3,0,8.83771,0.22781
-10.7726,0.619491,0.946715,1,3,0,11.3505,0.0799367
-10.5482,1,0.946715,2,3,0,11.0781,0.0855996
-9.60998,1,0.946715,1,1,0,10.5156,0.115728
-8.07576,0.986109,0.946715,2,3,0,9.85795,0.21611
-8.3703,0.982689,0.946715,2,3,0,8.39778,0.186352
-8.18995,1,0.946715,1,1,0,8.40359,0.203358
-8.92963,0.883964,0.946715,1,1,0,8.93063,0.147654
-9.25942,0.956647,0.946715,1,1,0,9.38956,0.130724
-9.25942,0.878964,0.946715,1,1,0,10.2926,0.130724
-8.43528,1,0.946715,1,1,0,9.14106,0.180929
-7.96957,1,0.946715,1,1,0,8.35052,0.230008
-12.4717,0.418919,0.946715,2,3,0,14.1661,0.0489177
-7.64916,1,0.946715,2,3,0,11.456,0.353701
-8.94759,0.737153,0.946715,1,3,0,9.10945,0.565406
-11.0661,0.574329,0.946715,1,1,0,11.1398,0.700362
-10.758,1,0.946715,1,1,0,11.7456,0.685164
-8.4588,1,0.946715,1,1,0,10.144,0.516778
-7.81372,1,0.946715,1,1,0,8.28084,0.416636
-7.76555,0.94578,0.946715,2,3,0,8.20013,0.40402
-8.65524,0.695926,0.946715,1,3,0,9.64424,0.164632
-7.77009,0.9277,0.946715,1,3,0,9.3354,0.405298
-7.96744,0.947645,0.946715,1,1,0,7.97624,0.448348
-8.37267,0.774086,0.946715,1,3,0,9.55603,0.186147
-7.97233,1,0.946715,1,1,0,8.3033,0.229614
-7.99289,0.998654,0.946715,2,3,0,8.05901,0.226744
-10.7843,0.622025,0.946715,1,3,0,11.3572,0.0796532
-8.38102,0.951054,0.946715,1,3,0,10.6414,0.185435
-7.80104,0.982884,0.946715,2,3,0,8.58769,0.259151
-7.71977,1,0.946715,1,1,0,7.78786,0.280041
-7.71977,0.700223,0.946715,1,3,0,9.43579,0.280041
-8.33441,0.903603,0.946715,2,3,0,8.57323,0.18949
-7.64778,1,0.946715,2,3,0,8.20537,0.352371
-7.64778,0.533027,0.946715,1,3,0,10.1044,0.352371
-8.03634,0.889437,0.946715,1,3,0,8.25128,0.220997
-8.52355,0.915726,0.946715,1,1,0,8.52817,0.17404
-7.63847,1,0.946715,2,3,0,8.40139,0.330027
-7.63821,1,0.946715,1,3,0,7.63841,0.332175
-7.82833,0.816377,0.946715,2,3,0,8.79147,0.253523
-10.3315,0.771456,0.946715,2,3,0,10.5909,0.66222
