# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = bernoulli_4.data.R
# init = 2 (Default)
# random
#   seed = 2961180739
# output
#   file = bernoulli_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.64003,0.957404,0.784018,2,7,0,9.82737,0.325062
-7.64077,0.999079,0.784018,1,3,0,7.64821,0.343187
-7.78544,0.960946,0.784018,1,3,0,7.90863,0.262613
-7.72848,1,0.784018,1,1,0,7.77947,0.277369
-7.96396,0.976795,0.784018,2,7,0,7.98591,0.447722
-7.81578,1,0.784018,1,1,0,7.94167,0.417136
-7.63931,0.991173,0.784018,1,3,0,7.89118,0.326851
-7.63817,0.999962,0.784018,1,3,0,7.63964,0.333161
-7.66642,0.987089,0.784018,2,3,0,7.73643,0.301543
-7.95001,0.922776,0.784018,1,3,0,8.27854,0.445182
-7.88486,0.966755,0.784018,2,3,0,8.33187,0.43251
-9.50015,0.807092,0.784018,2,7,0,9.64344,0.120148
-9.76729,0.977201,0.784018,1,1,0,9.90273,0.109784
-9.30081,1,0.784018,1,1,0,9.79419,0.128811
-7.7742,1,0.784018,2,3,0,9.1557,0.265233
-7.75101,1,0.784018,1,1,0,7.78334,0.27105
-7.89309,0.97708,0.784018,1,1,0,7.89309,0.241792
-7.90817,0.922968,0.784018,1,3,0,8.81333,0.437213
-7.91051,0.999514,0.784018,1,1,0,7.96462,0.437673
-7.6387,0.99337,0.784018,1,3,0,7.96667,0.337771
-7.79263,0.982187,0.784018,2,3,0,7.80671,0.41135
-7.64336,0.806942,0.784018,2,3,0,9.44908,0.347294
-9.04948,0.849819,0.784018,2,3,0,9.21917,0.574207
-9.04948,0.621983,0.784018,1,1,0,10.9826,0.574207
-9.45106,0.921041,0.784018,1,1,0,9.64485,0.605732
-7.63959,0.963225,0.784018,2,3,0,9.79343,0.340609
-7.7788,0.983672,0.784018,2,3,0,7.77946,0.264146
-7.66904,0.979857,0.784018,1,3,0,7.98804,0.367679
-7.67011,0.986717,0.784018,1,3,0,7.78091,0.299572
-7.6648,0.97127,0.784018,2,3,0,7.92253,0.302452
-7.66688,0.99963,0.784018,1,1,0,7.67109,0.301295
-7.75166,0.987883,0.784018,2,3,0,7.79278,0.270877
-7.83411,0.9412,0.784018,2,7,0,8.32129,0.421461
-8.13309,0.930904,0.784018,2,3,0,8.52041,0.475069
-7.9919,0.82392,0.784018,1,3,0,9.57838,0.22688
-8.3372,0.952151,0.784018,1,1,0,8.3376,0.189242
-8.79441,0.945402,0.784018,1,1,0,8.8018,0.15563
-9.26156,0.95214,0.784018,1,1,0,9.29568,0.130624
-8.99172,1,0.784018,1,1,0,9.32682,0.144214
-9.96611,0.91143,0.784018,1,1,0,9.96616,0.102853
-9.14397,1,0.784018,1,1,0,9.89976,0.136293
-7.66266,0.8968,0.784018,1,3,0,10.3713,0.363874
-7.65768,0.991108,0.784018,1,3,0,7.737,0.306832
-7.73581,0.974265,0.784018,2,7,0,7.87914,0.395038
-7.80765,0.930344,0.784018,1,3,0,8.25725,0.257742
-8.33964,0.815721,0.784018,2,3,0,9.57231,0.189026
-8.90016,0.934005,0.784018,1,1,0,8.90154,0.149335
-8.3374,1,0.784018,1,1,0,8.83282,0.189224
-9.08211,0.92791,0.784018,3,7,0,9.46653,0.576949
-8.36802,1,0.784018,1,1,0,8.96042,0.506168
-7.67684,0.941043,0.784018,1,3,0,8.88944,0.296263
-8.61069,0.77479,0.784018,2,3,0,9.60455,0.167708
-8.71542,0.987904,0.784018,1,1,0,8.81812,0.160631
-8.33629,1,0.784018,1,1,0,8.68393,0.189323
-8.33914,0.997811,0.784018,2,7,0,8.3808,0.502651
-7.70674,0.987931,0.784018,2,3,0,8.45061,0.384857
-7.74764,0.991794,0.784018,1,1,0,7.75251,0.398752
-7.69868,0.971876,0.784018,1,3,0,8.01169,0.287221
-7.63833,0.986139,0.784018,2,3,0,7.82717,0.330934
-8.42327,0.814698,0.784018,2,3,0,9.10174,0.181908
-8.72476,0.964233,0.784018,1,1,0,8.75889,0.160025
-8.23068,1,0.784018,1,1,0,8.66302,0.199226
-7.7379,0.930136,0.784018,1,3,0,9.05564,0.395709
-8.30214,0.782517,0.784018,1,3,0,9.36013,0.192407
-7.99561,0.875751,0.784018,1,3,0,9.92784,0.453295
-7.7716,1,0.784018,1,1,0,7.94954,0.405719
-7.94701,0.964506,0.784018,1,1,0,7.94851,0.444628
-7.64539,0.979165,0.784018,1,3,0,8.11958,0.317117
-7.83362,0.952599,0.784018,1,3,0,7.99406,0.421348
-7.75147,0.940169,0.784018,1,3,0,8.32146,0.270929
-8.15998,0.874571,0.784018,1,3,0,8.93036,0.47896
-8.33698,0.963269,0.784018,1,1,0,8.40257,0.502385
-8.87606,0.892586,0.784018,1,1,0,8.9183,0.558996
-7.8092,0.999957,0.784018,3,7,0,8.6985,0.257416
-7.63999,0.994847,0.784018,1,3,0,7.84865,0.325151
-7.6419,0.999646,0.784018,1,1,0,7.64193,0.321646
-7.96242,0.895345,0.784018,2,3,0,8.45918,0.231036
-7.95545,1,0.784018,1,1,0,8.01106,0.23205
-8.20883,0.860779,0.784018,1,3,0,9.58738,0.48578
-8.2015,1,0.784018,1,1,0,8.32162,0.484775
-7.69222,0.951554,0.784018,2,3,0,8.72182,0.289684
-7.63985,1,0.784018,2,3,0,7.68856,0.325483
-7.64045,0.999149,0.784018,1,3,0,7.64709,0.342569
-8.83002,0.854954,0.784018,2,3,0,8.83017,0.153461
-8.65219,1,0.784018,1,1,0,8.89514,0.164839
-7.70997,0.905273,0.784018,1,3,0,9.73778,0.38608
-8.75816,0.71544,0.784018,3,7,0,10.2311,0.157892
-8.01997,0.986668,0.784018,3,7,0,8.73444,0.45742
-10.2461,0.70712,0.784018,2,3,0,11.2841,0.657323
-8.83883,1,0.784018,2,3,0,9.98549,0.555578
-7.6729,1,0.784018,2,3,0,8.849,0.369793
-7.64408,0.994764,0.784018,2,7,0,7.71642,0.318654
-7.64408,0.830857,0.784018,1,3,0,8.76448,0.318654
-7.64284,0.998039,0.784018,1,3,0,7.66179,0.346564
-7.93681,0.945824,0.784018,1,3,0,8.02177,0.442727
-7.66235,0.88508,0.784018,2,3,0,8.96097,0.303881
-7.68322,0.995377,0.784018,2,3,0,7.71442,0.29339
-7.65072,0.999707,0.784018,2,7,0,7.681,0.355111
-8.24811,0.83389,0.784018,1,3,0,8.83498,0.197514
-7.66469,0.94534,0.784018,2,3,0,8.93337,0.302515
-7.65854,0.998217,0.784018,2,3,0,7.68867,0.306266
-8.02488,0.957752,0.784018,2,3,0,8.06272,0.222475
-8.19591,0.975944,0.784018,1,1,0,8.21474,0.202741
-8.70631,0.819582,0.784018,1,3,0,11.2023,0.542916
-9.14134,0.971113,0.784018,2,3,0,9.26334,0.581838
-8.28783,1,0.784018,1,1,0,8.9717,0.496215
-7.66571,0.950956,0.784018,1,3,0,8.71618,0.301939
-7.66902,0.988574,0.784018,1,3,0,7.76921,0.367666
-7.7769,0.954072,0.784018,1,3,0,8.01132,0.264593
-8.04367,0.896563,0.784018,1,3,0,8.79393,0.461312
-7.78153,0.911001,0.784018,1,3,0,8.7908,0.263511
-8.72344,0.922468,0.784018,3,7,0,8.73065,0.5446
-8.36831,1,0.784018,1,1,0,8.72191,0.506202
-7.69484,0.930428,0.784018,1,3,0,8.97882,0.288667
-8.21675,0.867077,0.784018,1,3,0,8.83267,0.486858
-7.94334,1,0.784018,1,1,0,8.17279,0.443948
-8.09534,0.968613,0.784018,1,1,0,8.12421,0.469426
-8.05503,0.80265,0.784018,1,3,0,9.67858,0.218645
-8.25551,0.972299,0.784018,1,1,0,8.27261,0.196798
-8.18733,0.999849,0.784018,2,7,0,8.25976,0.482816
-7.63935,1,0.784018,2,3,0,8.10953,0.326743
-8.09917,0.900762,0.784018,1,3,0,8.35364,0.213337
-7.87603,1,0.784018,1,1,0,8.06655,0.244696
-7.63974,0.992395,0.784018,1,3,0,7.94125,0.325735
-8.97636,0.725064,0.784018,1,3,0,9.91519,0.145052
-8.8713,1,0.784018,1,1,0,9.09571,0.15101
-7.77106,0.985282,0.784018,2,7,0,8.97929,0.265986
-7.63829,0.994027,0.784018,1,3,0,7.82877,0.335431
-7.73789,0.988576,0.784018,2,3,0,7.74523,0.395705
-7.7661,0.99429,0.784018,1,1,0,7.77878,0.404175
-7.69642,0.965889,0.784018,2,7,0,8.03973,0.288066
-8.11268,0.96,0.784018,2,7,0,8.11581,0.472045
-7.65472,0.965,0.784018,1,3,0,8.4082,0.308901
-9.12657,0.712365,0.784018,2,3,0,10.1277,0.137164
-7.6481,1,0.784018,2,3,0,8.89359,0.314351
-7.65967,0.997641,0.784018,2,3,0,7.67343,0.305537
-7.64875,1,0.784018,1,1,0,7.65782,0.313743
-7.96663,0.942092,0.784018,1,3,0,8.07658,0.230429
-7.71796,0.949427,0.784018,1,3,0,8.49046,0.388996
-7.89449,0.905485,0.784018,1,3,0,8.40622,0.241559
-8.05784,0.975657,0.784018,1,1,0,8.06493,0.218296
-8.17315,0.994604,0.784018,2,3,0,8.20692,0.205121
-7.74134,0.932216,0.784018,1,3,0,8.95767,0.396799
-7.9273,0.890851,0.784018,1,3,0,8.54446,0.236293
-8.04498,0.902738,0.784018,1,3,0,9.18498,0.461523
-8.20869,0.966067,0.784018,1,1,0,8.25449,0.485761
-8.66382,0.908299,0.784018,1,1,0,8.69638,0.538678
-7.64344,1,0.784018,2,3,0,8.51359,0.319466
-7.91381,0.947824,0.784018,1,3,0,8.0198,0.238413
-7.95979,0.914149,0.784018,1,3,0,8.97331,0.446968
-7.64108,1,0.784018,2,3,0,7.93796,0.343771
-7.73106,0.875852,0.784018,2,3,0,8.70498,0.393488
-8.98592,0.83571,0.784018,2,3,0,9.3823,0.568761
-9.02252,0.99748,0.784018,2,3,0,9.29339,0.571914
-7.78826,0.870627,0.784018,1,3,0,10.3606,0.261971
-7.66329,0.955378,0.784018,2,3,0,8.22007,0.303325
-7.66661,0.999894,0.784018,2,7,0,7.66682,0.36628
-7.87945,0.926647,0.784018,1,3,0,8.20886,0.244105
-7.71399,0.995485,0.784018,2,3,0,7.94275,0.281897
-8.80935,0.767061,0.784018,1,3,0,9.87596,0.55283
-10.5063,0.708727,0.784018,1,1,0,10.5145,0.671911
-9.96897,1,0.784018,1,1,0,10.7381,0.640664
-8.75478,1,0.784018,1,1,0,9.75134,0.547641
-8.08269,1,0.784018,1,1,0,8.61586,0.467482
-7.64247,0.992516,0.784018,1,3,0,8.13623,0.346025
-7.63826,1,0.784018,2,3,0,7.6422,0.33519
-7.97058,0.9631,0.784018,2,3,0,7.99598,0.448909
-9.16178,0.747995,0.784018,3,7,0,10.2527,0.13541
-9.07684,1,0.784018,2,3,0,9.31153,0.139699
-8.66395,1,0.784018,1,1,0,9.06532,0.164042
-7.98883,0.987382,0.784018,3,7,0,8.64891,0.452122
-8.53673,0.890895,0.784018,1,1,0,8.53846,0.525409
-8.22153,1,0.784018,2,3,0,8.52335,0.487505
-8.23954,0.998998,0.784018,2,7,0,8.25958,0.198352
-8.36322,0.983825,0.784018,1,1,0,8.41718,0.186962
-7.71609,0.930478,0.784018,1,3,0,9.22441,0.388326
-8.87911,0.860451,0.784018,2,7,0,8.90876,0.150553
-8.17937,0.999956,0.784018,3,7,0,8.79906,0.204464
-8.30021,0.983831,0.784018,1,1,0,8.34761,0.192585
-7.67433,0.983259,0.784018,1,3,0,8.38816,0.297459
-7.71419,0.978585,0.784018,1,3,0,7.88483,0.387638
-7.82464,0.928851,0.784018,1,3,0,8.24153,0.254256
-7.63838,0.991397,0.784018,1,3,0,7.90901,0.336134
-7.92608,0.965714,0.784018,2,3,0,7.92957,0.236483
-7.65797,0.977281,0.784018,1,3,0,8.20116,0.360756
-8.27025,0.821929,0.784018,1,3,0,8.92948,0.195386
-7.7345,0.929107,0.784018,1,3,0,9.11882,0.394614
-7.74268,0.97936,0.784018,3,7,0,7.90229,0.397218
-7.81743,0.925951,0.784018,1,3,0,8.29662,0.255713
-7.9031,0.986531,0.784018,1,1,0,7.91285,0.24014
-8.10056,0.990291,0.784018,2,3,0,8.10488,0.213175
-8.02869,1,0.784018,1,1,0,8.13095,0.221981
-8.35153,0.955812,0.784018,1,1,0,8.35395,0.187979
-8.28667,1,0.784018,1,1,0,8.41978,0.19384
-7.64153,0.963794,0.784018,1,3,0,8.67397,0.344549
-7.79307,0.808816,0.784018,2,3,0,9.36307,0.411463
-7.68289,0.96813,0.784018,1,3,0,8.04665,0.293533
-8.07848,0.962664,0.784018,2,7,0,8.07961,0.466831
-7.84458,1,0.784018,1,1,0,8.0345,0.423846
-7.8769,0.895378,0.784018,2,7,0,8.67416,0.244546
-7.93451,0.980671,0.784018,2,3,0,8.16868,0.235184
-7.82284,0.9088,0.784018,2,3,0,8.94401,0.254617
-7.77667,0.950235,0.784018,1,3,0,8.3594,0.407113
-7.67264,0.994701,0.784018,2,3,0,7.82936,0.369651
-7.63881,0.997626,0.784018,1,3,0,7.69193,0.328489
-8.09953,0.904996,0.784018,1,3,0,8.33404,0.470062
-7.69865,0.876024,0.784018,2,3,0,9.29122,0.287232
-7.9502,0.91885,0.784018,1,3,0,8.39247,0.445218
-7.9502,0.903115,0.784018,1,1,0,8.33395,0.445218
-7.67128,0.961898,0.784018,1,3,0,8.25537,0.298973
-7.67563,0.966156,0.784018,2,3,0,7.96883,0.296833
-7.65953,0.990182,0.784018,1,3,0,7.76747,0.361832
-7.67623,0.985478,0.784018,1,3,0,7.77338,0.29655
-7.6843,0.998581,0.784018,1,1,0,7.6889,0.292928
-7.68502,0.982354,0.784018,1,3,0,7.84655,0.375779
-9.08304,0.807161,0.784018,3,7,0,9.39306,0.577027
-9.56888,0.981226,0.784018,2,7,0,9.57591,0.117354
-7.68915,0.940637,0.784018,1,3,0,10.2356,0.29091
-7.64577,0.992442,0.784018,2,7,0,7.75163,0.350241
-7.64243,1,0.784018,2,3,0,7.6453,0.345978
-8.05445,0.891783,0.784018,1,3,0,8.4014,0.218717
-7.76222,0.932451,0.784018,1,3,0,8.79266,0.403068
-7.7572,0.985218,0.784018,2,3,0,7.93618,0.401611
-7.79602,0.997369,0.784018,2,3,0,7.81023,0.412221
-7.94069,0.990181,0.784018,2,3,0,7.94681,0.443454
-7.6533,0.998987,0.784018,2,3,0,7.95342,0.357274
-7.69806,0.994836,0.784018,2,7,0,7.70261,0.287452
-8.0735,0.95772,0.784018,2,3,0,8.15143,0.216383
-8.18425,0.984533,0.784018,1,1,0,8.22104,0.203952
-8.53471,0.955068,0.784018,1,1,0,8.54332,0.173205
-7.64764,0.95782,0.784018,1,3,0,9.15398,0.352226
-7.73688,0.98751,0.784018,2,3,0,7.76523,0.395383
-7.66699,0.979488,0.784018,1,3,0,7.89976,0.30123
-7.74649,0.968006,0.784018,1,3,0,7.92709,0.398399
-7.6637,0.785198,0.784018,2,3,0,9.61477,0.364527
-7.64313,0.958293,0.784018,2,3,0,7.99636,0.346973
-8.65495,0.758797,0.784018,1,3,0,9.5389,0.164651
-8.59065,1,0.784018,2,3,0,8.7611,0.169127
-7.92811,0.99301,0.784018,2,3,0,8.72867,0.236168
-8.85265,0.769871,0.784018,1,3,0,10.7111,0.556853
-7.88457,0.86723,0.784018,2,3,0,10.6454,0.243228
-7.655,0.99496,0.784018,1,3,0,7.89837,0.308695
-7.76017,0.9867,0.784018,2,3,0,7.78883,0.26868
-7.75377,1,0.784018,1,1,0,7.77721,0.270324
-7.73484,1,0.784018,2,3,0,7.76209,0.275504
-7.66619,0.999213,0.784018,2,7,0,7.7312,0.366033
-7.65041,0.992824,0.784018,1,3,0,7.72461,0.312275
-8.70787,0.877049,0.784018,2,3,0,8.7286,0.161123
-8.90065,0.985127,0.784018,3,7,0,8.91332,0.561222
-7.87463,0.850761,0.784018,2,3,0,10.8604,0.244941
-7.64513,0.993776,0.784018,1,3,0,7.91067,0.317415
-7.63922,0.999218,0.784018,1,3,0,7.65358,0.3396
-7.74059,0.987944,0.784018,2,3,0,7.75216,0.396562
-7.68142,0.993859,0.784018,2,3,0,7.80556,0.374089
-7.64921,0.991642,0.784018,1,3,0,7.74796,0.313328
-8.23611,0.688362,0.784018,2,3,0,10.9355,0.489461
-7.68246,0.942157,0.784018,1,3,0,8.72846,0.293721
-7.64149,1,0.784018,2,3,0,7.68286,0.322301
-7.69035,0.994061,0.784018,2,3,0,7.69876,0.290424
-7.77458,0.959091,0.784018,1,3,0,8.04577,0.406541
-7.73308,0.957546,0.784018,1,3,0,8.157,0.276014
-7.83617,0.983059,0.784018,1,1,0,7.83651,0.251991
-7.91009,0.988455,0.784018,1,1,0,7.9243,0.239008
-9.15158,0.905296,0.784018,2,7,0,9.18467,0.582672
-8.32178,1,0.784018,1,1,0,8.99149,0.500501
-7.88926,1,0.784018,1,1,0,8.23137,0.433415
-7.88914,1,0.784018,1,1,0,7.94003,0.43339
-7.66415,0.99964,0.784018,2,7,0,7.86883,0.3648
-7.98001,0.895298,0.784018,1,3,0,8.39641,0.22853
-8.24355,0.959617,0.784018,2,3,0,8.5472,0.197959
-7.72011,0.991092,0.784018,3,7,0,8.25119,0.279932
-7.63837,0.997307,0.784018,1,3,0,7.74383,0.330584
-8.75847,0.750214,0.784018,1,3,0,9.55812,0.157872
-8.75569,0.971115,0.784018,2,3,0,9.54505,0.158048
-7.65498,0.964239,0.784018,1,3,0,9.11754,0.30871
-7.64741,1,0.784018,1,1,0,7.65387,0.315008
-7.74629,0.947588,0.784018,2,3,0,8.06304,0.272311
-7.87946,0.978421,0.784018,1,1,0,7.87948,0.244103
-7.91054,0.995192,0.784018,1,1,0,7.94122,0.238936
-7.74684,1,0.784018,3,7,0,7.88381,0.272163
-7.6763,0.979424,0.784018,1,3,0,7.95069,0.371559
-8.14384,0.851158,0.784018,1,3,0,8.77801,0.208283
-7.8266,0.908204,0.784018,2,3,0,9.25554,0.253865
-7.63998,0.988527,0.784018,1,3,0,7.93474,0.341544
-7.79149,0.971083,0.784018,1,3,0,7.83991,0.411055
-7.65544,0.980127,0.784018,1,3,0,7.94743,0.308381
-8.62794,0.910773,0.784018,2,3,0,8.65001,0.535025
-9.35851,0.858972,0.784018,1,1,0,9.42182,0.598863
-9.142,1,0.784018,1,1,0,9.56909,0.581891
-7.72948,0.89679,0.784018,1,3,0,10.2581,0.27707
-7.72946,1,0.784018,3,7,0,7.72948,0.277078
-8.59656,0.877918,0.784018,1,3,0,8.82274,0.168706
-7.83955,0.997251,0.784018,2,3,0,8.65275,0.251342
-8.28305,0.958485,0.784018,2,7,0,8.33672,0.495603
-7.65402,0.963912,0.784018,2,3,0,8.63733,0.309411
-7.91935,0.975101,0.784018,2,3,0,7.9195,0.439397
-8.1814,0.721053,0.784018,3,7,0,10.1158,0.481989
-7.80956,0.916656,0.784018,1,3,0,9.11799,0.257341
-8.94038,0.712781,0.784018,2,3,0,11.5246,0.564769
-9.01161,0.985319,0.784018,1,1,0,9.2634,0.570979
-8.76428,1,0.784018,1,1,0,9.13167,0.548555
-8.07783,1,0.784018,1,1,0,8.62163,0.466729
-8.08768,0.997929,0.784018,1,1,0,8.17521,0.468252
-7.84492,1,0.784018,2,3,0,8.0413,0.423922
-7.7355,0.953737,0.784018,1,3,0,8.29723,0.275316
-7.74007,0.96658,0.784018,1,3,0,8.08417,0.396399
-7.67932,0.994125,0.784018,2,3,0,7.80192,0.373072
-9.58841,0.524072,0.784018,1,3,0,11.8894,0.116578
-10.5776,0.974938,0.784018,2,3,0,10.5857,0.0848286
-10.34,0.989598,0.784018,3,7,0,10.5842,0.0913108
-9.83801,1,0.784018,1,1,0,10.3963,0.107248
-8.35573,0.982104,0.784018,3,7,0,9.69184,0.50468
-8.88228,0.894979,0.784018,1,1,0,8.92892,0.559561
-9.31422,0.914631,0.784018,1,1,0,9.46988,0.595498
-9.3422,0.994318,0.784018,1,1,0,9.68295,0.59763
-9.07387,1,0.784018,1,1,0,9.51577,0.57626
-8.24841,1,0.784018,2,3,0,8.90814,0.491094
-8.01883,1,0.784018,1,1,0,8.2305,0.45723
-8.02532,0.838776,0.784018,3,7,0,9.29112,0.458309
-8.4457,0.915109,0.784018,1,1,0,8.45694,0.515286
-7.90232,0.957099,0.784018,2,3,0,8.8945,0.436052
-7.82052,0.909103,0.784018,2,7,0,8.64512,0.255084
-7.87555,0.991296,0.784018,1,1,0,7.89152,0.24478
-8.11963,0.963804,0.784018,1,1,0,8.12001,0.210986
-8.52026,0.840427,0.784018,1,3,0,10.6321,0.523619
-7.64246,0.987962,0.784018,2,7,0,8.64651,0.346014
-7.80003,0.955745,0.784018,1,3,0,7.94651,0.25937
-7.94385,0.977457,0.784018,1,1,0,7.94551,0.23377
-7.69185,0.998343,0.784018,2,7,0,7.91225,0.378821
-8.01416,0.960843,0.784018,2,7,0,8.02893,0.22388
-7.92565,0.985543,0.784018,2,3,0,8.27217,0.236548
-7.64507,1,0.784018,2,3,0,7.8958,0.317476
-8.40269,0.847257,0.784018,1,3,0,8.79978,0.183608
-7.67743,1,0.784018,3,7,0,8.27137,0.37213
-7.64384,0.994237,0.784018,1,3,0,7.7229,0.318944
-7.80068,0.960316,0.784018,1,3,0,7.93299,0.413406
-8.69653,0.889796,0.784018,2,7,0,8.76603,0.161868
-9.78663,0.913074,0.784018,2,7,0,10.2297,0.628981
-7.64338,1,0.784018,2,3,0,9.49619,0.319542
-7.64451,0.999937,0.784018,2,7,0,7.64451,0.348775
-8.34171,0.828903,0.784018,1,3,0,8.95579,0.188843
-8.11329,1,0.784018,2,3,0,8.32886,0.211707
-8.02637,0.887337,0.784018,1,3,0,9.5807,0.458482
-7.6801,0.99305,0.784018,2,3,0,8.09125,0.373451
-7.69507,0.992882,0.784018,2,3,0,7.75786,0.380187
-7.68519,1,0.784018,2,3,0,7.69967,0.375857
-7.64736,0.994081,0.784018,1,3,0,7.74815,0.315064
