# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = posterior_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = posterior_model_3.data.R
# init = 2 (Default)
# random
#   seed = 3046248023
# output
#   file = posterior_model_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,p.1,p.2,p.3,p.4,p.5,p.6,p.7
-182.262,1,0.687378,3,7,0,184.593,0.117506,0.334775,0.256686,0.189899,0.0223432,0.0634367,0.0153536
-172.243,1,0.687378,2,3,0,186.602,0.115219,0.42187,0.211805,0.104894,0.00925208,0.0925909,0.0443693
-172.9,0.962667,0.687378,3,7,0,173.624,0.0978129,0.473464,0.190536,0.074093,0.00981898,0.105779,0.048497
-171.941,0.997702,0.687378,3,7,0,173.348,0.126186,0.428952,0.145845,0.129761,0.0120698,0.101735,0.0554522
-172.997,0.780011,0.687378,3,15,0,175.424,0.145935,0.433684,0.191724,0.0672061,0.00301955,0.107001,0.0514299
-174.487,0.894851,0.687378,2,3,0,175.418,0.157715,0.39473,0.202449,0.0609454,0.00354102,0.137712,0.0429074
-175.412,0.826552,0.687378,3,7,0,179.541,0.214934,0.369451,0.122466,0.10501,0.00360359,0.128887,0.0556486
-174.424,0.948144,0.687378,3,7,0,178.696,0.0790491,0.505678,0.180858,0.0932019,0.0176486,0.0766562,0.0469083
-175.07,0.739739,0.687378,3,7,0,178.093,0.199406,0.343817,0.175042,0.113023,0.00139158,0.103794,0.0635261
-176.045,0.973622,0.687378,3,7,0,178.897,0.0970886,0.433345,0.236875,0.0705051,0.00065211,0.0857797,0.0757545
-175.085,0.874547,0.687378,3,7,0,178.966,0.140478,0.434171,0.237369,0.0832034,0.00244254,0.058773,0.0435629
-174.017,1,0.687378,3,7,0,177.148,0.164675,0.386723,0.162001,0.148642,0.00307688,0.0718976,0.0629841
-176.339,0.768343,0.687378,3,7,0,179.136,0.0820619,0.45359,0.169782,0.163734,0.0103481,0.0522729,0.0682114
-175.927,0.985479,0.687378,3,7,0,178.829,0.153083,0.42685,0.141511,0.0459808,0.0233962,0.129333,0.0798462
-175.015,0.811496,0.687378,3,7,0,179.144,0.163809,0.369491,0.146923,0.0758538,0.0124765,0.116788,0.114659
-177.331,0.836449,0.687378,3,7,0,180.2,0.0847946,0.477134,0.203036,0.13156,0.00961429,0.0786827,0.0151781
-174.345,1,0.687378,2,3,0,178.524,0.0843762,0.493442,0.194193,0.093994,0.0084968,0.0964644,0.0290335
-176.065,0.751638,0.687378,3,7,0,178.486,0.123775,0.47384,0.19365,0.07466,0.000572436,0.11072,0.0227832
-175.457,0.790348,0.687378,2,7,0,177.899,0.110793,0.438357,0.176441,0.131067,0.000380645,0.115114,0.0278473
-172.633,0.914034,0.687378,3,7,0,177.401,0.156324,0.42602,0.153631,0.079904,0.00811671,0.092704,0.0833009
-173.111,0.938113,0.687378,3,7,0,174.22,0.131309,0.482798,0.128195,0.0916037,0.011904,0.0782494,0.0759402
-173.213,0.911592,0.687378,3,7,0,175.419,0.129964,0.379716,0.195443,0.114493,0.00671711,0.138977,0.0346906
-174.23,0.960036,0.687378,3,7,0,175.354,0.181768,0.426835,0.128392,0.0991314,0.00900705,0.0692779,0.0855885
-173.2,1,0.687378,3,7,0,175.606,0.147101,0.485288,0.161489,0.0882017,0.00365516,0.0695271,0.044738
-174.165,0.887642,0.687378,2,3,0,175.773,0.14341,0.427589,0.176718,0.101657,0.0270223,0.0553762,0.0682283
-173.875,1,0.687378,3,7,0,175.745,0.130496,0.407018,0.169005,0.106885,0.00175379,0.150623,0.0342193
-172.854,0.98474,0.687378,2,7,0,174.288,0.104801,0.4664,0.162653,0.090112,0.0209456,0.0829569,0.0721316
-172.561,0.885514,0.687378,3,7,0,174.392,0.0937892,0.448731,0.187691,0.109231,0.00583148,0.0887829,0.0659437
-172.691,0.838842,0.687378,2,3,0,174.934,0.109847,0.392934,0.190173,0.106504,0.0233509,0.122457,0.0547344
-174.682,0.857328,0.687378,2,3,0,176.13,0.104837,0.349908,0.174213,0.112241,0.0181003,0.148892,0.0918082
-173.325,0.987211,0.687378,3,7,0,176.14,0.0877115,0.449239,0.141239,0.105983,0.0141186,0.127252,0.0744563
-173.649,0.93939,0.687378,3,7,0,176.168,0.198931,0.420877,0.161994,0.094082,0.00638487,0.0780681,0.0396628
-175.285,0.875063,0.687378,3,7,0,177.184,0.162027,0.465537,0.175838,0.0585154,0.0153511,0.0560069,0.066724
-174.715,0.183385,0.687378,3,7,0,181.146,0.16141,0.487632,0.154406,0.0770263,0.000927214,0.0721876,0.0464107
-173.872,0.94286,0.687378,2,7,0,176.628,0.13302,0.454638,0.199,0.0679048,0.00564178,0.0658932,0.0739025
-172.803,0.806933,0.687378,3,7,0,176.772,0.127916,0.39777,0.168037,0.0832103,0.0208413,0.13955,0.0626753
-174.446,0.855453,0.687378,2,3,0,176.053,0.144646,0.451955,0.13768,0.149911,0.00651381,0.0833841,0.0259097
-174.646,0.880924,0.687378,2,7,0,177.954,0.131308,0.410721,0.138117,0.0693084,0.0254386,0.127203,0.0979048
-172.896,0.35436,0.687378,2,3,0,178.156,0.102565,0.452959,0.12851,0.125329,0.00778344,0.12348,0.059374
-173.01,0.845476,0.687378,3,7,0,176.662,0.1469,0.399518,0.201056,0.0668799,0.0133002,0.119172,0.0531737
-173.002,0.996024,0.687378,3,7,0,174.063,0.132726,0.491207,0.141935,0.107507,0.0050672,0.0693758,0.0521821
-175.634,0.873943,0.687378,2,7,0,176.454,0.0999958,0.341926,0.163191,0.135511,0.0203462,0.169526,0.0695049
-177.399,0.840538,0.687378,3,7,0,181.88,0.0764243,0.426809,0.278923,0.0978022,0.00452552,0.0601976,0.055318
-174.667,0.997761,0.687378,3,7,0,180.022,0.0949322,0.44623,0.123936,0.0851449,0.0129411,0.159951,0.0768651
-175.075,0.971653,0.687378,3,7,0,177.762,0.210402,0.387863,0.178259,0.0704245,0.0201963,0.075847,0.0570084
-173.425,0.912769,0.687378,3,7,0,176.692,0.115693,0.476183,0.153168,0.083517,0.00187929,0.128735,0.0408239
-173.38,0.977105,0.687378,3,7,0,175.002,0.144904,0.401412,0.185893,0.116866,0.025324,0.0667328,0.0588689
-172.314,0.931569,0.687378,3,7,0,175.784,0.112227,0.467556,0.155141,0.101538,0.00299523,0.110943,0.0496003
-173.532,0.646245,0.687378,2,3,0,176.043,0.111755,0.446078,0.166516,0.113889,0.0167247,0.120091,0.0249461
-173.397,0.995106,0.687378,3,7,0,175.205,0.0973753,0.405695,0.220802,0.0926061,0.0051167,0.098607,0.0797973
-172.3,0.977721,0.687378,3,7,0,174.653,0.106532,0.415105,0.172858,0.127919,0.0183613,0.106616,0.0526089
-173.726,0.823686,0.687378,2,3,0,174.89,0.0773463,0.477714,0.164247,0.0944861,0.00452639,0.121211,0.0604689
-173.691,0.740025,0.687378,2,3,0,179.499,0.114208,0.409949,0.141083,0.110421,0.0235092,0.155841,0.0449887
-172.671,0.961981,0.687378,3,7,0,175.319,0.117834,0.431284,0.139765,0.112202,0.0256955,0.104933,0.0682865
-173.2,0.982149,0.687378,2,7,0,174.189,0.113873,0.410526,0.14475,0.0923994,0.0208709,0.138091,0.0794906
-173.751,0.897365,0.687378,3,7,0,176.337,0.118357,0.470318,0.194217,0.111379,0.00319351,0.0692894,0.0332461
-173.822,0.892974,0.687378,3,7,0,178.031,0.101393,0.450024,0.127825,0.0860371,0.017373,0.138561,0.0787859
-177.703,0.779305,0.687378,2,3,0,178.001,0.0964046,0.431527,0.11026,0.0878615,0.0565866,0.140713,0.0766475
-174.129,1,0.687378,2,3,0,178.112,0.106738,0.4282,0.126923,0.101627,0.016926,0.113298,0.106289
-172.651,0.846481,0.687378,2,3,0,177.912,0.109563,0.466103,0.178304,0.0819622,0.00991964,0.0796565,0.0744922
-174.399,0.913158,0.687378,3,7,0,175.183,0.181625,0.358013,0.133493,0.120567,0.00496971,0.143063,0.0582679
-175.686,0.979988,0.687378,2,3,0,177.737,0.153226,0.35428,0.150746,0.1388,0.0476285,0.110664,0.0446554
-174.002,0.84524,0.687378,3,7,0,178.095,0.164391,0.407037,0.145733,0.137525,0.0265472,0.0773042,0.0414623
-174.632,1,0.687378,3,7,0,176.204,0.0914365,0.478867,0.189638,0.069366,0.00113061,0.110963,0.0585989
-179.04,0.807655,0.687378,2,3,0,181.302,0.26619,0.364449,0.130002,0.120729,0.0130886,0.0556398,0.0499014
-172.996,1,0.687378,2,7,0,179.928,0.116044,0.481403,0.171995,0.0715975,0.00606832,0.0814028,0.0714888
-172.812,0.871072,0.687378,3,7,0,175.719,0.143881,0.387007,0.224279,0.102109,0.0106648,0.0855158,0.0465437
-173.119,0.776532,0.687378,2,3,0,175.31,0.188853,0.388915,0.160989,0.10802,0.0116993,0.0793815,0.062143
-176.195,0.665998,0.687378,3,7,0,177.926,0.0607427,0.460711,0.174598,0.106149,0.0023352,0.145525,0.0499386
-174.172,0.933587,0.687378,2,3,0,178.935,0.0901833,0.460624,0.188644,0.100963,0.00352287,0.127075,0.0289871
-172.702,0.995146,0.687378,3,7,0,175.317,0.128561,0.451661,0.152652,0.123379,0.00219135,0.100957,0.0405973
-173.867,0.831594,0.687378,2,3,0,176.088,0.147836,0.344324,0.238729,0.0989466,0.0127886,0.102131,0.0552449
-172.352,0.961362,0.687378,2,7,0,174.908,0.149315,0.441247,0.143871,0.105139,0.00296376,0.0922634,0.0652008
-173.762,0.912027,0.687378,2,3,0,174.227,0.126585,0.484705,0.170058,0.0876836,0.000994958,0.0935398,0.0364333
-173.852,0.961107,0.687378,3,7,0,175.526,0.120813,0.381137,0.167633,0.121455,0.039805,0.101241,0.0679167
-176.717,0.442475,0.687378,2,7,0,180.395,0.0897538,0.421335,0.161966,0.168239,0.0358883,0.0605126,0.0623056
-176.094,1,0.687378,3,7,0,177.746,0.181167,0.417416,0.167031,0.0609854,0.000818218,0.137202,0.0353816
-175.437,1,0.687378,3,7,0,177.463,0.0894885,0.403836,0.177055,0.162539,0.0242478,0.0687219,0.0741127
-175.32,0.930334,0.687378,3,7,0,178.548,0.153941,0.525485,0.116146,0.070255,0.00261532,0.0916534,0.0399046
-176.195,0.968943,0.687378,3,7,0,178.088,0.112402,0.322409,0.237272,0.141934,0.0118757,0.138111,0.0359967
-176.094,0.999862,0.687378,3,7,0,179.601,0.0951888,0.381945,0.208352,0.116394,0.0165221,0.0655339,0.116065
-176.26,0.572779,0.687378,2,3,0,180.693,0.125243,0.386366,0.18807,0.0774418,0.000509218,0.177361,0.0450083
-174.075,1,0.687378,2,3,0,176.317,0.127203,0.392513,0.187941,0.0885599,0.000845311,0.145958,0.0569795
-175.767,0.976778,0.687378,3,7,0,178.205,0.132864,0.471579,0.1418,0.106396,0.000136079,0.0755924,0.0716333
-174.434,0.826767,0.687378,2,3,0,179.198,0.135457,0.410406,0.146971,0.0937377,0.000544659,0.128273,0.0846099
-174.045,0.845547,0.687378,2,7,0,177.169,0.120981,0.521554,0.128934,0.0728433,0.00930914,0.110099,0.0362794
-174.472,0.809075,0.687378,3,7,0,177.936,0.120234,0.483583,0.141434,0.105968,0.0116906,0.0538841,0.083207
-174.361,0.987351,0.687378,3,7,0,176.848,0.118626,0.496972,0.196024,0.0835783,0.00369335,0.0594625,0.0416447
-174.757,0.982672,0.687378,2,7,0,175.585,0.118362,0.493738,0.203564,0.0852326,0.00378261,0.0666269,0.0286941
-174.304,1,0.687378,3,7,0,175.998,0.134533,0.3761,0.125205,0.125538,0.0247089,0.146535,0.0673801
-174.577,0.798709,0.687378,3,7,0,176.405,0.112643,0.472473,0.21241,0.0835675,0.000998253,0.0724601,0.0454486
-174.93,0.875676,0.687378,3,7,0,177.777,0.0948691,0.421494,0.191643,0.0970662,0.0150361,0.154741,0.0251499
-175.196,0.868231,0.687378,3,7,0,178.995,0.135063,0.485933,0.141736,0.104458,0.00134153,0.0549235,0.076545
-176.492,0.835399,0.687378,3,7,0,180.79,0.0895707,0.521514,0.128672,0.0660042,0.0359814,0.115006,0.0432525
-176.492,0.163131,0.687378,3,7,0,180.076,0.0895707,0.521514,0.128672,0.0660042,0.0359814,0.115006,0.0432525
-175.498,0.626286,0.687378,3,7,0,179.523,0.122472,0.486521,0.140055,0.0896043,0.0007039,0.068674,0.0919693
-174.251,0.656575,0.687378,3,7,0,182.977,0.137093,0.374158,0.202769,0.0663262,0.0113482,0.156527,0.0517785
-173.724,0.854249,0.687378,2,7,0,178.863,0.152741,0.36085,0.21559,0.11565,0.0168583,0.10354,0.0347705
-174.762,0.419614,0.687378,3,7,0,180.087,0.103158,0.508864,0.137119,0.0979516,0.000541419,0.102117,0.0502491
-174,0.901572,0.687378,2,7,0,178.71,0.167154,0.462092,0.106128,0.102188,0.00703946,0.0853454,0.0700539
-172.931,0.785995,0.687378,3,7,0,178.12,0.145822,0.407941,0.126025,0.14121,0.0102676,0.102951,0.0657836
-175.162,0.793532,0.687378,3,15,0,177.975,0.114767,0.467631,0.220948,0.0562621,0.00407074,0.104791,0.03153
-174.088,0.983517,0.687378,3,7,0,177.52,0.160193,0.43936,0.119081,0.105121,0.0325607,0.0998984,0.043785
-172.782,1,0.687378,2,3,0,174.659,0.14495,0.448354,0.126811,0.0839631,0.00565711,0.123288,0.0669764
-175.336,0.810469,0.687378,2,3,0,176.599,0.123304,0.453,0.175429,0.126936,0.000507695,0.0573467,0.0634768
-176.698,0.802734,0.687378,2,3,0,179.538,0.137841,0.477482,0.121903,0.160057,0.00140833,0.0548656,0.0464438
-174.013,1,0.687378,3,7,0,177.273,0.133981,0.378256,0.172253,0.0877437,0.00164697,0.143169,0.0829502
-174.281,0.872597,0.687378,3,7,0,177.228,0.130554,0.487553,0.146856,0.0905942,0.0264476,0.092099,0.0258965
-176.013,0.469823,0.687378,3,7,0,180.527,0.0939341,0.422131,0.196725,0.105394,0.000216548,0.0910039,0.090596
-176.345,0.739298,0.687378,3,7,0,179.676,0.177453,0.432631,0.155241,0.0876044,0.0117613,0.121379,0.0139302
-176.337,0.889328,0.687378,3,7,0,181.44,0.0804648,0.548772,0.121004,0.067535,0.00713164,0.100418,0.0746748
-174.532,0.983062,0.687378,3,7,0,178.335,0.191622,0.351274,0.194689,0.123582,0.0112391,0.0934035,0.0341894
-173.355,0.982994,0.687378,2,7,0,176.235,0.100842,0.419934,0.222076,0.103838,0.00657129,0.112754,0.0339848
-172.157,1,0.687378,2,3,0,173.604,0.09776,0.437514,0.178715,0.113538,0.0118032,0.0958791,0.0647903
-172.842,0.786964,0.687378,3,7,0,175.567,0.176895,0.402441,0.143429,0.105358,0.00416058,0.118503,0.0492128
-172.729,0.93777,0.687378,3,7,0,175.084,0.0924905,0.427299,0.181546,0.112593,0.0188151,0.0976928,0.0695634
-173.748,0.861053,0.687378,2,7,0,174.631,0.107285,0.378434,0.223666,0.118738,0.00219446,0.117812,0.051871
-174.142,0.924672,0.687378,2,3,0,175.479,0.108314,0.38268,0.232194,0.133403,0.00240201,0.0874282,0.0535789
-174.987,0.893889,0.687378,3,7,0,179.43,0.0810151,0.485544,0.128708,0.0895605,0.0278214,0.126755,0.0605968
-175.671,0.662757,0.687378,3,7,0,179.337,0.167893,0.375575,0.221563,0.0632958,0.00189989,0.0855839,0.0841898
-176.554,0.844852,0.687378,3,7,0,180.997,0.104597,0.513587,0.0988977,0.122381,0.0209708,0.112404,0.0271626
-174.327,0.846713,0.687378,2,7,0,178.509,0.129845,0.448962,0.123185,0.135812,0.000843916,0.113663,0.047689
-175.502,0.942033,0.687378,3,7,0,177.291,0.127469,0.38413,0.1268,0.115392,0.00288215,0.12009,0.123237
-175.653,0.924582,0.687378,3,7,0,179.959,0.146087,0.477314,0.181006,0.0896244,0.000813406,0.0833771,0.0217783
-173.399,0.971838,0.687378,2,7,0,176.738,0.158977,0.47981,0.120177,0.0931601,0.00444261,0.10192,0.0415139
-175.382,0.686499,0.687378,2,3,0,179.452,0.114191,0.445977,0.194175,0.0892745,0.0120823,0.0484766,0.0958242
-176.525,0.935022,0.687378,3,7,0,180.355,0.120414,0.450261,0.145787,0.102224,0.00943885,0.157469,0.014407
-172.049,0.828435,0.687378,3,7,0,182.773,0.125146,0.432305,0.176196,0.121701,0.00848658,0.0765109,0.0596553
-173.435,0.860147,0.687378,2,3,0,174.267,0.101322,0.472259,0.194324,0.111307,0.012805,0.06944,0.0385427
-173.844,0.852842,0.687378,3,7,0,176.484,0.13682,0.386154,0.155524,0.0878075,0.0031062,0.131094,0.0994936
-172.341,0.983587,0.687378,2,3,0,174.929,0.107315,0.438454,0.183076,0.0946615,0.0102151,0.126499,0.0397787
-173.687,0.687151,0.687378,2,3,0,176.611,0.113419,0.389896,0.192013,0.077321,0.00409881,0.145732,0.0775212
-177.157,0.764288,0.687378,2,3,0,179.874,0.133625,0.42018,0.213079,0.148758,0.00877644,0.0387269,0.0368535
-177.317,1,0.687378,3,7,0,180.702,0.14518,0.322683,0.171994,0.0822188,0.00766384,0.214093,0.056167
-178.526,0.950145,0.687378,3,7,0,182.05,0.122713,0.559727,0.12248,0.10798,0.00166653,0.0412672,0.0441665
-173.351,1,0.687378,2,3,0,178.705,0.148685,0.37169,0.176717,0.105964,0.0260542,0.129707,0.0411833
-176.191,0.338625,0.687378,2,3,0,181.228,0.171123,0.324005,0.143512,0.109593,0.00380814,0.150758,0.0972009
-174.766,1,0.687378,3,7,0,178.29,0.104832,0.519919,0.179186,0.0949274,0.0041026,0.0667372,0.0302961
-174.11,0.939621,0.687378,3,7,0,178.014,0.104492,0.446534,0.156216,0.105797,0.000810296,0.0972111,0.08894
-174.855,0.764087,0.687378,3,7,0,178.269,0.167277,0.431034,0.155636,0.104417,0.0333855,0.0822157,0.0260348
-175.427,0.550963,0.687378,3,7,0,178.238,0.162798,0.471738,0.157402,0.0643103,0.000359562,0.0939569,0.0494357
-174.048,0.748825,0.687378,3,7,0,180.75,0.099147,0.396046,0.196775,0.10575,0.0317696,0.0888348,0.0816774
-178.307,0.516523,0.687378,2,3,0,180.929,0.104879,0.426976,0.139431,0.0765343,0.00117744,0.217147,0.0338557
-180.356,0.854966,0.687378,3,7,0,184.349,0.116793,0.350779,0.210462,0.154077,6.46035e-05,0.14451,0.0233148
-178.188,0.965321,0.687378,3,7,0,184.919,0.114549,0.538289,0.122392,0.0635448,0.0487096,0.0691057,0.0434092
-177.361,1,0.687378,2,7,0,182.972,0.139371,0.520127,0.151312,0.0994772,0.000288897,0.0622538,0.0271698
-176.208,0.614522,0.687378,3,7,0,180.215,0.152189,0.356571,0.183097,0.11294,0.00012211,0.132014,0.0630674
-178.635,0.84008,0.687378,3,7,0,180.166,0.113608,0.508866,0.133281,0.0863065,0.0626046,0.0669684,0.028366
-175.405,1,0.687378,3,7,0,179.289,0.105856,0.480218,0.147656,0.105594,0.000440521,0.129098,0.0311366
-175.234,0.959853,0.687378,3,7,0,177.335,0.133559,0.467909,0.138482,0.0754231,0.000633314,0.0890566,0.0949368
-174.461,0.941112,0.687378,3,7,0,178.348,0.151234,0.479991,0.137561,0.124615,0.00294686,0.0750474,0.0286049
-172.016,1,0.687378,2,3,0,174.764,0.138267,0.41131,0.155915,0.093389,0.017548,0.114639,0.0689323
-172.504,0.874732,0.687378,3,7,0,174.211,0.124776,0.445214,0.180531,0.0731428,0.00616258,0.0936349,0.0765393
-173.893,0.90109,0.687378,2,3,0,174.85,0.18758,0.417236,0.151274,0.101036,0.0012864,0.0993904,0.0421981
-174.797,0.916301,0.687378,3,7,0,176.44,0.156506,0.446573,0.165592,0.117242,0.00177201,0.0511622,0.0611524
-176.999,0.882,0.687378,3,7,0,179.164,0.0803849,0.373017,0.152446,0.120019,0.0205028,0.20036,0.0532695
-177.328,0.967119,0.687378,3,7,0,182.305,0.160988,0.467405,0.0924669,0.102371,0.00808792,0.0618914,0.10679
-175.463,0.958853,0.687378,3,7,0,180.368,0.123095,0.45434,0.122372,0.173223,0.00752715,0.0602993,0.059143
-173.053,0.995121,0.687378,3,7,0,176.869,0.159071,0.375427,0.143452,0.117859,0.0213533,0.120913,0.0619241
-172.904,0.920289,0.687378,3,7,0,175.45,0.137314,0.441783,0.141377,0.0724662,0.0181038,0.114056,0.0749007
-173.553,0.708093,0.687378,2,3,0,177.732,0.0885761,0.47244,0.167075,0.0935945,0.0210897,0.0826117,0.0746132
-173.905,0.974122,0.687378,3,7,0,175.845,0.181613,0.356964,0.170555,0.110839,0.0040584,0.133385,0.042586
-175.019,0.877667,0.687378,3,7,0,177.848,0.141497,0.473166,0.152752,0.0912538,0.0146584,0.0468185,0.0798548
-175.519,0.683913,0.687378,2,7,0,182.947,0.0903107,0.475169,0.113612,0.113101,0.0087777,0.0902259,0.108804
-172.749,1,0.687378,2,3,0,175.927,0.104466,0.477676,0.149704,0.0828221,0.0198017,0.110725,0.0548049
-175.131,0.738758,0.687378,2,3,0,175.442,0.0947698,0.503472,0.155373,0.0676655,0.0347923,0.099949,0.0439785
-176.279,0.876227,0.687378,3,7,0,179.526,0.143119,0.370137,0.162246,0.0734669,0.0023161,0.199787,0.0489283
-174.329,0.988594,0.687378,3,7,0,178.435,0.135015,0.395117,0.172054,0.169772,0.0126212,0.0643649,0.0510557
-173.134,0.997453,0.687378,3,7,0,175.712,0.112283,0.491924,0.163023,0.111223,0.0031398,0.078074,0.0403336
-174.259,0.895733,0.687378,3,7,0,175.581,0.106969,0.520624,0.171432,0.088153,0.0115846,0.0617241,0.0395135
-175.523,0.959153,0.687378,3,7,0,177.044,0.0862018,0.531717,0.18811,0.0720666,0.0117065,0.0784942,0.0317043
-175.048,0.588517,0.687378,2,7,0,180.379,0.103823,0.477223,0.157918,0.120747,0.0331624,0.0799695,0.0271574
