# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = bernoulli_3.data.R
# init = 2 (Default)
# random
#   seed = 2961180736
# output
#   file = bernoulli_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.919933
# Diagonal elements of inverse mass matrix:
# 0.446808
-9.67911,0.431241,0.919933,1,3,0,12.0071,0.113062
-7.75459,0.886468,0.919933,2,7,0,10.7486,0.400843
-8.98239,0.766965,0.919933,1,3,0,9.00984,0.568454
-8.67614,1,0.919933,2,3,0,9.12747,0.539916
-8.02444,1,0.919933,2,3,0,8.51801,0.458163
-8.84323,0.793291,0.919933,1,1,0,8.85997,0.555985
-7.64638,0.996194,0.919933,2,3,0,8.89796,0.316052
-8.03841,0.718061,0.919933,2,3,0,9.53961,0.220734
-7.85936,1,0.919933,1,1,0,8.0164,0.247654
-7.91216,0.936752,0.919933,1,3,0,8.42772,0.437997
-7.68506,0.974175,0.919933,1,3,0,8.07218,0.292603
-7.67529,1,0.919933,1,1,0,7.68948,0.296993
-7.88133,0.958309,0.919933,2,3,0,8.01469,0.243782
-7.65631,0.906051,0.919933,2,3,0,8.61536,0.359572
-7.72828,0.972756,0.919933,1,3,0,7.81306,0.277428
-7.80334,0.994459,0.919933,2,3,0,7.81053,0.258658
-7.72973,0.974878,0.919933,2,3,0,8.05716,0.393045
-7.90292,0.953631,0.919933,1,1,0,7.90699,0.436171
-8.63419,0.813663,0.919933,1,1,0,8.63886,0.535667
-7.63949,1,0.919933,1,3,0,8.5298,0.34036
-8.04959,0.905839,0.919933,1,3,0,8.11241,0.462267
-7.64609,1,0.919933,1,3,0,7.98245,0.350602
-7.69552,0.985196,0.919933,2,3,0,7.74798,0.380375
-7.68827,0.984505,0.919933,1,3,0,7.81195,0.291269
-8.55999,0.603473,0.919933,2,3,0,10.6854,0.17134
-8.55999,0.854666,0.919933,1,1,0,9.49091,0.17134
-7.89391,0.987786,0.919933,1,3,0,8.43643,0.241655
-11.8219,0.401777,0.919933,1,3,0,13.1635,0.0587548
-7.77831,1,0.919933,2,3,0,11.2168,0.264261
-9.25437,0.75368,0.919933,1,3,0,9.47602,0.130961
-7.95688,0.981766,0.919933,2,7,0,8.95111,0.44644
-8.28026,0.970932,0.919933,2,3,0,8.31906,0.495244
-8.28026,0.765764,0.919933,1,1,0,9.01486,0.495244
-8.03748,0.839562,0.919933,1,3,0,9.32433,0.220852
-7.99206,1,0.919933,1,1,0,8.09289,0.226858
-8.03747,0.991089,0.919933,1,1,0,8.10183,0.220854
-7.97984,0.965063,0.919933,2,3,0,8.52362,0.228554
-7.66614,0.998045,0.919933,1,3,0,7.93278,0.301699
-7.65229,0.996302,0.919933,2,3,0,7.69946,0.310739
-7.64578,1,0.919933,2,3,0,7.65144,0.31669
-7.63914,0.999451,0.919933,1,3,0,7.64966,0.339347
-8.36114,0.838993,0.919933,1,3,0,8.47803,0.505336
-8.08998,1,0.919933,1,1,0,8.36251,0.468605
-8.04593,0.839475,0.919933,1,3,0,9.07828,0.219782
-7.67828,1,0.919933,2,3,0,7.95971,0.372556
-7.73013,0.969246,0.919933,2,3,0,7.88404,0.393178
-7.65198,1,0.919933,1,3,0,7.71019,0.356193
-7.64776,1,0.919933,1,1,0,7.65251,0.35235
-7.93051,0.917736,0.919933,1,3,0,8.08867,0.235798
-7.74335,0.852961,0.919933,2,3,0,9.39291,0.397429
-7.88042,0.987688,0.919933,2,3,0,7.88934,0.431592
-7.72242,1,0.919933,2,3,0,7.84098,0.390564
-7.63922,0.998517,0.919933,1,3,0,7.73011,0.327127
-7.98339,0.946207,0.919933,2,3,0,8.04844,0.228058
-7.63938,0.992758,0.919933,1,3,0,8.02636,0.340038
-8.61092,0.789743,0.919933,1,3,0,8.76631,0.533268
-8.55458,1,0.919933,1,1,0,8.83923,0.527331
-8.03798,1,0.919933,2,3,0,8.44744,0.460388
-7.713,0.959757,0.919933,1,3,0,8.28678,0.282223
-9.08198,0.74535,0.919933,1,3,0,9.34576,0.139434
-9.45721,0.952599,0.919933,1,1,0,9.59724,0.121941
-8.42765,1,0.919933,1,1,0,9.30091,0.181549
-7.64835,1,0.919933,2,3,0,8.28109,0.352927
-7.6519,0.992149,0.919933,2,3,0,7.70111,0.311048
-8.2239,0.858841,0.919933,1,3,0,8.43127,0.487824
-8.51377,0.6688,0.919933,2,7,0,10.2434,0.174778
-8.35748,1,0.919933,1,1,0,8.58685,0.18746
-8.11445,1,0.919933,1,1,0,8.35597,0.211575
-7.98662,1,0.919933,1,1,0,8.13366,0.227608
-10.2179,0.843589,0.919933,2,3,0,10.331,0.655685
-8.00868,1,0.919933,2,3,0,9.8438,0.224608
-7.83872,0.911251,0.919933,2,3,0,8.98501,0.422519
-7.66458,1,0.919933,1,3,0,7.79412,0.365064
-7.66458,0.619666,0.919933,1,3,0,9.54407,0.365064
-7.82986,0.946002,0.919933,2,3,0,8.02327,0.420476
-7.81601,1,0.919933,1,1,0,7.8709,0.417191
-7.6382,0.998235,0.919933,2,3,0,7.82907,0.332217
-7.65272,0.936276,0.919933,2,3,0,8.01973,0.310399
-7.73923,0.991038,0.919933,2,3,0,7.74173,0.396132
-7.82603,0.976534,0.919933,1,1,0,7.83888,0.41958
-7.82603,0.607358,0.919933,2,7,0,10.0222,0.41958
-7.87153,0.987471,0.919933,1,1,0,7.91304,0.429725
-8.14529,0.92609,0.919933,1,1,0,8.1695,0.476847
-8.30035,0.957016,0.919933,1,1,0,8.41097,0.497808
-7.6965,1,0.919933,1,3,0,8.1492,0.380782
-7.63877,1,0.919933,1,3,0,7.68979,0.338072
-7.64047,0.999431,0.919933,2,3,0,7.64297,0.3426
-7.68906,0.988688,0.919933,2,3,0,7.72008,0.3776
-7.72593,0.948444,0.919933,2,3,0,8.02061,0.278135
-8.32548,0.898772,0.919933,1,3,0,8.36364,0.190288
-8.79369,0.925995,0.919933,1,1,0,8.82772,0.155675
-8.40714,1,0.919933,1,1,0,8.78808,0.183238
-8.88927,0.926072,0.919933,1,1,0,8.93009,0.149963
-9.22043,0.955288,0.919933,1,1,0,9.34908,0.132566
-7.72196,1,0.919933,2,3,0,8.86948,0.390403
-7.98724,0.929779,0.919933,1,1,0,7.9876,0.451845
-7.70859,0.950129,0.919933,2,3,0,8.34994,0.385563
-7.78417,0.896982,0.919933,2,3,0,8.35855,0.262902
-8.83565,0.854287,0.919933,2,3,0,9.17355,0.153124
-8.25813,1,0.919933,2,3,0,8.7544,0.196544
-11.7859,0.612701,0.919933,1,3,0,12.4969,0.0593632
-12.6594,0.951098,0.919933,1,1,0,12.8621,0.0464327
-7.64398,1,0.919933,2,3,0,11.6648,0.318777
-7.79667,0.967071,0.919933,1,3,0,7.81568,0.260102
-7.79667,0.673641,0.919933,1,3,0,9.86497,0.260102
-8.11533,0.935705,0.919933,1,1,0,8.11538,0.211474
-7.85136,0.79143,0.919933,2,3,0,10.5669,0.425358
-7.66917,1,0.919933,2,3,0,7.81185,0.300065
-7.65233,1,0.919933,1,1,0,7.66595,0.31071
-7.65372,0.999662,0.919933,1,1,0,7.65686,0.309639
-7.64073,0.998691,0.919933,1,3,0,7.66314,0.343118
-7.92176,0.924089,0.919933,1,3,0,8.04133,0.237156
-7.78485,0.922995,0.919933,2,3,0,8.73364,0.409313
-7.88723,0.972116,0.919933,1,1,0,7.90921,0.432998
-7.70584,1,0.919933,1,1,0,7.83865,0.384513
-7.73004,0.993499,0.919933,1,1,0,7.7431,0.393149
-7.73466,0.99875,0.919933,1,1,0,7.75798,0.394666
-10.7276,0.56447,0.919933,2,3,0,10.7288,0.0810334
-11.047,0.974437,0.919933,1,1,0,11.3584,0.0736219
-11.2097,0.968103,0.919933,2,7,0,11.2497,0.707099
-8.08507,1,0.919933,2,3,0,10.7361,0.214996
-7.99034,0.964936,0.919933,2,3,0,8.57896,0.227096
-7.93699,1,0.919933,1,1,0,8.03122,0.234806
-7.95396,0.99656,0.919933,1,1,0,8.01515,0.23227
-7.80411,1,0.919933,2,3,0,7.93243,0.258493
-7.85911,0.988263,0.919933,1,1,0,7.88399,0.2477
-7.81999,1,0.919933,1,1,0,7.88231,0.255192
-7.7339,1,0.919933,2,3,0,7.80766,0.275776
-7.65693,0.999557,0.919933,1,3,0,7.71631,0.30734
-10.1453,0.540202,0.919933,1,3,0,10.8236,0.65141
-10.163,0.998487,0.919933,2,3,0,10.8473,0.652458
-8.53076,1,0.919933,1,1,0,9.76223,0.524762
-7.95087,1,0.919933,1,1,0,8.38466,0.44534
-7.95087,0.836608,0.919933,1,1,0,8.41891,0.44534
-7.79702,1,0.919933,1,1,0,7.92721,0.412477
-7.90145,0.909992,0.919933,1,3,0,8.35534,0.24041
-9.86426,0.600346,0.919933,1,3,0,11.234,0.634029
-8.00778,1,0.919933,2,7,0,9.34443,0.455373
-7.80031,1,0.919933,1,1,0,7.96485,0.413313
-7.71106,0.971502,0.919933,1,3,0,7.99759,0.282869
-7.66022,0.991202,0.919933,1,3,0,7.77855,0.362293
-7.66022,0.81503,0.919933,1,3,0,8.37893,0.362293
-8.95373,0.807293,0.919933,2,3,0,8.99241,0.146303
-7.69533,0.988102,0.919933,1,3,0,8.9213,0.28848
-9.31571,0.657839,0.919933,1,3,0,9.95434,0.595612
-9.31571,0.392359,0.919933,1,1,0,12.1597,0.595612
-9.47699,0.957098,0.919933,1,1,0,9.90991,0.607618
-7.64434,1,0.919933,1,3,0,9.23628,0.348564
-7.91984,0.938602,0.919933,1,3,0,7.94624,0.439493
-7.74306,1,0.919933,1,1,0,7.87725,0.397339
-7.7942,0.949033,0.919933,1,3,0,8.0754,0.260644
-7.87004,0.983834,0.919933,1,1,0,7.88905,0.245745
-7.64095,1,0.919933,2,3,0,7.83589,0.343531
-7.90908,0.92718,0.919933,1,3,0,8.02494,0.23917
-7.64513,0.999646,0.919933,1,3,0,7.88698,0.317411
-7.6454,0.999933,0.919933,1,1,0,7.64706,0.317103
-7.67722,0.994355,0.919933,1,3,0,7.67749,0.296084
-7.63929,0.998646,0.919933,1,3,0,7.6856,0.339788
-7.63928,0.999653,0.919933,2,3,0,7.64214,0.326932
-7.63863,0.994643,0.919933,2,3,0,7.67233,0.33746
-7.65174,0.997078,0.919933,1,3,0,7.65297,0.355994
-7.71759,0.850821,0.919933,2,3,0,8.58277,0.28073
-7.66266,0.990309,0.919933,1,3,0,7.79219,0.363877
-7.63859,1,0.919933,1,3,0,7.65951,0.337307
-7.63908,0.992997,0.919933,2,3,0,7.6799,0.327549
-7.96757,0.921612,0.919933,1,3,0,8.05261,0.230294
-7.99795,0.993948,0.919933,1,1,0,8.06155,0.226054
-7.63872,0.998647,0.919933,1,3,0,8.00664,0.32884
-7.6489,0.997038,0.919933,1,3,0,7.6543,0.353461
-7.6489,0.828067,0.919933,1,3,0,8.42425,0.353461
-9.69042,0.703285,0.919933,2,3,0,9.73951,0.112634
-9.74526,0.99795,0.919933,2,3,0,10.056,0.110591
-8.75997,1,0.919933,1,1,0,9.62359,0.157777
-9.55892,0.895938,0.919933,1,1,0,9.5887,0.117753
-9.95375,0.956774,0.919933,1,1,0,10.1391,0.103266
-9.58524,1,0.919933,1,1,0,10.1082,0.116703
-7.6449,1,0.919933,2,3,0,9.19444,0.349239
-7.76021,0.866747,0.919933,2,3,0,8.43069,0.268669
-7.76021,0.88489,0.919933,1,3,0,8.37324,0.268669
-8.147,0.970013,0.919933,2,3,0,8.1486,0.477094
-7.63835,0.999804,0.919933,1,3,0,8.10751,0.335947
-7.63835,0.342835,0.919933,1,3,0,11.7143,0.335947
-7.65105,0.996527,0.919933,1,3,0,7.65607,0.311738
-8.51323,0.875706,0.919933,2,3,0,8.65663,0.17482
-8.76523,0.961054,0.919933,1,1,0,8.86417,0.157446
-7.63973,0.985315,0.919933,1,3,0,8.87654,0.325767
-8.02,0.907215,0.919933,1,3,0,8.12011,0.457425
-7.70761,1,0.919933,1,3,0,7.93481,0.385191
-7.70645,1,0.919933,1,1,0,7.72503,0.384748
-7.79729,0.975661,0.919933,1,1,0,7.80266,0.412547
-7.68548,1,0.919933,2,3,0,7.76809,0.375991
-9.5077,0.511912,0.919933,1,3,0,10.838,0.119836
-7.78805,0.97414,0.919933,1,3,0,9.4476,0.26202
-7.78805,0.87365,0.919933,1,3,0,8.63347,0.26202
-7.71873,0.975476,0.919933,1,3,0,7.99636,0.38927
-7.94501,0.898465,0.919933,2,3,0,8.37486,0.444258
-8.34549,0.893149,0.919933,1,1,0,8.37456,0.50343
-7.88919,1,0.919933,1,1,0,8.23142,0.433399
-7.63817,0.999656,0.919933,1,3,0,7.87671,0.333525
-7.63947,0.979139,0.919933,2,3,0,7.76147,0.326415
-7.64622,0.938587,0.919933,2,3,0,8.01371,0.316224
-7.64207,1,0.919933,2,3,0,7.64549,0.321393
-7.8571,0.951658,0.919933,1,3,0,7.89448,0.248065
-8.31731,0.957915,0.919933,2,7,0,8.31799,0.499944
-7.87517,1,0.919933,2,3,0,8.20581,0.430492
-8.00773,0.890367,0.919933,1,3,0,8.67819,0.224735
-8.02178,0.999078,0.919933,2,3,0,8.09789,0.222878
-8.39846,0.932244,0.919933,1,1,0,8.4112,0.183962
-8.05894,1,0.919933,1,1,0,8.35681,0.218161
-7.89027,1,0.919933,1,1,0,8.04559,0.242264
-8.52667,0.811648,0.919933,1,3,0,9.38221,0.524318
-7.77709,1,0.919933,2,3,0,8.37445,0.264547
-7.70769,1,0.919933,1,1,0,7.76585,0.284011
-7.66276,0.990838,0.919933,1,3,0,7.77932,0.363935
-7.6385,1,0.919933,2,3,0,7.66097,0.329851
-7.65944,0.995172,0.919933,1,3,0,7.66258,0.305685
-7.83832,0.966048,0.919933,1,3,0,7.84773,0.251577
-7.69789,1,0.919933,1,1,0,7.80657,0.287515
-7.79377,0.992813,0.919933,2,3,0,7.79496,0.260741
-7.78657,1,0.919933,1,1,0,7.82451,0.262355
-7.68249,0.982299,0.919933,1,3,0,7.92426,0.374595
-7.79895,0.950608,0.919933,1,3,0,7.97821,0.259605
-7.6412,0.994809,0.919933,1,3,0,7.83042,0.343987
-7.71504,0.989627,0.919933,2,3,0,7.72062,0.281555
-7.65803,0.917177,0.919933,2,3,0,8.3384,0.360804
-7.65162,0.995344,0.919933,2,3,0,7.69572,0.355893
-7.65236,0.996071,0.919933,1,3,0,7.68304,0.310681
-7.80391,0.970497,0.919933,2,3,0,7.88131,0.258535
-7.67323,0.983507,0.919933,1,3,0,7.92705,0.369964
-7.75909,0.977285,0.919933,1,1,0,7.75964,0.402164
-7.69031,0.979724,0.919933,1,3,0,7.90132,0.290444
-8.51422,0.797778,0.919933,1,3,0,8.92141,0.522958
-8.016,1,0.919933,1,1,0,8.40922,0.456756
-9.43046,0.670991,0.919933,1,1,0,9.4309,0.604222
-8.61742,1,0.919933,1,1,0,9.34591,0.53394
-8.61742,0.628587,0.919933,1,1,0,9.90625,0.53394
-8.48816,1,0.919933,1,1,0,8.79192,0.520079
-9.17877,0.573127,0.919933,2,3,0,11.8679,0.58487
-8.70066,1,0.919933,2,3,0,9.25451,0.542358
-7.90355,1,0.919933,1,1,0,8.47893,0.436297
-8.43097,0.861892,0.919933,1,1,0,8.44376,0.513592
-9.11618,0.824769,0.919933,1,1,0,9.22866,0.579775
-7.64072,0.999225,0.919933,1,3,0,9.0624,0.323667
-7.85618,0.966947,0.919933,2,3,0,7.90435,0.426419
-7.91876,0.982727,0.919933,1,1,0,7.96548,0.439284
-7.95818,0.903707,0.919933,2,3,0,8.6518,0.231651
-8.23481,0.947912,0.919933,1,1,0,8.25095,0.198817
-7.66126,1,0.919933,2,3,0,8.11475,0.362976
-7.67482,0.987938,0.919933,2,3,0,7.74644,0.370801
-7.78333,0.954994,0.919933,2,3,0,7.97177,0.408908
-8.30824,0.761851,0.919933,2,3,0,9.19001,0.191849
-9.31114,0.74494,0.919933,1,3,0,11.3102,0.595262
-9.02161,1,0.919933,1,1,0,9.55904,0.571837
-7.67163,0.981837,0.919933,1,3,0,9.16872,0.298795
-7.79341,0.989751,0.919933,2,3,0,7.79419,0.411551
-7.87558,0.97755,0.919933,1,1,0,7.90245,0.430579
-8.73655,0.784648,0.919933,1,1,0,8.73702,0.545878
-7.7438,0.902788,0.919933,2,3,0,9.48135,0.397567
-7.71345,0.975164,0.919933,1,3,0,7.92744,0.282076
-8.2279,0.667306,0.919933,2,3,0,10.2475,0.199501
-8.09152,1,0.919933,1,1,0,8.26292,0.214233
-7.63833,1,0.919933,2,3,0,8.04726,0.330899
-7.69021,0.986714,0.919933,1,3,0,7.70478,0.378107
-7.89793,0.920301,0.919933,1,3,0,8.15413,0.240989
-7.82385,1,0.919933,2,3,0,7.90723,0.254414
-8.18393,0.875529,0.919933,1,3,0,8.77131,0.482342
-7.69332,1,0.919933,1,3,0,8.05896,0.37945
-7.6452,0.995935,0.919933,1,3,0,7.72002,0.317335
-7.88789,0.936021,0.919933,1,3,0,7.98468,0.433134
-8.56204,0.935059,0.919933,2,3,0,8.56683,0.528127
-7.83382,1,0.919933,1,1,0,8.35776,0.421395
-7.66825,1,0.919933,1,3,0,7.79043,0.367229
-7.6383,1,0.919933,2,3,0,7.66747,0.331135
-7.65424,0.896497,0.919933,2,3,0,8.30289,0.309251
-7.648,0.985908,0.919933,2,3,0,7.74903,0.35259
-7.64053,0.998833,0.919933,2,3,0,7.65671,0.342719
-7.89433,0.931375,0.919933,1,3,0,8.00147,0.241586
-7.97375,0.98389,0.919933,1,1,0,8.01113,0.229413
-8.4393,0.915883,0.919933,1,1,0,8.44208,0.180604
-8.56235,0.979953,0.919933,1,1,0,8.68359,0.171167
-8.86741,0.954096,0.919933,1,1,0,8.96068,0.151238
-8.45905,1,0.919933,1,1,0,8.86201,0.179023
-7.69279,0.993393,0.919933,1,3,0,8.38691,0.289463
-7.69279,0.928569,0.919933,1,3,0,8.09555,0.289463
-7.74727,0.972265,0.919933,1,3,0,7.89896,0.398638
-8.30127,0.896064,0.919933,1,3,0,8.30242,0.497926
-8.48012,0.950566,0.919933,1,1,0,8.62992,0.51918
-7.85199,1,0.919933,2,3,0,8.30623,0.425497
-8.12535,0.820816,0.919933,2,3,0,9.02035,0.473929
-7.79113,1,0.919933,1,1,0,8.03761,0.410962
-7.65537,1,0.919933,2,3,0,7.764,0.308428
-7.63903,0.936505,0.919933,2,3,0,8.07961,0.338984
-7.72184,0.987489,0.919933,2,3,0,7.73256,0.279392
-7.93856,0.924542,0.919933,1,3,0,8.23039,0.443056
-7.7093,1,0.919933,2,3,0,7.87614,0.38583
-8.85741,0.698527,0.919933,2,3,0,9.83457,0.557291
-8.10735,1,0.919933,1,1,0,8.68023,0.471245
-7.99413,1,0.919933,2,3,0,8.15137,0.45304
-8.05788,0.99407,0.919933,2,3,0,8.14253,0.463591
-8.41095,0.771899,0.919933,1,3,0,9.75863,0.182921
-7.96332,1,0.919933,1,1,0,8.32897,0.230906
-8.45554,0.97035,0.919933,2,3,0,8.45686,0.179301
-8.48538,0.995656,0.919933,2,7,0,8.48652,0.519769
-9.7021,0.712778,0.919933,1,1,0,9.77407,0.62335
-7.74714,1,0.919933,1,3,0,9.2418,0.398597
-8.05267,0.919055,0.919933,1,1,0,8.05398,0.46276
-7.67672,1,0.919933,2,3,0,7.98876,0.296317
-7.65553,1,0.919933,1,1,0,7.67261,0.308314
-7.63916,0.93778,0.919933,2,3,0,8.07117,0.33941
-8.06992,0.900939,0.919933,1,3,0,8.13856,0.465493
-8.06992,0.615979,0.919933,1,1,0,9.30769,0.465493
-7.63817,0.99935,0.919933,1,3,0,8.04559,0.333254
-7.91347,0.933894,0.919933,1,3,0,7.97025,0.438254
-7.64313,0.994178,0.919933,1,3,0,7.94218,0.319876
-8.20017,0.873385,0.919933,1,3,0,8.33587,0.202303
-8.1067,1,0.919933,1,1,0,8.25603,0.212464
-7.6612,0.997818,0.919933,1,3,0,8.0609,0.304582
-7.6424,0.997926,0.919933,1,3,0,7.67626,0.345927
-7.6424,0.448214,0.919933,1,3,0,10.6776,0.345927
-8.01289,0.919925,0.919933,2,3,0,8.21338,0.456235
-7.63988,0.997832,0.919933,1,3,0,8.01913,0.325407
-7.85515,0.945405,0.919933,1,3,0,7.91971,0.426193
-7.73254,1,0.919933,1,1,0,7.82952,0.393975
-8.73126,0.629934,0.919933,2,3,0,10.0259,0.159607
-8.6382,1,0.919933,1,1,0,8.87765,0.165796
-9.38887,0.650127,0.919933,2,3,0,13.1312,0.124875
-8.0038,0.984789,0.919933,2,3,0,9.63239,0.225263
-8.46778,0.972401,0.919933,2,3,0,8.47241,0.178333
-8.21629,1,0.919933,1,1,0,8.47994,0.200664
-7.64456,0.981452,0.919933,1,3,0,8.33539,0.348827
-8.22468,0.872159,0.919933,1,3,0,8.29172,0.487929
-7.90138,1,0.919933,2,3,0,8.16005,0.435863
-7.90138,0.432457,0.919933,2,7,0,11.267,0.435863
-8.33688,0.884583,0.919933,1,1,0,8.35469,0.502373
-7.6528,1,0.919933,1,3,0,8.21471,0.356865
-7.7163,0.976479,0.919933,1,3,0,7.7871,0.281146
-8.1216,0.963531,0.919933,2,3,0,8.13333,0.473374
-7.73537,0.932113,0.919933,2,3,0,8.62903,0.394894
-7.68326,0.983103,0.919933,1,3,0,7.85617,0.293373
-7.65185,1,0.919933,1,1,0,7.67577,0.311089
-7.66853,0.995983,0.919933,1,1,0,7.66932,0.300399
-7.72283,0.97738,0.919933,1,3,0,7.81986,0.390704
-7.66801,0.985053,0.919933,2,3,0,7.83409,0.367091
-7.84316,0.938055,0.919933,1,3,0,8.01724,0.250655
-8.23756,0.923376,0.919933,1,1,0,8.2376,0.198546
-8.21247,1,0.919933,1,1,0,8.34432,0.201049
-8.35042,0.97574,0.919933,1,1,0,8.43093,0.188076
-7.83827,0.991364,0.919933,1,3,0,8.24977,0.251587
-7.91464,0.98408,0.919933,1,1,0,7.94194,0.238281
-8.05109,0.972983,0.919933,1,1,0,8.08104,0.219136
-7.68975,0.968417,0.919933,1,3,0,8.28537,0.377906
-8.57047,0.764358,0.919933,2,3,0,9.31757,0.529024
-8.46916,1,0.919933,1,1,0,8.75293,0.51795
-8.00571,1,0.919933,2,3,0,8.37479,0.455021
-8.00235,1,0.919933,2,3,0,8.10387,0.454448
-7.66444,1,0.919933,1,3,0,7.92383,0.36498
-7.95389,0.940319,0.919933,1,3,0,7.9626,0.445893
-8.13142,0.951236,0.919933,1,1,0,8.18672,0.474824
-8.11485,0.811508,0.919933,1,3,0,9.27978,0.211529
-8.2294,0.978985,0.919933,1,1,0,8.29896,0.199352
-8.23511,0.998967,0.919933,1,1,0,8.35548,0.198787
-7.65039,0.976774,0.919933,1,3,0,8.3887,0.354819
-8.07866,0.906826,0.919933,1,3,0,8.11346,0.466858
-8.07866,0.866426,0.919933,1,3,0,8.88154,0.466858
-7.96798,1,0.919933,1,1,0,8.11669,0.448443
-8.24101,0.820012,0.919933,1,3,0,9.27437,0.198207
-7.64442,0.980872,0.919933,1,3,0,8.36426,0.348654
-7.64595,0.999868,0.919933,2,3,0,7.64722,0.350452
-8.02144,0.916913,0.919933,1,3,0,8.05755,0.457665
-8.39665,0.899298,0.919933,1,1,0,8.44528,0.509583
-8.12601,1,0.919933,2,3,0,8.40766,0.474027
-8.82378,0.820806,0.919933,1,1,0,8.86638,0.55418
-8.12646,1,0.919933,2,3,0,8.66917,0.474094
-7.64259,0.994902,0.919933,1,3,0,8.14819,0.320627
-7.80188,0.964897,0.919933,1,3,0,7.82482,0.258971
-7.83268,0.95431,0.919933,1,3,0,8.20975,0.421132
-7.69239,1,0.919933,1,1,0,7.79545,0.379052
-7.85285,0.931192,0.919933,2,3,0,8.14061,0.425687
-8.01625,0.886079,0.919933,1,3,0,8.65748,0.223605
-7.74605,0.957876,0.919933,1,3,0,8.3661,0.398264
-7.68291,1,0.919933,2,3,0,7.7322,0.374794
-7.80019,0.950218,0.919933,1,3,0,7.98106,0.259336
-7.80019,0.797458,0.919933,1,3,0,9.09583,0.259336
-7.78105,1,0.919933,2,3,0,7.82406,0.263622
-7.78105,0.736476,0.919933,1,3,0,9.28277,0.263622
-7.69495,0.988147,0.919933,2,3,0,7.89835,0.288626
-8.01133,0.946009,0.919933,1,3,0,8.0224,0.224256
-7.76593,1,0.919933,1,1,0,7.9592,0.267239
-8.08416,0.975031,0.919933,2,3,0,8.08417,0.46771
-7.66547,1,0.919933,1,3,0,7.98947,0.365605
-7.66547,0.675752,0.919933,1,3,0,9.0376,0.365605
-7.63823,1,0.919933,1,3,0,7.66368,0.33482
-7.77439,0.965281,0.919933,1,3,0,7.81634,0.265187
-7.65231,0.995001,0.919933,2,3,0,7.81466,0.310726
-8.85822,0.73469,0.919933,1,3,0,9.21431,0.557365
-8.9721,0.968708,0.919933,1,1,0,9.28956,0.567557
-8.48865,1,0.919933,2,3,0,8.98898,0.520133
-9.96177,0.664812,0.919933,1,1,0,10.0149,0.640214
-8.13111,1,0.919933,1,1,0,9.44858,0.474779
-7.64146,1,0.919933,1,3,0,8.06778,0.344436
-7.63819,0.999955,0.919933,1,3,0,7.64172,0.332391
-7.68713,0.893277,0.919933,2,3,0,8.28486,0.291737
-8.53089,0.837544,0.919933,1,3,0,8.65919,0.17349
-12.844,0.651645,0.919933,2,3,0,13.2349,0.0441237
-8.48268,0.988522,0.919933,2,3,0,13.2275,0.177166
-7.69913,0.993687,0.919933,2,3,0,8.52877,0.287057
-7.64452,0.886863,0.919933,2,3,0,8.5285,0.348786
-7.65515,0.997251,0.919933,1,1,0,7.65542,0.358712
-7.65722,0.999461,0.919933,1,1,0,7.66114,0.360228
-7.66076,0.992807,0.919933,2,3,0,7.71061,0.304849
-7.76,0.982905,0.919933,1,3,0,7.7612,0.268724
-7.72212,1,0.919933,1,1,0,7.76297,0.279304
-7.7473,0.994309,0.919933,1,1,0,7.76124,0.272039
-7.7473,0.83248,0.919933,1,3,0,8.62954,0.272039
-8.17237,0.936046,0.919933,1,3,0,8.18064,0.205203
-8.56285,0.933895,0.919933,1,1,0,8.59044,0.171131
-7.95512,0.912156,0.919933,1,3,0,9.57084,0.446119
-7.7643,1,0.919933,1,1,0,7.9113,0.403664
-7.83815,0.993304,0.919933,2,3,0,7.85874,0.422388
-7.87993,0.913781,0.919933,1,3,0,8.3803,0.244023
-7.64147,1,0.919933,1,3,0,7.86664,0.322341
-7.6383,0.974815,0.919933,2,3,0,7.79419,0.335498
-8.43052,0.823202,0.919933,1,3,0,8.57344,0.513541
-8.81111,0.898127,0.919933,1,1,0,8.96375,0.552995
-7.89043,1,0.919933,1,1,0,8.55203,0.433654
-8.35199,0.878171,0.919933,1,1,0,8.36625,0.504224
-8.35199,0.514481,0.919933,1,3,0,10.9768,0.504224
-8.35199,0.701528,0.919933,1,1,0,9.30848,0.504224
-8.35199,0.66885,0.919933,1,3,0,10.1473,0.504224
-8.35836,0.998195,0.919933,1,1,0,8.55575,0.504999
-7.64608,1,0.919933,1,3,0,8.24962,0.350592
