# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = posterior_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = posterior_model_2.data.R
# init = 2 (Default)
# random
#   seed = 3046248015
# output
#   file = posterior_model_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,p.1,p.2,p.3,p.4,p.5,p.6,p.7
-174.032,0.837995,0.725901,2,3,0,179.73,0.105364,0.507829,0.173056,0.101039,0.00250765,0.0672066,0.0429976
-173.399,0.937313,0.725901,3,7,0,177.114,0.102152,0.407444,0.154707,0.0996784,0.025166,0.141491,0.069361
-174.844,0.880215,0.725901,2,7,0,176.398,0.159172,0.506136,0.126361,0.0788882,0.00249355,0.0959471,0.0310018
-173.759,0.993745,0.725901,3,7,0,175.784,0.150622,0.471004,0.110378,0.112174,0.00292393,0.0911645,0.0617351
-174.098,0.799685,0.725901,3,7,0,179.4,0.111636,0.390141,0.247737,0.0728794,0.00733278,0.0998187,0.0704553
-174.029,0.883862,0.725901,3,7,0,177.448,0.146019,0.460175,0.118012,0.132403,0.00699708,0.106757,0.0296364
-171.846,1,0.725901,2,3,0,174.196,0.135248,0.403836,0.163968,0.12653,0.00710497,0.0995242,0.0637889
-175.588,0.68018,0.725901,2,3,0,176.661,0.0846607,0.456178,0.119538,0.109006,0.011433,0.174197,0.0449868
-174.057,0.888576,0.725901,2,7,0,179.309,0.0843661,0.479814,0.140878,0.143763,0.0096674,0.0830267,0.0584858
-174.229,0.885469,0.725901,3,7,0,176.51,0.178116,0.387025,0.19139,0.0670326,0.00364188,0.129104,0.0436902
-173.76,0.979111,0.725901,3,7,0,176.194,0.092845,0.464868,0.13192,0.133039,0.0168545,0.0871781,0.0732954
-175.225,0.867185,0.725901,3,7,0,177.652,0.103809,0.438448,0.118829,0.121698,0.0195667,0.0860155,0.111633
-176.153,0.898735,0.725901,2,3,0,178.426,0.0708119,0.457822,0.137892,0.0961595,0.00751665,0.11376,0.116038
-175.367,0.998758,0.725901,3,7,0,179.623,0.188338,0.390812,0.20341,0.0984589,0.00216634,0.0924239,0.0243908
-177.122,0.829472,0.725901,2,3,0,179.166,0.182705,0.365455,0.224698,0.102171,0.0124853,0.0969983,0.0154866
-181.878,0.836165,0.725901,3,7,0,182.845,0.181148,0.319846,0.275481,0.117605,0.0162856,0.0776489,0.0119848
-178.572,0.993712,0.725901,2,7,0,184.801,0.15327,0.398803,0.217997,0.143861,0.00707248,0.0671665,0.0118306
-174.608,0.935752,0.725901,2,7,0,180.784,0.126856,0.523749,0.150574,0.0958485,0.0074022,0.0689123,0.0266571
-172.295,0.946723,0.725901,2,3,0,176.113,0.118161,0.43114,0.181009,0.081903,0.00461455,0.107289,0.0758834
-172.21,0.947959,0.725901,2,3,0,173.286,0.152407,0.415031,0.160369,0.0862865,0.0160778,0.122341,0.0474887
-172.336,0.923201,0.725901,3,7,0,173.988,0.105703,0.473796,0.169124,0.113185,0.00974088,0.0817048,0.0467464
-173.035,0.937476,0.725901,3,7,0,173.889,0.114063,0.506926,0.134676,0.0825278,0.00567412,0.0935933,0.0625396
-177.006,0.772886,0.725901,3,7,0,178.311,0.127785,0.561005,0.149222,0.0547962,0.00266772,0.0720822,0.0324414
-173.923,0.999323,0.725901,2,7,0,178.333,0.0916301,0.453066,0.201506,0.0795601,0.0214071,0.116243,0.0365873
-173.181,1,0.725901,3,7,0,175.67,0.1781,0.405863,0.129041,0.121583,0.00642567,0.0921126,0.0668754
-173.231,0.993748,0.725901,3,7,0,174.831,0.154676,0.441727,0.114861,0.100882,0.00433166,0.11339,0.0701326
-179.094,0.649328,0.725901,2,3,0,179.827,0.105218,0.371461,0.103797,0.122621,0.00915379,0.131338,0.15641
-177.053,1,0.725901,3,7,0,180.713,0.144392,0.347544,0.10789,0.122353,0.0110912,0.155227,0.111503
-173.658,0.985139,0.725901,3,7,0,178.658,0.142641,0.448172,0.18072,0.104675,0.00262281,0.0963264,0.0248425
-174.823,0.814128,0.725901,3,7,0,178.316,0.13888,0.398672,0.141782,0.0891662,0.0337005,0.091731,0.106069
-175.086,1,0.725901,3,7,0,177.358,0.142361,0.445957,0.117704,0.0594548,0.0088014,0.150412,0.0753108
-174.533,0.893399,0.725901,3,7,0,178.613,0.117835,0.402276,0.203967,0.161589,0.00876259,0.0646729,0.0408976
-174.419,0.766046,0.725901,3,7,0,180.228,0.127945,0.46319,0.214798,0.0879863,0.0039984,0.0543593,0.047724
-175.469,0.908086,0.725901,3,7,0,180.308,0.139847,0.433063,0.165189,0.11493,0.000434367,0.0613492,0.0851878
-175.708,0.862612,0.725901,3,7,0,179.427,0.165212,0.304332,0.169121,0.141463,0.00906617,0.127149,0.0836578
-173.062,1,0.725901,3,7,0,176.549,0.135683,0.408717,0.145774,0.15139,0.018062,0.0841728,0.0562016
-174.968,0.905244,0.725901,3,7,0,176.304,0.166772,0.46152,0.163961,0.113055,0.00313907,0.0677084,0.0238443
-173.811,1,0.725901,2,3,0,174.952,0.156735,0.456646,0.173978,0.109633,0.00461512,0.0702499,0.0281416
-171.95,0.987147,0.725901,2,3,0,174.471,0.120597,0.443509,0.174586,0.0812495,0.0107495,0.0987404,0.0705689
-171.95,0.705887,0.725901,2,3,0,176.519,0.120597,0.443509,0.174586,0.0812495,0.0107495,0.0987404,0.0705689
-173.234,0.808448,0.725901,2,3,0,174.497,0.100348,0.453494,0.202534,0.114964,0.00331025,0.0751259,0.0502231
-173.163,1,0.725901,3,7,0,174.592,0.0947872,0.429813,0.182927,0.0995132,0.0200928,0.0892388,0.0836283
-172.323,0.993247,0.725901,3,7,0,174.072,0.140079,0.38521,0.161989,0.110338,0.0112092,0.138909,0.0522658
-173.066,0.955113,0.725901,3,7,0,173.795,0.125518,0.43543,0.131577,0.144627,0.00367026,0.111181,0.0479974
-172.026,0.898511,0.725901,3,7,0,174.907,0.130049,0.431818,0.194399,0.0798725,0.0071861,0.0942543,0.062422
-174.666,0.414341,0.725901,3,7,0,182.288,0.129007,0.404993,0.149076,0.109682,0.000334915,0.138983,0.067925
-174.465,0.665764,0.725901,2,3,0,177.671,0.130295,0.389303,0.141047,0.178457,0.0127976,0.111319,0.0367809
-173.389,0.498221,0.725901,2,3,0,177.169,0.114779,0.473324,0.163723,0.0881805,0.00109262,0.0890648,0.0698355
-173.942,0.854314,0.725901,2,7,0,176.594,0.167383,0.41024,0.219279,0.0691889,0.00447219,0.0875522,0.0418847
-171.992,0.953306,0.725901,2,3,0,175.158,0.130071,0.456733,0.149184,0.0991293,0.0105938,0.0841573,0.0701323
-172.694,0.834158,0.725901,3,7,0,174.89,0.129443,0.395884,0.176258,0.113236,0.00952132,0.139502,0.0361547
-176.432,0.733694,0.725901,2,3,0,178.243,0.154873,0.334186,0.22973,0.108769,0.00571625,0.143093,0.0236313
-176.556,0.961157,0.725901,3,7,0,181.328,0.114033,0.444727,0.159869,0.103682,0.00222571,0.0534205,0.122043
-174.652,1,0.725901,3,7,0,177.481,0.130562,0.465903,0.12968,0.102364,0.00327364,0.0672188,0.100999
-176.63,0.757333,0.725901,3,7,0,178.219,0.131932,0.393431,0.215281,0.102176,0.000607048,0.135859,0.020714
-174.802,0.62083,0.725901,3,7,0,180.427,0.0907615,0.439749,0.201992,0.0977755,0.0220036,0.0628869,0.0848308
-175.585,0.675476,0.725901,3,7,0,177.269,0.180787,0.413258,0.136451,0.110218,0.000442389,0.124608,0.0342348
-174.16,0.832455,0.725901,3,7,0,179.944,0.0910328,0.451526,0.19963,0.0675799,0.0257778,0.103994,0.0604602
-174.043,1,0.725901,3,7,0,176.286,0.153169,0.419097,0.143455,0.153604,0.00239514,0.0927235,0.0355568
-180.008,0.705476,0.725901,2,3,0,181.166,0.16899,0.470776,0.159381,0.131717,0.013175,0.0434243,0.0125366
-175.693,1,0.725901,2,7,0,180.367,0.0963612,0.389338,0.20806,0.074504,0.00119557,0.145245,0.0852959
-173.098,0.905463,0.725901,3,7,0,176.227,0.0981264,0.435404,0.19744,0.0731999,0.0168335,0.119824,0.0591726
-174.067,0.762635,0.725901,3,7,0,177.076,0.168845,0.426063,0.159972,0.130565,0.00178616,0.0680714,0.0446968
-175.11,0.957272,0.725901,3,7,0,176.574,0.114984,0.375218,0.209432,0.0662249,0.0318059,0.120995,0.0813407
-178.434,0.627628,0.725901,3,7,0,182.682,0.127977,0.49826,0.0966994,0.157441,0.00077659,0.0929876,0.0258588
-173.331,1,0.725901,2,3,0,179.034,0.120428,0.500843,0.121905,0.100124,0.0186709,0.091631,0.0463985
-175.856,0.790963,0.725901,2,3,0,177.22,0.0985818,0.563347,0.133004,0.0713128,0.00247414,0.0917512,0.0395295
-173.582,0.984536,0.725901,3,7,0,178.898,0.124339,0.391211,0.211345,0.0757577,0.0129705,0.0923084,0.0920684
-173.105,0.980923,0.725901,3,7,0,175.535,0.129524,0.489134,0.176761,0.0687148,0.00590804,0.0902862,0.0396714
-172.824,0.918509,0.725901,3,7,0,175.413,0.120426,0.432371,0.149669,0.0764363,0.0109581,0.126248,0.0838921
-173.324,0.96127,0.725901,3,7,0,174.212,0.155649,0.434032,0.169574,0.124162,0.00278023,0.0802237,0.0335777
-173.972,0.93325,0.725901,3,7,0,175.474,0.179354,0.459916,0.150851,0.0978398,0.00943736,0.059444,0.0431578
-175.397,0.269177,0.725901,2,3,0,180.509,0.14889,0.473164,0.176703,0.0932925,0.000479239,0.0577372,0.0497347
-174.724,1,0.725901,2,3,0,176.426,0.177632,0.42519,0.187449,0.091327,0.000747741,0.0695101,0.0481446
-176.558,0.682924,0.725901,3,7,0,179.71,0.0624875,0.439664,0.148712,0.15349,0.00238453,0.123944,0.0693186
-181.518,0.845628,0.725901,2,7,0,183.064,0.269531,0.407794,0.175827,0.0648627,0.0034435,0.0598365,0.0187061
-179.865,1,0.725901,3,7,0,186.551,0.0483363,0.406643,0.174942,0.105154,0.00293603,0.14676,0.115228
-177.934,0.99882,0.725901,3,7,0,182.141,0.216722,0.422596,0.157457,0.0989967,0.0226551,0.0634965,0.0180778
-177.934,0.0614447,0.725901,2,3,0,181.861,0.216722,0.422596,0.157457,0.0989967,0.0226551,0.0634965,0.0180778
-174.499,1,0.725901,3,7,0,178.406,0.171137,0.418437,0.16707,0.110292,0.0122264,0.101529,0.019308
-175.668,0.903149,0.725901,2,3,0,177.151,0.163701,0.447979,0.17508,0.0936416,0.00631866,0.0989364,0.0143442
-173.268,1,0.725901,2,3,0,176.928,0.114825,0.38625,0.179407,0.108339,0.0125465,0.157235,0.041397
-175.504,0.885452,0.725901,3,7,0,176.754,0.169029,0.37981,0.151939,0.140809,0.0176971,0.0555907,0.085125
-172.603,0.912463,0.725901,2,3,0,176.806,0.100017,0.43943,0.176281,0.116144,0.00270624,0.114691,0.0507301
-173.626,0.853656,0.725901,2,3,0,175.122,0.0887687,0.476064,0.150327,0.120112,0.0236741,0.0845316,0.0565219
-173.916,0.988601,0.725901,3,7,0,175.739,0.127928,0.506477,0.140675,0.0829398,0.00283037,0.107812,0.0313376
-173.264,0.986086,0.725901,3,7,0,174.809,0.133803,0.424499,0.156384,0.100277,0.00161139,0.0926693,0.090757
-174.697,0.891992,0.725901,2,3,0,175.753,0.139957,0.461907,0.158889,0.0720001,0.00119548,0.075207,0.0908452
-175.069,0.972392,0.725901,3,7,0,177.224,0.135802,0.432869,0.148429,0.0870854,0.0018587,0.165379,0.0285771
-175.351,0.981948,0.725901,3,7,0,177.987,0.110701,0.433176,0.171362,0.126973,0.0149885,0.0488387,0.0939603
-176.134,0.990442,0.725901,3,7,0,177.163,0.0950111,0.393545,0.21721,0.0911717,0.0164103,0.162591,0.0240606
-172.774,1,0.725901,2,3,0,176.644,0.125296,0.453568,0.135168,0.0855133,0.0102682,0.142184,0.0480017
-173.105,0.897038,0.725901,3,7,0,175.294,0.0920146,0.408756,0.166627,0.113541,0.00701794,0.136471,0.0755731
-172.122,0.988546,0.725901,3,7,0,173.904,0.130258,0.470504,0.138813,0.112277,0.00674069,0.0885229,0.0528841
-173.087,0.927287,0.725901,3,7,0,173.751,0.115602,0.409059,0.164372,0.138433,0.00627379,0.131108,0.0351511
-174.979,0.803765,0.725901,3,7,0,177.65,0.16757,0.352476,0.144366,0.119259,0.0150453,0.0912552,0.110028
-173.861,0.911699,0.725901,3,7,0,178.819,0.0998921,0.51713,0.161905,0.0792323,0.00506139,0.102933,0.0338455
-175.526,0.799756,0.725901,3,7,0,178.564,0.0947059,0.542698,0.138255,0.0991484,0.00104682,0.0784781,0.0456679
-173.287,0.978863,0.725901,3,7,0,177.827,0.176647,0.404535,0.125221,0.109955,0.00721046,0.127809,0.0486228
-172.125,0.948245,0.725901,2,3,0,174.462,0.133089,0.429461,0.140273,0.0982289,0.0177509,0.12174,0.0594572
-174.864,0.855081,0.725901,2,3,0,175.236,0.106202,0.462741,0.237432,0.0742594,0.00398963,0.0646347,0.0507405
-174.515,0.889421,0.725901,3,7,0,178.358,0.10682,0.373377,0.155061,0.124217,0.00728413,0.118068,0.115173
-173.745,1,0.725901,3,7,0,175.465,0.149624,0.453879,0.190921,0.0875109,0.00277675,0.0878138,0.0274746
-172.798,0.997832,0.725901,3,7,0,174.538,0.111716,0.423476,0.136334,0.135642,0.0058461,0.113346,0.0736391
-172.352,0.919855,0.725901,2,7,0,174.723,0.134703,0.424314,0.139583,0.105655,0.0156716,0.0985856,0.0814877
-172.956,0.890869,0.725901,3,7,0,174.881,0.164455,0.42678,0.131375,0.120357,0.00786375,0.112155,0.0370145
-172.005,0.852502,0.725901,2,7,0,175.609,0.108241,0.447707,0.152452,0.117502,0.0153042,0.103456,0.0553374
-175.904,0.682569,0.725901,2,3,0,176.727,0.122671,0.514877,0.134691,0.049047,0.00377297,0.132003,0.0429394
-172.425,1,0.725901,2,3,0,176.267,0.14335,0.447339,0.124571,0.0964647,0.00830831,0.12128,0.0586857
-172.313,0.990545,0.725901,3,7,0,173.285,0.118428,0.409409,0.209824,0.110971,0.0100719,0.0815904,0.0597059
-172.855,0.391803,0.725901,3,7,0,177.283,0.147274,0.433408,0.166706,0.0989982,0.00592543,0.119351,0.0283359
-173.792,0.779739,0.725901,3,7,0,176.594,0.13416,0.476684,0.141455,0.0925221,0.00230221,0.0708078,0.0820691
-172.247,0.998751,0.725901,2,3,0,174.484,0.126967,0.451884,0.158198,0.112939,0.00650459,0.0746571,0.0688499
-173.513,0.746559,0.725901,3,7,0,176.697,0.154637,0.373482,0.188909,0.0954315,0.00222082,0.138726,0.0465937
-173.99,0.909909,0.725901,3,7,0,177.832,0.110199,0.489379,0.128016,0.100987,0.00457033,0.0773904,0.0894583
-174.168,0.910818,0.725901,3,7,0,176.559,0.113622,0.396962,0.177517,0.0900313,0.0405842,0.133923,0.0473604
-172.364,1,0.725901,2,3,0,175.005,0.0971145,0.445027,0.172899,0.0927232,0.00916211,0.129019,0.0540552
-173.343,0.904624,0.725901,3,7,0,174.751,0.0866807,0.431394,0.184591,0.122685,0.00661288,0.127991,0.0400448
-172.86,0.986095,0.725901,2,7,0,174.685,0.094557,0.463161,0.169268,0.0922332,0.00393408,0.127415,0.0494331
-172.141,1,0.725901,2,3,0,173.224,0.116405,0.406142,0.190843,0.102345,0.00464589,0.125282,0.0543378
-175.248,0.786376,0.725901,2,3,0,176.123,0.152944,0.428878,0.0941354,0.157013,0.00836678,0.102484,0.0561788
-176.462,0.936282,0.725901,3,7,0,177.775,0.106457,0.434091,0.250302,0.0484566,0.00219403,0.0996426,0.0588568
-177.098,0.804319,0.725901,3,7,0,179.674,0.154581,0.425727,0.111095,0.182987,0.000999717,0.0867572,0.0378518
-173.076,1,0.725901,2,3,0,178.272,0.11489,0.433669,0.208255,0.0963899,0.00146251,0.0903849,0.054949
-175.052,0.628149,0.725901,2,7,0,181.967,0.180132,0.316313,0.186869,0.130122,0.00714924,0.0995381,0.0798773
-173.057,0.991795,0.725901,2,3,0,176.378,0.138004,0.3729,0.186015,0.1461,0.00407428,0.0929301,0.0599763
-173.094,0.957372,0.725901,3,7,0,175.418,0.112449,0.485796,0.159659,0.0698946,0.00332126,0.112808,0.0560718
-172.385,0.955983,0.725901,3,7,0,174.99,0.142528,0.38174,0.168769,0.13087,0.00644964,0.0978161,0.0718267
-172.698,0.844963,0.725901,2,7,0,175.161,0.145752,0.438973,0.166499,0.110315,0.00384658,0.0685506,0.066063
-172.701,0.762026,0.725901,3,7,0,178.496,0.12983,0.398263,0.224626,0.106564,0.00571148,0.0844531,0.0505527
-173.856,0.70523,0.725901,2,3,0,178.632,0.19108,0.410776,0.145269,0.110799,0.0180772,0.068866,0.0551318
-173.744,0.925602,0.725901,3,7,0,175.442,0.0927133,0.446231,0.192196,0.112172,0.00127202,0.088096,0.0673194
-173.084,0.973421,0.725901,3,7,0,174.157,0.17528,0.410939,0.148184,0.0881886,0.0148605,0.12418,0.0383675
-175.373,0.793587,0.725901,3,7,0,177.199,0.0969251,0.396397,0.162483,0.0765627,0.00450356,0.163888,0.0992396
-174.615,1,0.725901,3,7,0,177.425,0.0895316,0.410874,0.229823,0.078655,0.0279832,0.110851,0.052282
-173.201,0.90803,0.725901,2,3,0,176.985,0.145581,0.378983,0.178652,0.0955102,0.0019763,0.120095,0.0792022
-173.238,0.946486,0.725901,3,7,0,175.394,0.12625,0.481614,0.157637,0.103386,0.0210961,0.073944,0.0360742
-174.264,0.979194,0.725901,3,7,0,174.948,0.175889,0.453556,0.130455,0.0977475,0.0233099,0.0879378,0.0311049
-174.502,0.893237,0.725901,3,7,0,178.221,0.0918826,0.412262,0.214813,0.0943483,0.00169392,0.0961075,0.0888925
-173.205,0.999091,0.725901,3,7,0,174.635,0.0990445,0.431668,0.185414,0.118512,0.00159317,0.0949827,0.0687849
-176.988,0.731975,0.725901,3,15,0,179.107,0.16537,0.486202,0.174044,0.0396879,0.00248484,0.0954017,0.03681
-175.338,0.927062,0.725901,2,3,0,179.465,0.138571,0.524614,0.150178,0.0578933,0.00178049,0.0764397,0.0505234
-173.884,1,0.725901,2,3,0,176.128,0.156578,0.463108,0.166735,0.0627071,0.00160537,0.0955395,0.0537274
-177.392,0.814844,0.725901,2,7,0,179.408,0.176049,0.390366,0.114566,0.117209,0.0567708,0.109521,0.0355187
-175.469,1,0.725901,3,7,0,181.424,0.101795,0.508621,0.128887,0.0776515,0.000595392,0.115251,0.0671989
-178.061,0.688187,0.725901,3,7,0,180.197,0.116637,0.572402,0.0972575,0.0755015,0.00076754,0.088546,0.0488883
-174.354,0.983188,0.725901,3,7,0,179.514,0.089774,0.494465,0.163984,0.072088,0.0285143,0.101729,0.0494454
-174.359,0.995655,0.725901,2,7,0,176.326,0.0878401,0.465191,0.154575,0.106378,0.00487484,0.148612,0.0325287
-175.6,0.871448,0.725901,3,7,0,178.323,0.0891831,0.507851,0.121591,0.0856169,0.0016997,0.143205,0.0508545
-174.235,0.988911,0.725901,3,7,0,178.639,0.183097,0.354534,0.201641,0.0824551,0.00731814,0.0898922,0.0810634
-174.315,0.757509,0.725901,3,7,0,180.054,0.087247,0.485517,0.150047,0.128164,0.00238853,0.110514,0.0361238
-172.699,0.687581,0.725901,3,7,0,176.831,0.179041,0.406614,0.16526,0.0899765,0.00562619,0.0864072,0.0670748
-175.979,0.723621,0.725901,2,3,0,177.24,0.161968,0.5125,0.142378,0.0547546,0.00202313,0.0925951,0.0337823
-176.195,0.981,0.725901,3,7,0,178.879,0.0748326,0.361486,0.19099,0.170709,0.00646278,0.121558,0.073961
-173.599,0.986636,0.725901,3,7,0,177.096,0.186401,0.433376,0.159172,0.0654476,0.00499379,0.101527,0.0490824
-172.995,0.844141,0.725901,3,7,0,177.929,0.101474,0.391559,0.173083,0.147299,0.00710037,0.113548,0.065936
-173.782,0.894096,0.725901,3,7,0,175.615,0.163464,0.388584,0.189495,0.0846729,0.0256185,0.114424,0.0337414
-173.177,0.719034,0.725901,3,7,0,177.019,0.125848,0.439299,0.151891,0.0983034,0.00575236,0.146676,0.0322303
-174.977,0.830259,0.725901,3,7,0,178.087,0.124675,0.441666,0.179008,0.054697,0.00300486,0.0967024,0.100248
-174.939,0.935783,0.725901,3,7,0,178.233,0.117303,0.493828,0.155063,0.129544,0.00125287,0.0716057,0.0314036
-173.252,0.996928,0.725901,2,3,0,175.644,0.133512,0.433944,0.160931,0.14269,0.00196902,0.0835761,0.0433766
-173.651,0.779239,0.725901,3,7,0,178.542,0.0961313,0.431564,0.191507,0.0665925,0.0115102,0.12641,0.0762842
-174.926,0.931869,0.725901,3,7,0,176.102,0.0715532,0.48909,0.181592,0.0737354,0.00395876,0.117736,0.0623355
-173.777,1,0.725901,3,7,0,175.634,0.193433,0.39464,0.16189,0.100428,0.0180709,0.070734,0.0608048
-172.417,0.8545,0.725901,2,3,0,176.667,0.121885,0.397735,0.209587,0.100845,0.00347973,0.107968,0.0584994
-174.037,0.867158,0.725901,2,7,0,175.54,0.0996308,0.380383,0.228905,0.0916155,0.0067257,0.144166,0.0485737
-174.153,0.914494,0.725901,3,7,0,177.785,0.157618,0.470816,0.108623,0.112611,0.00643259,0.0739304,0.0699698
-174.603,0.995451,0.725901,3,7,0,176.202,0.141052,0.489003,0.185689,0.0518478,0.00511276,0.0771953,0.0501005
-176.503,0.890406,0.725901,3,7,0,178.618,0.195119,0.482009,0.123349,0.0475414,0.00579056,0.0944219,0.0517693
-172.12,1,0.725901,2,3,0,176.569,0.142069,0.450219,0.147714,0.0944715,0.0145266,0.0836164,0.0673833
-173.631,0.813746,0.725901,2,3,0,175.107,0.126244,0.444192,0.117975,0.0848951,0.00758834,0.141305,0.0778005
-173.696,0.942218,0.725901,3,7,0,176.049,0.152345,0.468938,0.122384,0.0713143,0.00985097,0.0948644,0.0803036
-172.579,0.999169,0.725901,3,7,0,174.039,0.157387,0.4731,0.140114,0.0822866,0.00745492,0.093059,0.0465987
-172.911,0.900302,0.725901,3,7,0,174.826,0.106931,0.378408,0.207556,0.12366,0.010103,0.124142,0.049199
-172.723,0.919189,0.725901,3,7,0,175.956,0.168495,0.454491,0.136933,0.0779927,0.00985475,0.100841,0.0513918
-176.052,0.0558895,0.725901,3,7,0,183.172,0.0802813,0.431525,0.220133,0.11445,0.00378267,0.0599122,0.0899157
-175.452,1,0.725901,3,7,0,177.372,0.19823,0.417158,0.11376,0.0997923,0.0165807,0.124847,0.0296307
-175.179,0.991462,0.725901,2,7,0,176.528,0.168293,0.436856,0.112152,0.092059,0.0100643,0.150964,0.0296115
-173.445,0.888825,0.725901,2,7,0,177.429,0.104041,0.473889,0.157764,0.106959,0.00116937,0.0884458,0.0677324
-175.496,0.916623,0.725901,3,7,0,176.537,0.193163,0.436306,0.131751,0.0637289,0.00206809,0.130901,0.042083
-174.328,0.817537,0.725901,3,7,0,181.401,0.0819657,0.408284,0.212235,0.145785,0.010439,0.0822316,0.0590592
-173.412,0.965665,0.725901,3,7,0,175.707,0.16027,0.473415,0.143618,0.0918434,0.00193572,0.0891032,0.0398145
-175.602,0.867801,0.725901,2,7,0,177.208,0.093911,0.509199,0.144605,0.138759,0.00383117,0.0851733,0.0245218
-175.978,0.897305,0.725901,3,7,0,179.323,0.17518,0.340536,0.187134,0.0712062,0.00419467,0.112142,0.109607
-174.371,0.901657,0.725901,3,7,0,181.075,0.081372,0.483388,0.155044,0.136094,0.00787137,0.103592,0.0326378
-173.367,0.842797,0.725901,2,7,0,178.318,0.115664,0.4921,0.130728,0.0795367,0.00992957,0.130198,0.0418442
-173.493,0.897026,0.725901,3,7,0,177.091,0.193519,0.386476,0.1449,0.0911924,0.00531568,0.124392,0.0542057
-172.937,0.975564,0.725901,3,7,0,175.608,0.114346,0.468272,0.173965,0.0768659,0.0251385,0.0914845,0.0499277
-173.209,0.186012,0.725901,2,3,0,179.05,0.121685,0.387933,0.187886,0.0974534,0.00207657,0.119015,0.0839509
-172.265,0.872672,0.725901,2,3,0,176.099,0.127701,0.441937,0.173698,0.110983,0.00429229,0.0753264,0.0660618
-175.405,0.509222,0.725901,2,3,0,180.073,0.125145,0.543235,0.113838,0.0808497,0.00164558,0.0892521,0.0460348
-175.535,0.987267,0.725901,3,7,0,176.642,0.137543,0.320948,0.230272,0.0983577,0.0317021,0.114139,0.0670377
-177.438,0.571288,0.725901,3,7,0,179.64,0.12323,0.538652,0.108737,0.103311,0.000236128,0.0887055,0.037128
-173.227,0.865961,0.725901,2,3,0,180.463,0.134251,0.443248,0.143071,0.09801,0.000935897,0.1211,0.0593837
